subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_983 1 3 Oreos.bmp 1.400231e+00 24 5.089235e+02 24 999000 b 2.417907e+00 683.33 683.33 0.87 9 
BM2_983 1 3 BabyRuth.bmp 4.402825e+00 22 1.074324e+03 2200 6.834262e+02 b 5.420420e+00 683.33 633.33 0.83 20 
BM2_983 1 3 PopTartsCinnamon.bmp 8.406310e+00 24 999000 240 999000  9.423715e+00 683.33 633.33 0.47 30 
BM2_983 1 3 100grand_small.bmp 1.040792e+01 24 999000 240 999000  1.142544e+01 683.33 633.33 0.30 35 
BM2_983 1 3 RiceKrispyTreat_small.bmp 1.239290e+01 12 999000 120 999000  1.341048e+01 683.33 633.33 1.57 51 
BM2_983 1 3 SourSkittles.bmp 1.639639e+01 12 999000 120 999000  1.741380e+01 683.33 633.33 1.25 4 
BM2_983 1 3 Fritos.bmp 1.839802e+01 22 1.039129e+03 2200 6.333948e+02 b 1.941560e+01 683.33 583.33 0.31 22 
BM2_983 1 3 Almondjoy.bmp 2.340233e+01 24 999000 240 999000  2.441972e+01 683.33 583.33 0.77 55 
BM2_983 1 3 AnimalCrackers.bmp 2.540396e+01 24 999000 240 999000  2.642145e+01 683.33 583.33 0.53 12 
BM2_983 1 3 Dots_one.bmp 2.840646e+01 22 8.226883e+02 220 5.833903e+02 b 2.942399e+01 683.33 600.00 0.51 49 
BM2_983 1 3 TeddyGrahamschocolate.bmp 3.139211e+01 12 999000 120 999000  3.240991e+01 683.33 600.00 1.07 8 
BM2_983 1 3 PeanutMMs.bmp 3.539576e+01 12 999000 120 999000  3.641324e+01 683.33 600.00 1.50 14 
BM2_983 1 3 Doritosranch.bmp 3.839832e+01 11 9.908372e+02 110 6.834119e+02 b 3.941575e+01 700.00 600.00 1.49 38 
BM2_983 1 3 Riprolls.bmp 4.039992e+01 12 999000 120 999000  4.141752e+01 700.00 600.00 1.95 46 
BM2_983 1 3 Nutterbutter.bmp 4.340249e+01 24 999000 240 999000  4.442006e+01 700.00 600.00 0.99 47 
BM2_983 1 3 Lindt_small.bmp 4.740594e+01 11 1.023234e+03 1100 7.000528e+02 b 4.842339e+01 650.00 600.00 1.54 2 
BM2_983 1 3 Toberlorone.bmp 5.039143e+01 12 999000 120 999000  5.140928e+01 650.00 600.00 1.97 58 
BM2_983 1 3 Funyuns_small.bmp 5.239346e+01 11 9.076634e+02 110 6.500576e+02 b 5.341097e+01 666.67 600.00 1.97 24 
BM2_983 1 3 PopTartsStrawberry.bmp 5.439513e+01 24 999000 240 999000  5.541268e+01 666.67 600.00 0.87 26 
BM2_983 1 3 CheesyDoritos.bmp 5.939934e+01 11 9.658104e+02 110 6.667294e+02 b 6.041686e+01 683.33 600.00 1.51 37 
BM2_983 1 3 Ghiradelli_milk.bmp 6.340278e+01 12 999000 120 999000  6.442024e+01 683.33 600.00 1.95 18 
BM2_983 1 3 Laysclassic.bmp 6.740619e+01 22 8.869616e+02 220 6.000595e+02 b 6.842364e+01 683.33 616.67 0.70 44 
BM2_983 1 3 Twix.bmp 7.339451e+01 12 999000 120 999000  7.441205e+01 683.33 616.67 1.49 32 
BM2_983 1 3 FamousAmos_small.bmp 7.539626e+01 11 9.448515e+02 110 6.833836e+02 b 7.641369e+01 700.00 616.67 1.75 33 
BM2_983 1 3 Sourpatch.bmp 7.739791e+01 12 999000 120 999000  7.841541e+01 700.00 616.67 1.98 17 
BM2_983 1 3 Chocolate_mm.bmp 7.939962e+01 12 999000 120 999000  8.041716e+01 700.00 616.67 1.03 10 
BM2_983 1 3 KitKat_small.bmp 8.140130e+01 11 1.043851e+03 1100 7.000588e+02 b 8.241875e+01 650.00 616.67 1.07 53 
BM2_983 1 3 RitzBitz2.bmp 8.540465e+01 22 9.204999e+02 220 6.167273e+02 b 8.642221e+01 650.00 633.33 0.53 39 
BM2_983 1 3 PayDay.bmp 8.740639e+01 24 999000 240 999000  8.842394e+01 650.00 633.33 0.07 11 
BM2_983 1 3 MilkyWay.bmp 9.139306e+01 22 9.560886e+02 220 6.333804e+02 b 9.241065e+01 650.00 650.00 0.55 19 
BM2_983 1 3 Slimjim.bmp 9.339475e+01 12 999000 120 999000  9.441227e+01 650.00 650.00 2.03 48 
BM2_983 1 3 Jollyranchergreen.bmp 9.539641e+01 24 999000 240 999000  9.641403e+01 650.00 650.00 0.24 15 
BM2_983 1 3 Skittles.bmp 9.739811e+01 24 999000 240 999000  9.841567e+01 650.00 650.00 0.94 57 
BM2_983 1 3 Ghiradelli_milk_Almonds.bmp 1.024025e+02 12 999000 120 999000  1.034199e+02 650.00 650.00 2.46 41 
BM2_983 1 3 Whatchamacallit.bmp 1.044040e+02 24 999000 240 999000  1.054216e+02 650.00 650.00 0.11 5 
BM2_983 1 3 Cheezits.bmp 1.064058e+02 12 999000 120 999000  1.074233e+02 650.00 650.00 1.02 45 
BM2_983 1 3 Snickers.bmp 1.093913e+02 24 999000 240 999000  1.104092e+02 650.00 650.00 1.01 23 
BM2_983 1 3 Granolabar.bmp 1.163976e+02 12 3.915856e+02 12 999000 b 1.174151e+02 650.00 650.00 1.03 21 
BM2_983 1 3 MrGoodbar.bmp 1.204009e+02 12 999000 120 999000  1.214185e+02 650.00 650.00 2.47 60 
BM2_983 1 3 redvines_small.bmp 1.274068e+02 24 999000 240 999000  1.284244e+02 650.00 650.00 0.05 13 
BM2_983 1 3 ChipsAhoy_small.bmp 1.293915e+02 11 9.736228e+02 110 6.500559e+02 b 1.304094e+02 666.67 650.00 1.46 43 
