subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_988 2 13 BabyRuth.bmp 1.397400e+00 12 999000 120 999000  2.414932e+00 950.00 816.67 1.71 17 
BM2_988 2 13 Milano.bmp 3.382349e+00 11 9.272500e+02 11 9.500702e+02 b 4.399927e+00 966.67 816.67 2.01 55 
BM2_988 2 13 FrootLoops.bmp 7.385730e+00 12 999000 120 999000  8.403301e+00 966.67 816.67 2.16 27 
BM2_988 2 13 Ghiradelli_milk.bmp 1.038841e+01 12 999000 120 999000  1.140580e+01 966.67 816.67 2.48 18 
BM2_988 2 13 Ghiradelli_milk_Almonds.bmp 1.238991e+01 12 999000 120 999000  1.340751e+01 966.67 816.67 2.45 32 
BM2_988 2 13 Jollyrancherred.bmp 1.539253e+01 24 999000 240 999000  1.641008e+01 966.67 816.67 0.55 16 
BM2_988 2 13 FigNewton_small.bmp 1.939593e+01 12 999000 120 999000  2.041337e+01 966.67 816.67 2.27 45 
BM2_988 2 13 Hersheymilk_several.bmp 2.338255e+01 24 999000 240 999000  2.440008e+01 966.67 816.67 0.72 53 
BM2_988 2 13 Crunch.bmp 2.538426e+01 24 999000 240 999000  2.640175e+01 966.67 816.67 1.69 57 
BM2_988 2 13 AnimalCrackers.bmp 3.038853e+01 12 999000 120 999000  3.140605e+01 966.67 816.67 2.29 44 
BM2_988 2 13 Oreos.bmp 3.239021e+01 12 999000 120 999000  3.340777e+01 966.67 816.67 1.96 39 
BM2_988 2 13 ChipsAhoy_small.bmp 3.439195e+01 11 8.056566e+02 11 9.667151e+02 b 3.540943e+01 983.33 816.67 2.12 40 
BM2_988 2 13 CheesyDoritos.bmp 4.038005e+01 22 8.015551e+02 22 8.167514e+02 b 4.139788e+01 983.33 833.33 1.59 54 
BM2_988 2 13 Twix.bmp 4.238199e+01 24 999000 240 999000  4.339948e+01 983.33 833.33 1.70 21 
BM2_988 2 13 Lindt_small.bmp 4.438376e+01 12 999000 120 999000  4.540120e+01 983.33 833.33 2.47 47 
BM2_988 2 13 Almondjoy.bmp 4.638531e+01 24 999000 240 999000  4.740290e+01 983.33 833.33 1.69 48 
BM2_988 2 13 PayDay.bmp 5.038873e+01 12 999000 120 999000  5.140628e+01 983.33 833.33 1.74 30 
BM2_988 2 13 Skittles.bmp 5.439222e+01 11 9.893845e+02 110 9.833831e+02 b 5.540972e+01 1000.00 833.33 1.98 28 
BM2_988 2 13 PeanutMMs.bmp 5.739471e+01 12 999000 120 999000  5.841218e+01 1000.00 833.33 1.73 56 
BM2_988 2 13 Laffytaffyred_one.bmp 6.138142e+01 22 8.001828e+02 22 8.333943e+02 b 6.239896e+01 1000.00 850.00 1.63 51 
BM2_988 2 13 Laysclassic.bmp 6.438393e+01 24 999000 240 999000  6.540149e+01 1000.00 850.00 1.45 23 
BM2_988 2 13 Granolabar.bmp 6.638560e+01 24 999000 240 999000  6.740315e+01 1000.00 850.00 1.28 34 
BM2_988 2 13 Cheezits.bmp 7.038905e+01 22 7.685572e+02 22 8.500512e+02 b 7.140646e+01 1000.00 866.67 1.49 11 
BM2_988 2 13 Slimjim.bmp 7.239066e+01 24 999000 240 999000  7.340817e+01 1000.00 866.67 1.04 10 
BM2_988 2 13 Hersheykisses.bmp 7.439233e+01 24 999000 240 999000  7.540994e+01 1000.00 866.67 0.57 59 
BM2_988 2 13 Toberlorone.bmp 7.837882e+01 12 999000 120 999000  7.939657e+01 1000.00 866.67 2.47 42 
BM2_988 2 13 Butterfinger.bmp 8.038093e+01 12 999000 120 999000  8.139826e+01 1000.00 866.67 1.73 20 
BM2_988 2 13 PringlesRed.bmp 8.438413e+01 24 999000 240 999000  8.540163e+01 1000.00 866.67 1.67 46 
BM2_988 2 13 Fritos.bmp 8.838752e+01 22 1.010076e+03 2200 8.667265e+02 b 8.940506e+01 1000.00 816.67 1.65 43 
BM2_988 2 13 PopTartsStrawberry.bmp 9.139007e+01 12 999000 120 999000  9.240762e+01 1000.00 816.67 2.02 12 
BM2_988 2 13 3Musketeers.bmp 9.739515e+01 24 999000 240 999000  9.841272e+01 1000.00 816.67 1.66 52 
BM2_988 2 13 Goldfish.bmp 9.937992e+01 24 999000 240 999000  1.003977e+02 1000.00 816.67 1.59 7 
BM2_988 2 13 100grand_small.bmp 1.033836e+02 12 999000 120 999000  1.044011e+02 1000.00 816.67 1.70 9 
BM2_988 2 13 FamousAmos_small.bmp 1.053852e+02 11 1.100391e+03 1100 999000 b 1.064028e+02 950.00 816.67 2.03 33 
BM2_988 2 13 TeddyGrahamschocolate.bmp 1.073870e+02 24 999000 240 999000  1.084045e+02 950.00 816.67 1.25 2 
BM2_988 2 13 RitzBitz2.bmp 1.093886e+02 11 999000 1 9.500511e+02  1.104062e+02 900.00 816.67 1.88 29 
BM2_988 2 13 RiceKrispyTreat_small.bmp 1.143928e+02 12 999000 120 999000  1.154103e+02 900.00 816.67 1.99 24 
BM2_988 2 13 Riprolls.bmp 1.163946e+02 11 1.051009e+03 1100 9.000538e+02 b 1.174120e+02 850.00 816.67 2.01 25 
BM2_988 2 13 Funyuns_small.bmp 1.183792e+02 24 999000 240 999000  1.193971e+02 850.00 816.67 1.55 49 
BM2_988 2 13 Nutterbutter.bmp 1.213821e+02 12 999000 120 999000  1.223996e+02 850.00 816.67 1.71 19 
BM2_988 2 13 PopTartsCinnamon.bmp 1.243846e+02 22 1.004976e+03 2200 8.167272e+02 b 1.254022e+02 850.00 766.67 1.28 1 
BM2_988 2 13 MrsFields.bmp 1.283881e+02 12 999000 120 999000  1.294055e+02 850.00 766.67 2.25 31 
BM2_988 2 13 Chocolate_mm.bmp 1.303897e+02 24 999000 240 999000  1.314073e+02 850.00 766.67 1.69 15 
BM2_988 2 13 KitKat_small.bmp 1.323914e+02 22 1.022218e+03 2200 7.667238e+02 b 1.334089e+02 850.00 716.67 1.47 5 
BM2_988 2 13 FlamingCheetos.bmp 1.353940e+02 24 999000 240 999000  1.364114e+02 850.00 716.67 1.46 6 
BM2_988 2 13 Jollyranchergreen.bmp 1.383795e+02 24 999000 240 999000  1.393973e+02 850.00 716.67 0.65 35 
BM2_988 2 13 Keeblerfudgestripes.bmp 1.403815e+02 12 999000 120 999000  1.413991e+02 850.00 716.67 1.93 37 
BM2_988 2 13 Milkduds.bmp 1.423832e+02 24 999000 240 999000  1.434007e+02 850.00 716.67 1.67 58 
BM2_988 2 13 Dots_one.bmp 1.443849e+02 12 999000 120 999000  1.454024e+02 850.00 716.67 1.99 14 
BM2_988 2 13 SourSkittles.bmp 1.493891e+02 11 7.524612e+02 11 8.500521e+02 b 1.504066e+02 866.67 716.67 1.89 41 
BM2_988 2 13 Reeses.bmp 1.513908e+02 22 8.548034e+02 220 7.167326e+02 b 1.524083e+02 866.67 733.33 1.56 50 
BM2_988 2 13 Cheetos.bmp 1.533925e+02 22 9.171465e+02 220 7.333984e+02 b 1.544100e+02 866.67 750.00 1.31 3 
