subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_994 2 12 Keeblerfudgestripes.bmp 1.384510e+00 12 999000 120 999000  2.402054e+00 816.67 750.00 2.01 16 
BM2_994 2 12 BabyRuth.bmp 4.370450e+00 11 9.940104e+02 110 8.167313e+02 b 5.387882e+00 833.33 750.00 2.03 34 
BM2_994 2 12 KitKat_small.bmp 6.372113e+00 12 999000 120 999000  7.389543e+00 833.33 750.00 1.55 11 
BM2_994 2 12 Butterfinger.bmp 8.373798e+00 24 999000 240 999000  9.391335e+00 833.33 750.00 1.07 13 
BM2_994 2 12 Cheetos.bmp 1.037548e+01 24 999000 240 999000  1.139302e+01 833.33 750.00 1.50 22 
BM2_994 2 12 RitzBitz2.bmp 1.337800e+01 22 9.304663e+02 220 7.500840e+02 b 1.439554e+01 833.33 766.67 1.06 54 
BM2_994 2 12 MrGoodbar.bmp 1.537970e+01 12 999000 120 999000  1.639717e+01 833.33 766.67 2.03 28 
BM2_994 2 12 MrsFields.bmp 1.938312e+01 12 999000 120 999000  2.040058e+01 833.33 766.67 2.03 57 
BM2_994 2 12 Crunch.bmp 2.136781e+01 11 1.020647e+03 1100 8.333973e+02 b 2.238562e+01 783.33 766.67 2.48 40 
BM2_994 2 12 FrootLoops.bmp 2.637232e+01 24 999000 240 999000  2.738989e+01 783.33 766.67 0.21 47 
BM2_994 2 12 Laffytaffyred_one.bmp 2.837404e+01 22 1.030420e+03 2200 7.667231e+02 b 2.939152e+01 783.33 716.67 1.07 29 
BM2_994 2 12 Goldfish.bmp 3.237735e+01 11 1.003084e+03 1100 7.833984e+02 b 3.339489e+01 733.33 716.67 2.01 2 
BM2_994 2 12 Twix.bmp 3.437907e+01 12 999000 120 999000  3.539654e+01 733.33 716.67 2.04 18 
BM2_994 2 12 FlamingCheetos.bmp 3.738159e+01 24 999000 240 999000  3.839913e+01 733.33 716.67 1.07 8 
BM2_994 2 12 Riprolls.bmp 4.236922e+01 12 999000 120 999000  4.338665e+01 733.33 716.67 2.49 48 
BM2_994 2 12 Milkduds.bmp 4.437090e+01 24 999000 240 999000  4.538835e+01 733.33 716.67 1.46 43 
BM2_994 2 12 ChipsAhoy_small.bmp 4.637255e+01 22 9.199173e+02 220 7.167142e+02 b 4.739009e+01 733.33 733.33 1.04 36 
BM2_994 2 12 Chocolate_mm.bmp 5.037596e+01 12 999000 120 999000  5.139352e+01 733.33 733.33 1.72 6 
BM2_994 2 12 RiceKrispyTreat_small.bmp 5.437932e+01 22 9.851400e+02 220 7.333944e+02 b 5.539698e+01 733.33 750.00 0.53 49 
BM2_994 2 12 SourSkittles.bmp 5.838271e+01 11 9.897561e+02 110 7.333867e+02 b 5.940029e+01 750.00 750.00 2.02 19 
BM2_994 2 12 Granolabar.bmp 6.036747e+01 24 999000 240 999000  6.138527e+01 750.00 750.00 0.73 56 
BM2_994 2 12 PringlesRed.bmp 6.236939e+01 12 999000 120 999000  6.338696e+01 750.00 750.00 1.53 59 
BM2_994 2 12 Milano.bmp 6.437107e+01 12 999000 120 999000  6.538865e+01 750.00 750.00 2.99 27 
BM2_994 2 12 Funyuns_small.bmp 6.637285e+01 12 999000 120 999000  6.739037e+01 750.00 750.00 1.55 20 
BM2_994 2 12 PopTartsCinnamon.bmp 7.237803e+01 12 999000 120 999000  7.339546e+01 750.00 750.00 2.02 32 
BM2_994 2 12 PopTartsStrawberry.bmp 7.538048e+01 12 999000 120 999000  7.639791e+01 750.00 750.00 1.53 35 
BM2_994 2 12 Reeses.bmp 7.738211e+01 12 999000 120 999000  7.839966e+01 750.00 750.00 1.58 51 
BM2_994 2 12 AnimalCrackers.bmp 7.938380e+01 24 999000 240 999000  8.040131e+01 750.00 750.00 0.18 26 
BM2_994 2 12 Fritos.bmp 8.236970e+01 11 8.907655e+02 110 7.500561e+02 b 8.338717e+01 766.67 750.00 2.04 58 
BM2_994 2 12 Hersheykisses.bmp 8.437134e+01 24 999000 240 999000  8.538885e+01 766.67 750.00 1.07 10 
BM2_994 2 12 Jollyrancherred.bmp 8.637308e+01 24 999000 240 999000  8.739062e+01 766.67 750.00 0.50 15 
