subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_987 1 8 Twix.bmp 1.367462e+00 12 999000 120 999000  2.385353e+00 750.00 750.00 1.96 54 
BM2_987 1 8 Funyuns_small.bmp 6.372043e+00 24 999000 240 999000  7.389479e+00 750.00 750.00 0.33 40 
BM2_987 1 8 Jollyranchergreen.bmp 8.373679e+00 12 999000 120 999000  9.391274e+00 750.00 750.00 1.28 55 
BM2_987 1 8 AnimalCrackers.bmp 1.037541e+01 24 999000 240 999000  1.139292e+01 750.00 750.00 1.17 23 
BM2_987 1 8 Snickers.bmp 1.636385e+01 12 999000 120 999000  1.738129e+01 750.00 750.00 1.51 56 
BM2_987 1 8 FamousAmos_small.bmp 1.836549e+01 12 999000 120 999000  1.938306e+01 750.00 750.00 1.26 25 
BM2_987 1 8 Ghiradelli_milk.bmp 2.136797e+01 12 999000 120 999000  2.238549e+01 750.00 750.00 2.01 53 
BM2_987 1 8 PopTartsCinnamon.bmp 2.336973e+01 12 999000 120 999000  2.438723e+01 750.00 750.00 1.49 4 
BM2_987 1 8 Milkduds.bmp 2.737315e+01 24 999000 240 999000  2.839064e+01 750.00 750.00 0.87 5 
BM2_987 1 8 Granolabar.bmp 2.937483e+01 12 999000 120 999000  3.039228e+01 750.00 750.00 1.61 42 
BM2_987 1 8 Keeblerfudgestripes.bmp 3.436210e+01 22 9.544010e+02 220 7.500679e+02 b 3.537987e+01 750.00 766.67 0.89 60 
BM2_987 1 8 CheesyDoritos.bmp 4.136822e+01 11 9.802523e+02 110 7.500754e+02 b 4.238582e+01 766.67 766.67 1.93 58 
BM2_987 1 8 TeddyGrahamschocolate.bmp 4.336997e+01 24 999000 240 999000  4.438747e+01 766.67 766.67 0.09 26 
BM2_987 1 8 FlamingCheetos.bmp 4.637256e+01 12 999000 120 999000  4.739002e+01 766.67 766.67 1.41 44 
BM2_987 1 8 Butterfinger.bmp 4.937505e+01 24 999000 240 999000  5.039251e+01 766.67 766.67 0.58 15 
BM2_987 1 8 PringlesRed.bmp 5.337844e+01 12 999000 120 999000  5.439590e+01 766.67 766.67 1.99 33 
BM2_987 1 8 SourSkittles.bmp 5.736518e+01 12 999000 120 999000  5.838264e+01 766.67 766.67 2.36 32 
BM2_987 1 8 Riprolls.bmp 6.136857e+01 22 9.639027e+02 220 7.667290e+02 b 6.238596e+01 766.67 783.33 0.59 38 
