subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_998 2 10 PopTartsCinnamon.bmp 1.384562e+00 12 999000 120 999000  2.402004e+00 816.67 750.00 1.48 3 
BM2_998 2 10 Riprolls.bmp 3.369596e+00 24 999000 240 999000  4.387027e+00 816.67 750.00 0.51 55 
BM2_998 2 10 Keeblerfudgestripes.bmp 7.372869e+00 11 1.007747e+03 1100 8.167360e+02 b 8.390439e+00 766.67 750.00 1.49 40 
BM2_998 2 10 MrGoodbar.bmp 1.037546e+01 11 9.491007e+02 110 7.667227e+02 b 1.139296e+01 783.33 750.00 1.55 13 
BM2_998 2 10 3Musketeers.bmp 1.237710e+01 24 999000 240 999000  1.339467e+01 783.33 750.00 0.73 53 
BM2_998 2 10 Slimjim.bmp 1.537971e+01 12 999000 120 999000  1.639715e+01 783.33 750.00 1.65 32 
BM2_998 2 10 Nutterbutter.bmp 1.938302e+01 12 999000 120 999000  2.040064e+01 783.33 750.00 1.71 30 
BM2_998 2 10 redvines_small.bmp 2.336974e+01 22 8.748088e+02 220 7.500761e+02 b 2.438727e+01 783.33 766.67 0.77 10 
BM2_998 2 10 Almondjoy.bmp 2.537141e+01 12 999000 120 999000  2.638894e+01 783.33 766.67 1.42 2 
BM2_998 2 10 Jollyrancherred.bmp 3.037569e+01 24 999000 240 999000  3.139325e+01 783.33 766.67 0.60 19 
BM2_998 2 10 Laffytaffyred_one.bmp 3.237744e+01 24 999000 240 999000  3.339491e+01 783.33 766.67 0.73 28 
BM2_998 2 10 Snickers.bmp 3.437910e+01 22 9.454596e+02 220 7.667249e+02 b 3.539660e+01 783.33 783.33 1.07 4 
BM2_998 2 10 Butterfinger.bmp 4.038411e+01 24 999000 240 999000  4.140166e+01 783.33 783.33 1.29 21 
BM2_998 2 10 Granolabar.bmp 4.236921e+01 24 999000 240 999000  4.338664e+01 783.33 783.33 1.27 27 
BM2_998 2 10 RiceKrispyTreat_small.bmp 4.437084e+01 12 999000 120 999000  4.538839e+01 783.33 783.33 1.30 20 
BM2_998 2 10 Lollipopred.bmp 4.637257e+01 24 999000 240 999000  4.739011e+01 783.33 783.33 0.55 17 
BM2_998 2 10 CheesyDoritos.bmp 5.037585e+01 12 999000 120 999000  5.139352e+01 783.33 783.33 1.38 38 
BM2_998 2 10 Cheetos.bmp 5.437934e+01 12 999000 120 999000  5.539683e+01 783.33 783.33 1.34 24 
BM2_998 2 10 PeanutMMs.bmp 5.738193e+01 12 999000 120 999000  5.839929e+01 783.33 783.33 1.50 45 
BM2_998 2 10 Ghiradelli_milk_Almonds.bmp 6.136855e+01 12 999000 120 999000  6.238604e+01 783.33 783.33 2.70 35 
BM2_998 2 10 Cheezits.bmp 6.437105e+01 24 999000 240 999000  6.538856e+01 783.33 783.33 1.07 7 
BM2_998 2 10 PopTartsStrawberry.bmp 6.637278e+01 12 999000 120 999000  6.739033e+01 783.33 783.33 1.46 47 
BM2_998 2 10 Jollyranchergreen.bmp 7.037622e+01 24 999000 240 999000  7.139369e+01 783.33 783.33 1.07 16 
BM2_998 2 10 ChipsAhoy_small.bmp 7.237781e+01 22 1.042753e+03 2200 7.833878e+02 b 7.339543e+01 783.33 733.33 1.07 6 
BM2_998 2 10 TeddyGrahamschocolate.bmp 7.437951e+01 11 8.730527e+02 110 7.834001e+02 b 7.539701e+01 800.00 733.33 1.49 37 
BM2_998 2 10 Milano.bmp 7.838293e+01 12 999000 120 999000  7.940047e+01 800.00 733.33 2.04 29 
BM2_998 2 10 FrootLoops.bmp 8.036762e+01 24 999000 240 999000  8.138546e+01 800.00 733.33 1.03 60 
BM2_998 2 10 MrsFields.bmp 8.437137e+01 12 999000 120 999000  8.538884e+01 800.00 733.33 1.38 34 
BM2_998 2 10 RitzBitz2.bmp 8.837471e+01 24 999000 240 999000  8.939223e+01 800.00 733.33 1.29 11 
BM2_998 2 10 Funyuns_small.bmp 9.137732e+01 24 999000 240 999000  9.239482e+01 800.00 733.33 1.01 46 
