subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_1012 2 3 ChipsAhoy_small.bmp 1.385663e+00 24 999000 240 999000  2.403167e+00 683.33 683.33 0.19 22 
BM2_1012 2 3 KitKat_small.bmp 6.373157e+00 12 999000 120 999000  7.390707e+00 683.33 683.33 1.01 31 
BM2_1012 2 3 Slimjim.bmp 8.374866e+00 24 999000 240 999000  9.392380e+00 683.33 683.33 0.75 33 
BM2_1012 2 3 PeanutMMs.bmp 1.037655e+01 22 9.563554e+02 220 6.834092e+02 b 1.139406e+01 683.33 700.00 0.22 52 
BM2_1012 2 3 MrGoodbar.bmp 1.638165e+01 24 999000 240 999000  1.739921e+01 683.33 700.00 0.59 12 
BM2_1012 2 3 PopTartsCinnamon.bmp 1.838328e+01 12 999000 120 999000  1.940085e+01 683.33 700.00 1.51 36 
BM2_1012 2 3 Nutterbutter.bmp 2.136901e+01 24 999000 240 999000  2.238667e+01 683.33 700.00 0.49 39 
BM2_1012 2 3 Toberlorone.bmp 2.337060e+01 12 999000 120 999000  2.438840e+01 683.33 700.00 2.47 26 
BM2_1012 2 3 Ghiradelli_milk_Almonds.bmp 2.737423e+01 12 999000 120 999000  2.839185e+01 683.33 700.00 1.55 45 
BM2_1012 2 3 Fritos.bmp 2.937599e+01 24 999000 240 999000  3.039346e+01 683.33 700.00 0.15 3 
BM2_1012 2 3 Granolabar.bmp 3.438019e+01 24 999000 240 999000  3.539768e+01 683.33 700.00 0.57 57 
BM2_1012 2 3 Butterfinger.bmp 4.138611e+01 24 999000 240 999000  4.240367e+01 683.33 700.00 0.05 28 
BM2_1012 2 3 CheesyDoritos.bmp 4.337114e+01 24 999000 240 999000  4.438863e+01 683.33 700.00 0.77 43 
BM2_1012 2 3 Sourpatch.bmp 4.637364e+01 12 999000 120 999000  4.739116e+01 683.33 700.00 1.85 17 
BM2_1012 2 3 Goldfish.bmp 4.937623e+01 24 999000 240 999000  5.039373e+01 683.33 700.00 0.50 44 
BM2_1012 2 3 Skittles.bmp 5.337963e+01 12 999000 120 999000  5.439706e+01 683.33 700.00 0.82 49 
BM2_1012 2 3 RiceKrispyTreat_small.bmp 5.738299e+01 12 999000 120 999000  5.840046e+01 683.33 700.00 1.31 21 
BM2_1012 2 3 Milkduds.bmp 6.138635e+01 12 999000 120 999000  6.240381e+01 683.33 700.00 1.79 6 
BM2_1012 2 3 Dots_one.bmp 6.437224e+01 11 1.032671e+03 1100 6.834105e+02 b 6.538967e+01 633.33 700.00 1.55 10 
BM2_1012 2 3 Funyuns_small.bmp 7.037733e+01 12 999000 120 999000  7.139476e+01 633.33 700.00 1.01 48 
BM2_1012 2 3 Lindt_small.bmp 7.237897e+01 12 999000 120 999000  7.339651e+01 633.33 700.00 2.02 23 
BM2_1012 2 3 3Musketeers.bmp 7.538149e+01 12 999000 120 999000  7.639897e+01 633.33 700.00 0.83 20 
BM2_1012 2 3 Lollipopred.bmp 7.738319e+01 24 999000 240 999000  7.840068e+01 633.33 700.00 0.23 47 
BM2_1012 2 3 BabyRuth.bmp 7.938491e+01 24 999000 240 999000  8.040246e+01 633.33 700.00 0.24 34 
BM2_1012 2 3 MilkyWay.bmp 8.136960e+01 11 9.473143e+02 110 6.333829e+02 b 8.238730e+01 650.00 700.00 1.05 18 
