subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_1000 2 2 redvines_small.bmp 1.384348e+00 24 999000 240 999000  2.401773e+00 683.33 750.00 0.75 33 
BM2_1000 2 2 Jollyranchergreen.bmp 4.370104e+00 22 9.970195e+02 220 7.500703e+02 b 5.387674e+00 683.33 766.67 0.93 8 
BM2_1000 2 2 Milkduds.bmp 8.373560e+00 24 999000 240 999000  9.391047e+00 683.33 766.67 0.75 18 
BM2_1000 2 2 RitzBitz2.bmp 1.037525e+01 11 8.958696e+02 110 6.833970e+02 b 1.139268e+01 700.00 766.67 1.95 41 
BM2_1000 2 2 Oreos.bmp 1.237691e+01 12 999000 120 999000  1.339435e+01 700.00 766.67 2.15 60 
BM2_1000 2 2 Laffytaffyred_one.bmp 1.638022e+01 22 1.058906e+03 2200 7.667269e+02 b 1.739782e+01 700.00 716.67 0.82 56 
BM2_1000 2 2 Crunch.bmp 1.838191e+01 22 9.532166e+02 220 7.167217e+02 b 1.939943e+01 700.00 733.33 1.03 10 
BM2_1000 2 2 Almondjoy.bmp 2.336956e+01 24 999000 240 999000  2.438705e+01 700.00 733.33 0.73 20 
BM2_1000 2 2 Cheetos.bmp 2.537114e+01 12 999000 120 999000  2.638876e+01 700.00 733.33 1.71 35 
BM2_1000 2 2 Jollyrancherred.bmp 2.837374e+01 24 999000 240 999000  2.939120e+01 700.00 733.33 1.05 28 
BM2_1000 2 2 Keeblerfudgestripes.bmp 3.137624e+01 11 9.668847e+02 110 7.000467e+02 b 3.239379e+01 716.67 733.33 1.99 7 
BM2_1000 2 2 Hersheymilk_several.bmp 3.537968e+01 12 999000 120 999000  3.639711e+01 716.67 733.33 1.51 13 
BM2_1000 2 2 AnimalCrackers.bmp 3.838221e+01 22 1.040925e+03 2200 7.333892e+02 b 3.939968e+01 716.67 683.33 1.07 51 
BM2_1000 2 2 FigNewton_small.bmp 4.038391e+01 24 999000 240 999000  4.140137e+01 716.67 683.33 0.84 1 
BM2_1000 2 2 MrGoodbar.bmp 4.336976e+01 22 9.093618e+02 220 6.833908e+02 b 4.438725e+01 716.67 700.00 1.01 19 
BM2_1000 2 2 3Musketeers.bmp 4.737317e+01 24 999000 240 999000  4.839031e+01 716.67 700.00 1.23 6 
BM2_1000 2 2 FrootLoops.bmp 5.037569e+01 12 999000 120 999000  5.139320e+01 716.67 700.00 2.00 57 
BM2_1000 2 2 Cheezits.bmp 5.237736e+01 12 999000 120 999000  5.339484e+01 716.67 700.00 1.69 50 
BM2_1000 2 2 MilkyWay.bmp 5.437898e+01 24 999000 240 999000  5.539657e+01 716.67 700.00 0.87 40 
BM2_1000 2 2 Laysclassic.bmp 5.938327e+01 24 999000 240 999000  6.040077e+01 716.67 700.00 1.26 48 
BM2_1000 2 2 PopTartsStrawberry.bmp 6.336997e+01 12 999000 120 999000  6.438748e+01 716.67 700.00 1.97 16 
BM2_1000 2 2 BabyRuth.bmp 6.737339e+01 24 999000 240 999000  6.839093e+01 716.67 700.00 1.01 2 
BM2_1000 2 2 Twix.bmp 7.337850e+01 11 1.052620e+03 1100 7.167197e+02 b 7.439593e+01 666.67 700.00 1.97 55 
BM2_1000 2 2 CheesyDoritos.bmp 7.538019e+01 12 999000 120 999000  7.639761e+01 666.67 700.00 1.73 42 
BM2_1000 2 2 Nutterbutter.bmp 7.738179e+01 12 999000 120 999000  7.839932e+01 666.67 700.00 2.46 26 
BM2_1000 2 2 MrsFields.bmp 7.938353e+01 11 8.716000e+02 110 6.667156e+02 b 8.040097e+01 683.33 700.00 1.99 24 
BM2_1000 2 2 ChipsAhoy_small.bmp 8.136819e+01 11 9.109095e+02 110 6.833868e+02 b 8.238605e+01 700.00 700.00 1.82 36 
BM2_1000 2 2 Ghiradelli_milk.bmp 8.537191e+01 12 999000 120 999000  8.638937e+01 700.00 700.00 1.97 12 
BM2_1000 2 2 PopTartsCinnamon.bmp 8.737357e+01 24 999000 240 999000  8.839107e+01 700.00 700.00 1.20 30 
BM2_1000 2 2 Reeses.bmp 9.137702e+01 24 999000 240 999000  9.239448e+01 700.00 700.00 1.33 11 
BM2_1000 2 2 Funyuns_small.bmp 9.337874e+01 24 999000 240 999000  9.439614e+01 700.00 700.00 0.20 47 
BM2_1000 2 2 Granolabar.bmp 9.538036e+01 12 999000 120 999000  9.639792e+01 700.00 700.00 1.82 15 
BM2_1000 2 2 Goldfish.bmp 9.738203e+01 12 999000 120 999000  9.839953e+01 700.00 700.00 1.45 45 
BM2_1000 2 2 KitKat_small.bmp 1.023696e+02 11 9.655219e+02 110 7.000458e+02 b 1.033872e+02 716.67 700.00 1.69 27 
BM2_1000 2 2 Chocolate_mm.bmp 1.043713e+02 22 9.318669e+02 220 7.000553e+02 b 1.053888e+02 716.67 716.67 0.75 34 
BM2_1000 2 2 PringlesRed.bmp 1.063730e+02 11 9.621324e+02 110 7.167226e+02 b 1.073905e+02 733.33 716.67 1.70 23 
BM2_1000 2 2 SourSkittles.bmp 1.093755e+02 24 999000 240 999000  1.103930e+02 733.33 716.67 1.30 58 
BM2_1000 2 2 Dots_one.bmp 1.163814e+02 24 999000 240 999000  1.173989e+02 733.33 716.67 0.33 29 
