subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_1005 1 4 MrsFields.bmp 1.384517e+00 24 999000 240 999000  2.401968e+00 750.00 683.33 0.41 26 
BM2_1005 1 4 Butterfinger.bmp 4.370377e+00 11 1.016726e+03 1100 7.500685e+02 b 5.387772e+00 700.00 683.33 1.58 55 
BM2_1005 1 4 Whatchamacallit.bmp 6.372031e+00 11 9.589878e+02 110 7.000492e+02 b 7.389541e+00 716.67 683.33 1.60 33 
BM2_1005 1 4 AnimalCrackers.bmp 8.373760e+00 11 9.412566e+02 110 7.167229e+02 b 9.391246e+00 733.33 683.33 1.81 51 
BM2_1005 1 4 Lollipopred.bmp 1.037537e+01 24 999000 240 999000  1.139297e+01 733.33 683.33 0.49 10 
BM2_1005 1 4 Jollyrancherred.bmp 1.337789e+01 22 9.131208e+02 220 6.834129e+02 b 1.439544e+01 733.33 700.00 0.55 37 
BM2_1005 1 4 Cheetos.bmp 1.537961e+01 24 999000 240 999000  1.639717e+01 733.33 700.00 0.69 31 
BM2_1005 1 4 BabyRuth.bmp 1.938305e+01 24 999000 240 999000  2.040049e+01 733.33 700.00 0.99 60 
BM2_1005 1 4 MilkyWay.bmp 2.136778e+01 24 999000 240 999000  2.238550e+01 733.33 700.00 0.85 19 
BM2_1005 1 4 Hersheymilk_several.bmp 2.637228e+01 24 999000 240 999000  2.738983e+01 733.33 700.00 0.37 21 
BM2_1005 1 4 PopTartsCinnamon.bmp 2.837401e+01 24 999000 240 999000  2.939137e+01 733.33 700.00 0.97 22 
BM2_1005 1 4 Lindt_small.bmp 3.237730e+01 12 999000 120 999000  3.339491e+01 733.33 700.00 2.27 13 
BM2_1005 1 4 Crunch.bmp 3.437904e+01 22 9.359774e+02 220 7.000562e+02 b 3.539660e+01 733.33 716.67 0.88 17 
BM2_1005 1 4 PeanutMMs.bmp 3.738159e+01 12 999000 120 999000  3.839907e+01 733.33 716.67 2.19 52 
BM2_1005 1 4 FamousAmos_small.bmp 4.236910e+01 12 999000 120 999000  4.338663e+01 733.33 716.67 1.70 54 
BM2_1005 1 4 Chocolate_mm.bmp 4.437086e+01 24 999000 240 999000  4.538838e+01 733.33 716.67 1.05 24 
BM2_1005 1 4 Oreos.bmp 4.637247e+01 12 999000 120 999000  4.739002e+01 733.33 716.67 1.34 16 
BM2_1005 1 4 redvines_small.bmp 5.037595e+01 22 9.790679e+02 220 7.167190e+02 b 5.139334e+01 733.33 733.33 0.69 11 
BM2_1005 1 4 RitzBitz2.bmp 5.437931e+01 12 999000 120 999000  5.539677e+01 733.33 733.33 2.01 41 
BM2_1005 1 4 Dots_one.bmp 5.838262e+01 24 999000 240 999000  5.940016e+01 733.33 733.33 0.37 42 
BM2_1005 1 4 Twix.bmp 6.036775e+01 12 999000 120 999000  6.138523e+01 733.33 733.33 1.68 44 
BM2_1005 1 4 Milano.bmp 6.236937e+01 12 999000 120 999000  6.338692e+01 733.33 733.33 2.11 57 
BM2_1005 1 4 Goldfish.bmp 6.437098e+01 11 9.920368e+02 110 7.333872e+02 b 6.538861e+01 750.00 733.33 2.00 47 
BM2_1005 1 4 Keeblerfudgestripes.bmp 6.637268e+01 24 999000 240 999000  6.739029e+01 750.00 733.33 0.55 38 
BM2_1005 1 4 TeddyGrahamschocolate.bmp 7.237781e+01 12 999000 120 999000  7.339533e+01 750.00 733.33 1.97 8 
BM2_1005 1 4 MrGoodbar.bmp 7.538033e+01 24 999000 240 999000  7.639788e+01 750.00 733.33 1.04 5 
BM2_1005 1 4 Reeses.bmp 7.738211e+01 24 999000 240 999000  7.839956e+01 750.00 733.33 0.87 45 
BM2_1005 1 4 Granolabar.bmp 7.936675e+01 12 999000 120 999000  8.038450e+01 750.00 733.33 1.57 14 
BM2_1005 1 4 Nutterbutter.bmp 8.236965e+01 12 999000 120 999000  8.338707e+01 750.00 733.33 2.11 6 
BM2_1005 1 4 Ghiradelli_milk_Almonds.bmp 8.437131e+01 12 999000 120 999000  8.538875e+01 750.00 733.33 2.68 36 
BM2_1005 1 4 Riprolls.bmp 8.637300e+01 22 1.046021e+03 2200 7.333904e+02 b 8.739052e+01 750.00 683.33 0.60 29 
BM2_1005 1 4 Ghiradelli_milk.bmp 8.837465e+01 12 999000 120 999000  8.939213e+01 750.00 683.33 2.71 53 
BM2_1005 1 4 Funyuns_small.bmp 9.137725e+01 24 999000 240 999000  9.239471e+01 750.00 683.33 0.68 59 
BM2_1005 1 4 Almondjoy.bmp 9.337887e+01 22 999000 2 6.833898e+02  9.439643e+01 750.00 633.33 0.57 30 
BM2_1005 1 4 Laysclassic.bmp 9.538062e+01 24 999000 240 999000  9.639805e+01 750.00 633.33 0.81 43 
BM2_1005 1 4 PringlesRed.bmp 9.738230e+01 24 999000 240 999000  9.839984e+01 750.00 633.33 1.05 28 
BM2_1005 1 4 Cheezits.bmp 9.936703e+01 12 999000 120 999000  1.003847e+02 750.00 633.33 1.47 1 
BM2_1005 1 4 FlamingCheetos.bmp 1.053724e+02 11 1.022671e+03 1100 7.500493e+02 b 1.063899e+02 700.00 633.33 1.99 49 
BM2_1005 1 4 100grand_small.bmp 1.083750e+02 22 8.600607e+02 220 6.333855e+02 b 1.093924e+02 700.00 650.00 0.82 48 
BM2_1005 1 4 Sourpatch.bmp 1.123783e+02 12 999000 120 999000  1.133958e+02 700.00 650.00 2.41 9 
BM2_1005 1 4 Hersheykisses.bmp 1.183833e+02 24 999000 240 999000  1.194009e+02 700.00 650.00 0.50 2 
BM2_1005 1 4 Laffytaffyred_one.bmp 1.203683e+02 24 999000 240 999000  1.213858e+02 700.00 650.00 0.40 12 
BM2_1005 1 4 SourSkittles.bmp 1.253726e+02 12 999000 120 999000  1.263901e+02 700.00 650.00 2.03 39 
BM2_1005 1 4 KitKat_small.bmp 1.283751e+02 12 999000 120 999000  1.293926e+02 700.00 650.00 1.47 4 
BM2_1005 1 4 PayDay.bmp 1.303768e+02 12 999000 120 999000  1.313944e+02 700.00 650.00 1.16 23 
BM2_1005 1 4 Milkduds.bmp 1.333793e+02 12 999000 120 999000  1.343969e+02 700.00 650.00 1.29 32 
BM2_1005 1 4 FrootLoops.bmp 1.353811e+02 24 999000 240 999000  1.363985e+02 700.00 650.00 0.98 58 
BM2_1005 1 4 Toberlorone.bmp 1.393674e+02 11 9.955986e+02 110 7.000494e+02 b 1.403853e+02 716.67 650.00 1.92 40 
BM2_1005 1 4 Skittles.bmp 1.433711e+02 12 999000 120 999000  1.443887e+02 716.67 650.00 1.56 18 
BM2_1005 1 4 Fritos.bmp 1.453728e+02 24 999000 240 999000  1.463903e+02 716.67 650.00 1.05 35 
BM2_1005 1 4 FigNewton_small.bmp 1.523788e+02 11 1.016253e+03 1100 7.167239e+02 b 1.533963e+02 666.67 650.00 2.03 34 
BM2_1005 1 4 CheesyDoritos.bmp 1.543804e+02 24 999000 240 999000  1.553980e+02 666.67 650.00 0.55 25 
BM2_1005 1 4 Doritosranch.bmp 1.573830e+02 22 1.060000e+03 2200 6.500656e+02 b 1.584005e+02 666.67 600.00 0.74 56 
