subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_991 1 13 Twix.bmp 1.390313e+00 24 999000 240 999000  2.407936e+00 816.67 816.67 1.21 3 
BM2_991 1 13 AnimalCrackers.bmp 4.392931e+00 12 999000 120 999000  5.410341e+00 816.67 816.67 2.01 16 
BM2_991 1 13 Hersheykisses.bmp 6.377534e+00 24 999000 240 999000  7.395407e+00 816.67 816.67 0.79 26 
BM2_991 1 13 Doritosranch.bmp 8.379572e+00 22 1.001200e+03 2200 8.167508e+02 b 9.397080e+00 816.67 766.67 1.08 19 
BM2_991 1 13 BabyRuth.bmp 1.038123e+01 22 9.435155e+02 220 7.667162e+02 b 1.139880e+01 816.67 783.33 1.05 34 
BM2_991 1 13 MrsFields.bmp 1.338385e+01 11 9.969157e+02 110 8.167323e+02 b 1.440137e+01 833.33 783.33 1.35 36 
BM2_991 1 13 PeanutMMs.bmp 1.538553e+01 11 1.019244e+03 1100 8.333957e+02 b 1.640296e+01 783.33 783.33 1.32 49 
BM2_991 1 13 Butterfinger.bmp 1.938886e+01 12 999000 120 999000  2.040644e+01 783.33 783.33 1.37 12 
BM2_991 1 13 Snickers.bmp 2.139055e+01 24 999000 240 999000  2.240802e+01 783.33 783.33 1.25 21 
BM2_991 1 13 Lindt_small.bmp 2.637810e+01 12 999000 120 999000  2.739566e+01 783.33 783.33 2.23 44 
BM2_991 1 13 PringlesRed.bmp 2.837976e+01 22 9.450109e+02 220 7.833956e+02 b 2.939730e+01 783.33 800.00 1.11 42 
BM2_991 1 13 Cheetos.bmp 3.238325e+01 24 999000 240 999000  3.340069e+01 783.33 800.00 1.23 46 
BM2_991 1 13 TeddyGrahamschocolate.bmp 3.438492e+01 11 9.638499e+02 110 7.833929e+02 b 3.540242e+01 800.00 800.00 1.35 53 
BM2_991 1 13 Milano.bmp 3.738745e+01 12 999000 120 999000  3.840491e+01 800.00 800.00 1.56 20 
