subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_988 2 9 Slimjim.bmp 1.395177e+00 24 999000 240 999000  2.412497e+00 883.33 816.67 1.04 10 
BM2_988 2 9 Skittles.bmp 6.382534e+00 11 1.198254e+03 1100 8.833978e+02 b 7.400030e+00 833.33 816.67 1.98 28 
BM2_988 2 9 Nutterbutter.bmp 8.384265e+00 12 999000 120 999000  9.401731e+00 833.33 816.67 1.71 19 
BM2_988 2 9 FrootLoops.bmp 1.038594e+01 12 999000 120 999000  1.140350e+01 833.33 816.67 2.16 27 
BM2_988 2 9 CheesyDoritos.bmp 1.639103e+01 22 9.577647e+02 220 8.167602e+02 b 1.740853e+01 833.33 833.33 1.59 54 
BM2_988 2 9 Hersheymilk_several.bmp 1.839274e+01 24 999000 240 999000  1.941020e+01 833.33 833.33 0.72 53 
BM2_988 2 9 Oreos.bmp 2.137832e+01 12 999000 120 999000  2.239607e+01 833.33 833.33 1.96 39 
BM2_988 2 9 PeanutMMs.bmp 2.338029e+01 12 999000 120 999000  2.439772e+01 833.33 833.33 1.73 56 
BM2_988 2 9 PopTartsStrawberry.bmp 2.738363e+01 12 999000 120 999000  2.840115e+01 833.33 833.33 2.02 12 
BM2_988 2 9 Almondjoy.bmp 2.938538e+01 24 999000 240 999000  3.040290e+01 833.33 833.33 1.69 48 
BM2_988 2 9 Jollyranchergreen.bmp 3.438956e+01 24 999000 240 999000  3.540710e+01 833.33 833.33 0.65 35 
BM2_988 2 9 Lollipopred.bmp 4.137859e+01 24 999000 240 999000  4.239638e+01 833.33 833.33 0.75 13 
BM2_988 2 9 Goldfish.bmp 4.338053e+01 24 999000 240 999000  4.439806e+01 833.33 833.33 1.59 7 
BM2_988 2 9 PayDay.bmp 4.638306e+01 12 999000 120 999000  4.740051e+01 833.33 833.33 1.74 30 
BM2_988 2 9 Riprolls.bmp 4.938561e+01 11 9.871800e+02 110 8.333973e+02 b 5.040308e+01 850.00 833.33 2.01 25 
BM2_988 2 9 Chocolate_mm.bmp 5.338899e+01 24 999000 240 999000  5.440649e+01 850.00 833.33 1.69 15 
BM2_988 2 9 Lindt_small.bmp 5.739233e+01 12 999000 120 999000  5.840988e+01 850.00 833.33 2.47 47 
BM2_988 2 9 Dots_one.bmp 6.137901e+01 12 999000 120 999000  6.239662e+01 850.00 833.33 1.99 14 
BM2_988 2 9 PringlesRed.bmp 6.438164e+01 24 999000 240 999000  6.539916e+01 850.00 833.33 1.67 46 
BM2_988 2 9 MilkyWay.bmp 7.038673e+01 12 999000 120 999000  7.140417e+01 850.00 833.33 1.71 26 
BM2_988 2 9 Reeses.bmp 7.238830e+01 22 1.016493e+03 2200 8.333960e+02 b 7.340588e+01 850.00 783.33 1.56 50 
BM2_988 2 9 AnimalCrackers.bmp 7.539089e+01 12 999000 120 999000  7.640846e+01 850.00 783.33 2.29 44 
BM2_988 2 9 Milano.bmp 7.739251e+01 11 9.642817e+02 110 8.500552e+02 b 7.841013e+01 866.67 783.33 2.01 55 
BM2_988 2 9 FigNewton_small.bmp 7.937731e+01 12 999000 120 999000  8.039509e+01 866.67 783.33 2.27 45 
BM2_988 2 9 Ghiradelli_milk.bmp 8.137932e+01 12 999000 120 999000  8.239678e+01 866.67 783.33 2.48 18 
BM2_988 2 9 RiceKrispyTreat_small.bmp 8.438186e+01 12 999000 120 999000  8.539940e+01 866.67 783.33 1.99 24 
BM2_988 2 9 Twix.bmp 8.838516e+01 24 999000 240 999000  8.940277e+01 866.67 783.33 1.70 21 
BM2_988 2 9 Cheezits.bmp 9.038687e+01 22 9.059177e+02 220 7.833828e+02 b 9.140432e+01 866.67 800.00 1.49 11 
BM2_988 2 9 MrsFields.bmp 9.238862e+01 12 999000 120 999000  9.340615e+01 866.67 800.00 2.25 31 
BM2_988 2 9 MrGoodbar.bmp 9.439025e+01 24 999000 240 999000  9.540783e+01 866.67 800.00 1.69 8 
BM2_988 2 9 Jollyrancherred.bmp 9.639193e+01 24 999000 240 999000  9.740943e+01 866.67 800.00 0.55 16 
BM2_988 2 9 BabyRuth.bmp 9.839376e+01 12 999000 120 999000  9.941112e+01 866.67 800.00 1.71 17 
BM2_988 2 9 Toberlorone.bmp 1.023804e+02 12 999000 120 999000  1.033979e+02 866.67 800.00 2.47 42 
BM2_988 2 9 Sourpatch.bmp 1.063837e+02 12 999000 120 999000  1.074013e+02 866.67 800.00 2.02 60 
BM2_988 2 9 Funyuns_small.bmp 1.083854e+02 24 999000 240 999000  1.094030e+02 866.67 800.00 1.55 49 
BM2_988 2 9 KitKat_small.bmp 1.103872e+02 22 1.121625e+03 2200 8.000546e+02 b 1.114047e+02 866.67 750.00 1.47 5 
BM2_988 2 9 RitzBitz2.bmp 1.123889e+02 11 8.559128e+02 11 8.667448e+02 b 1.134063e+02 883.33 750.00 1.88 29 
BM2_988 2 9 Hersheykisses.bmp 1.143905e+02 24 999000 240 999000  1.154081e+02 883.33 750.00 0.57 59 
BM2_988 2 9 redvines_small.bmp 1.203787e+02 11 8.980732e+02 110 8.834099e+02 b 1.213964e+02 900.00 750.00 1.97 38 
BM2_988 2 9 PopTartsCinnamon.bmp 1.223806e+02 22 9.281642e+02 220 7.500525e+02 b 1.233981e+02 900.00 766.67 1.28 1 
BM2_988 2 9 Doritosranch.bmp 1.243823e+02 24 999000 240 999000  1.253998e+02 900.00 766.67 1.52 4 
BM2_988 2 9 Whatchamacallit.bmp 1.263840e+02 24 999000 240 999000  1.274015e+02 900.00 766.67 1.61 36 
BM2_988 2 9 FlamingCheetos.bmp 1.293866e+02 24 999000 240 999000  1.304041e+02 900.00 766.67 1.46 6 
BM2_988 2 9 TeddyGrahamschocolate.bmp 1.313883e+02 24 999000 240 999000  1.324058e+02 900.00 766.67 1.25 2 
BM2_988 2 9 100grand_small.bmp 1.383942e+02 12 999000 120 999000  1.394116e+02 900.00 766.67 1.70 9 
BM2_988 2 9 ChipsAhoy_small.bmp 1.403791e+02 11 1.177710e+03 1100 9.000668e+02 b 1.413967e+02 850.00 766.67 2.12 40 
BM2_988 2 9 Granolabar.bmp 1.443826e+02 24 999000 240 999000  1.454001e+02 850.00 766.67 1.28 34 
BM2_988 2 9 Snickers.bmp 1.483860e+02 12 999000 120 999000  1.494034e+02 850.00 766.67 1.72 22 
BM2_988 2 9 Crunch.bmp 1.513885e+02 24 999000 240 999000  1.524060e+02 850.00 766.67 1.69 57 
BM2_988 2 9 Laffytaffyred_one.bmp 1.533902e+02 22 9.425864e+02 220 7.667192e+02 b 1.544076e+02 850.00 783.33 1.63 51 
BM2_988 2 9 Cheetos.bmp 1.573936e+02 22 9.791772e+02 220 7.833871e+02 b 1.584111e+02 850.00 800.00 1.31 3 
BM2_988 2 9 Ghiradelli_milk_Almonds.bmp 1.593785e+02 12 999000 120 999000  1.603960e+02 850.00 800.00 2.45 32 
BM2_988 2 9 SourSkittles.bmp 1.623811e+02 11 7.916880e+02 11 8.500499e+02 b 1.633986e+02 866.67 800.00 1.89 41 
BM2_988 2 9 Keeblerfudgestripes.bmp 1.663845e+02 12 999000 120 999000  1.674020e+02 866.67 800.00 1.93 37 
BM2_988 2 9 Milkduds.bmp 1.683861e+02 24 999000 240 999000  1.694037e+02 866.67 800.00 1.67 58 
BM2_988 2 9 Butterfinger.bmp 1.733904e+02 12 999000 120 999000  1.744079e+02 866.67 800.00 1.73 20 
BM2_988 2 9 FamousAmos_small.bmp 1.753920e+02 11 1.044742e+03 1100 8.667127e+02 b 1.764096e+02 816.67 800.00 2.03 33 
BM2_988 2 9 Fritos.bmp 1.793785e+02 22 7.862492e+02 22 8.000668e+02 b 1.803962e+02 816.67 816.67 1.65 43 
BM2_988 2 9 Laysclassic.bmp 1.823813e+02 24 999000 240 999000  1.833988e+02 816.67 816.67 1.45 23 
BM2_988 2 9 3Musketeers.bmp 1.853839e+02 24 999000 240 999000  1.864015e+02 816.67 816.67 1.66 52 
