subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_1012 2 13 Slimjim.bmp 1.400987e+00 24 999000 240 999000  2.418577e+00 750.00 816.67 0.75 33 
BM2_1012 2 13 Jollyranchergreen.bmp 4.386861e+00 11 8.663183e+02 110 7.500630e+02 b 5.404376e+00 766.67 816.67 1.57 32 
BM2_1012 2 13 Chocolate_mm.bmp 6.388548e+00 22 1.024638e+03 2200 8.167573e+02 b 7.406123e+00 766.67 766.67 0.52 50 
BM2_1012 2 13 SourSkittles.bmp 8.390216e+00 24 999000 240 999000  9.407755e+00 766.67 766.67 0.53 56 
BM2_1012 2 13 Jollyrancherred.bmp 1.039201e+01 11 8.851706e+02 110 7.667328e+02 b 1.140953e+01 783.33 766.67 1.47 59 
BM2_1012 2 13 BabyRuth.bmp 1.339456e+01 24 999000 240 999000  1.441203e+01 783.33 766.67 0.24 34 
BM2_1012 2 13 Laffytaffyred_one.bmp 1.539616e+01 22 8.009964e+02 220 7.667275e+02 b 1.641375e+01 783.33 783.33 0.55 30 
BM2_1012 2 13 Lollipopred.bmp 1.939960e+01 24 999000 240 999000  2.041706e+01 783.33 783.33 0.23 47 
BM2_1012 2 13 Dots_one.bmp 2.140123e+01 11 8.839519e+02 110 7.833814e+02 b 2.241879e+01 800.00 783.33 1.55 10 
BM2_1012 2 13 3Musketeers.bmp 2.638880e+01 12 999000 120 999000  2.740639e+01 800.00 783.33 0.83 20 
BM2_1012 2 13 PeanutMMs.bmp 2.839056e+01 22 8.066323e+02 220 7.834019e+02 b 2.940807e+01 800.00 800.00 0.22 52 
BM2_1012 2 13 Lindt_small.bmp 3.239395e+01 12 999000 120 999000  3.341136e+01 800.00 800.00 2.02 23 
BM2_1012 2 13 Laysclassic.bmp 3.439563e+01 12 999000 120 999000  3.541309e+01 800.00 800.00 1.05 19 
BM2_1012 2 13 AnimalCrackers.bmp 3.739810e+01 11 9.350854e+02 110 8.000613e+02 b 3.841567e+01 816.67 800.00 1.35 42 
BM2_1012 2 13 Fritos.bmp 4.238544e+01 24 999000 240 999000  4.340324e+01 816.67 800.00 0.15 3 
BM2_1012 2 13 MilkyWay.bmp 4.438732e+01 11 9.618586e+02 110 8.167207e+02 b 4.540492e+01 833.33 800.00 1.05 18 
BM2_1012 2 13 Milkduds.bmp 4.638907e+01 12 999000 120 999000  4.740663e+01 833.33 800.00 1.79 6 
BM2_1012 2 13 Keeblerfudgestripes.bmp 5.039251e+01 24 999000 240 999000  5.140992e+01 833.33 800.00 0.59 60 
BM2_1012 2 13 Skittles.bmp 5.439583e+01 12 999000 120 999000  5.541337e+01 833.33 800.00 0.82 49 
BM2_1012 2 13 Funyuns_small.bmp 5.839922e+01 12 999000 120 999000  5.941670e+01 833.33 800.00 1.01 48 
BM2_1012 2 13 TeddyGrahamschocolate.bmp 6.040086e+01 22 8.922951e+02 220 8.000533e+02 b 6.141843e+01 833.33 816.67 0.27 53 
BM2_1012 2 13 Nutterbutter.bmp 6.238598e+01 24 999000 240 999000  6.340340e+01 833.33 816.67 0.49 39 
BM2_1012 2 13 Hersheykisses.bmp 6.438765e+01 24 999000 240 999000  6.540512e+01 833.33 816.67 0.57 15 
BM2_1012 2 13 Cheezits.bmp 6.638934e+01 11 9.038372e+02 110 8.333961e+02 b 6.740686e+01 850.00 816.67 1.23 38 
BM2_1012 2 13 FlamingCheetos.bmp 7.239437e+01 24 999000 240 999000  7.341187e+01 850.00 816.67 0.02 4 
BM2_1012 2 13 Crunch.bmp 7.539694e+01 24 999000 240 999000  7.641443e+01 850.00 816.67 0.73 51 
BM2_1012 2 13 Reeses.bmp 7.739860e+01 24 999000 240 999000  7.841610e+01 850.00 816.67 0.09 11 
BM2_1012 2 13 Ghiradelli_milk.bmp 7.940030e+01 12 999000 120 999000  8.041776e+01 850.00 816.67 2.00 25 
BM2_1012 2 13 100grand_small.bmp 8.238587e+01 11 8.272913e+02 11 8.500754e+02 b 8.340369e+01 866.67 816.67 1.05 16 
BM2_1012 2 13 Sourpatch.bmp 8.438783e+01 12 999000 120 999000  8.540532e+01 866.67 816.67 1.85 17 
BM2_1012 2 13 Almondjoy.bmp 8.638959e+01 24 999000 240 999000  8.740702e+01 866.67 816.67 0.02 54 
BM2_1012 2 13 RiceKrispyTreat_small.bmp 8.839130e+01 12 999000 120 999000  8.940877e+01 866.67 816.67 1.31 21 
BM2_1012 2 13 Ghiradelli_milk_Almonds.bmp 9.139384e+01 12 999000 120 999000  9.241126e+01 866.67 816.67 1.55 45 
