subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_987 1 2 Funyuns_small.bmp 1.367544e+00 24 999000 240 999000  2.385030e+00 683.33 683.33 0.33 40 
BM2_987 1 2 FrootLoops.bmp 4.370122e+00 12 999000 120 999000  5.387629e+00 683.33 683.33 2.04 45 
BM2_987 1 2 Chocolate_mm.bmp 6.371813e+00 24 999000 240 999000  7.389294e+00 683.33 683.33 1.02 21 
BM2_987 1 2 Riprolls.bmp 8.373493e+00 22 9.808391e+02 220 6.834126e+02 b 9.390981e+00 683.33 700.00 0.59 38 
BM2_987 1 2 Hersheykisses.bmp 1.037512e+01 24 999000 240 999000  1.139268e+01 683.33 700.00 0.54 11 
BM2_987 1 2 SourSkittles.bmp 1.336107e+01 12 999000 120 999000  1.437858e+01 683.33 700.00 2.36 32 
BM2_987 1 2 Keeblerfudgestripes.bmp 1.536277e+01 22 1.055571e+03 2200 7.000659e+02 b 1.638021e+01 683.33 650.00 0.89 60 
BM2_987 1 2 100grand_small.bmp 1.936616e+01 22 9.321782e+02 220 6.500498e+02 b 2.038367e+01 683.33 666.67 0.80 43 
BM2_987 1 2 redvines_small.bmp 2.136774e+01 24 999000 240 999000  2.238532e+01 683.33 666.67 0.05 48 
BM2_987 1 2 Cheezits.bmp 2.637211e+01 24 999000 240 999000  2.738958e+01 683.33 666.67 0.15 10 
BM2_987 1 2 Jollyrancherred.bmp 2.837376e+01 24 999000 240 999000  2.939128e+01 683.33 666.67 0.99 47 
BM2_987 1 2 Jollyranchergreen.bmp 3.236047e+01 12 999000 120 999000  3.337794e+01 683.33 666.67 1.28 55 
BM2_987 1 2 Dots_one.bmp 3.436208e+01 22 9.602478e+02 220 6.667492e+02 b 3.537969e+01 683.33 683.33 0.32 20 
BM2_987 1 2 Ghiradelli_milk_Almonds.bmp 3.736466e+01 11 9.976687e+02 110 6.834134e+02 b 3.838221e+01 700.00 683.33 1.70 3 
BM2_987 1 2 Crunch.bmp 4.236894e+01 11 9.773916e+02 110 7.000545e+02 b 4.338635e+01 716.67 683.33 1.47 29 
BM2_987 1 2 3Musketeers.bmp 4.437057e+01 12 999000 120 999000  4.538815e+01 716.67 683.33 1.73 57 
BM2_987 1 2 CheesyDoritos.bmp 4.637221e+01 11 9.821105e+02 110 7.167304e+02 b 4.738977e+01 733.33 683.33 1.93 58 
BM2_987 1 2 Toberlorone.bmp 5.035897e+01 11 9.953690e+02 110 7.333795e+02 b 5.137647e+01 750.00 683.33 1.67 14 
BM2_987 1 2 Snickers.bmp 5.436238e+01 12 999000 120 999000  5.537977e+01 750.00 683.33 1.51 56 
BM2_987 1 2 Laffytaffyred_one.bmp 5.836569e+01 22 9.326389e+02 220 6.833891e+02 b 5.938320e+01 750.00 700.00 0.51 2 
BM2_987 1 2 PringlesRed.bmp 6.036738e+01 12 999000 120 999000  6.138498e+01 750.00 700.00 1.99 33 
BM2_987 1 2 Almondjoy.bmp 6.236907e+01 12 999000 120 999000  6.338667e+01 750.00 700.00 1.39 51 
BM2_987 1 2 MrGoodbar.bmp 6.437083e+01 22 1.007504e+03 2200 7.000635e+02 b 6.538832e+01 750.00 650.00 0.81 24 
BM2_987 1 2 BabyRuth.bmp 6.637247e+01 11 1.037865e+03 1100 7.500519e+02 b 6.739002e+01 700.00 650.00 1.42 6 
BM2_987 1 2 Fritos.bmp 7.236095e+01 24 999000 240 999000  7.337843e+01 700.00 650.00 1.05 16 
BM2_987 1 2 Oreos.bmp 7.536353e+01 12 999000 120 999000  7.638098e+01 700.00 650.00 1.55 18 
BM2_987 1 2 RiceKrispyTreat_small.bmp 7.736514e+01 24 999000 240 999000  7.838265e+01 700.00 650.00 0.70 13 
BM2_987 1 2 PopTartsStrawberry.bmp 7.936682e+01 22 8.355141e+02 220 6.500578e+02 b 8.038439e+01 700.00 666.67 0.59 37 
BM2_987 1 2 Goldfish.bmp 8.236942e+01 24 5.689112e+02 24 999000 b 8.338690e+01 700.00 666.67 0.15 36 
BM2_987 1 2 Skittles.bmp 8.437104e+01 12 999000 120 999000  8.538857e+01 700.00 666.67 2.43 46 
BM2_987 1 2 Lindt_small.bmp 8.637269e+01 12 999000 120 999000  8.739028e+01 700.00 666.67 2.41 59 
