subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_993 1 1 Reeses.bmp 1.417412e+00 24 999000 240 999000  2.434509e+00 750.00 750.00 0.81 11 
BM2_993 1 1 Laysclassic.bmp 4.402853e+00 11 1.010387e+03 1100 7.500875e+02 b 5.420372e+00 700.00 750.00 1.53 50 
BM2_993 1 1 Toberlorone.bmp 8.406171e+00 24 999000 240 999000  9.423643e+00 700.00 750.00 0.40 3 
BM2_993 1 1 ChipsAhoy_small.bmp 1.040786e+01 24 999000 240 999000  1.142541e+01 700.00 750.00 0.80 4 
BM2_993 1 1 PayDay.bmp 1.240957e+01 22 1.003731e+03 2200 7.500913e+02 b 1.342712e+01 700.00 700.00 1.03 6 
BM2_993 1 1 Cheezits.bmp 1.641294e+01 24 999000 240 999000  1.743044e+01 700.00 700.00 1.09 19 
BM2_993 1 1 Jollyranchergreen.bmp 1.839798e+01 22 9.352368e+02 220 7.000652e+02 b 1.941548e+01 700.00 716.67 0.95 60 
BM2_993 1 1 BabyRuth.bmp 2.340221e+01 24 999000 240 999000  2.441967e+01 700.00 716.67 1.08 49 
BM2_993 1 1 redvines_small.bmp 2.540389e+01 12 999000 120 999000  2.642143e+01 700.00 716.67 1.10 22 
BM2_993 1 1 FrootLoops.bmp 2.840639e+01 12 999000 120 999000  2.942389e+01 700.00 716.67 1.93 9 
BM2_993 1 1 Funyuns_small.bmp 3.140893e+01 12 999000 120 999000  3.242645e+01 700.00 716.67 1.44 27 
BM2_993 1 1 Snickers.bmp 3.541230e+01 22 9.289492e+02 220 7.167353e+02 b 3.642990e+01 700.00 733.33 0.83 14 
BM2_993 1 1 Ghiradelli_milk_Almonds.bmp 3.839815e+01 12 999000 120 999000  3.941573e+01 700.00 733.33 1.57 58 
BM2_993 1 1 Cheetos.bmp 4.039988e+01 11 1.013353e+03 1100 7.000512e+02 b 4.141746e+01 650.00 733.33 1.47 51 
BM2_993 1 1 Granolabar.bmp 4.340251e+01 11 9.227307e+02 110 6.500627e+02 b 4.441991e+01 666.67 733.33 1.24 8 
BM2_993 1 1 PeanutMMs.bmp 4.740584e+01 24 999000 240 999000  4.842342e+01 666.67 733.33 1.02 16 
BM2_993 1 1 Jollyrancherred.bmp 5.040842e+01 22 9.648173e+02 220 7.333842e+02 b 5.142591e+01 666.67 750.00 0.81 15 
BM2_993 1 1 Ghiradelli_milk.bmp 5.241005e+01 12 999000 120 999000  5.342759e+01 666.67 750.00 1.41 45 
BM2_993 1 1 3Musketeers.bmp 5.441173e+01 12 999000 120 999000  5.542931e+01 666.67 750.00 1.12 44 
BM2_993 1 1 Hersheykisses.bmp 5.939925e+01 24 999000 240 999000  6.041675e+01 666.67 750.00 0.32 25 
BM2_993 1 1 PopTartsCinnamon.bmp 6.340272e+01 12 999000 120 999000  6.442015e+01 666.67 750.00 2.02 48 
BM2_993 1 1 Skittles.bmp 6.740609e+01 24 999000 240 999000  6.842357e+01 666.67 750.00 1.07 18 
BM2_993 1 1 Whatchamacallit.bmp 7.341112e+01 24 999000 240 999000  7.442864e+01 666.67 750.00 0.17 2 
BM2_993 1 1 MrGoodbar.bmp 7.539582e+01 12 999000 120 999000  7.641363e+01 666.67 750.00 1.20 43 
BM2_993 1 1 100grand_small.bmp 7.739788e+01 24 999000 240 999000  7.841543e+01 666.67 750.00 0.49 20 
BM2_993 1 1 Almondjoy.bmp 7.939954e+01 24 999000 240 999000  8.041698e+01 666.67 750.00 1.04 31 
