subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_984 2 2 Riprolls.bmp 1.367717e+00 12 999000 120 999000  2.385258e+00 683.33 683.33 1.99 32 
BM2_984 2 2 Toberlorone.bmp 3.369439e+00 12 999000 120 999000  4.386847e+00 683.33 683.33 1.96 59 
BM2_984 2 2 RitzBitz2.bmp 7.372703e+00 24 999000 240 999000  8.390237e+00 683.33 683.33 1.04 43 
BM2_984 2 2 Fritos.bmp 1.037535e+01 11 1.007811e+03 1100 6.834107e+02 b 1.139282e+01 633.33 683.33 1.54 5 
BM2_984 2 2 FrootLoops.bmp 1.236001e+01 22 1.031201e+03 2200 6.834006e+02 b 1.337778e+01 633.33 633.33 0.61 39 
BM2_984 2 2 Snickers.bmp 1.536289e+01 24 999000 240 999000  1.638039e+01 633.33 633.33 0.14 60 
BM2_984 2 2 Sourpatch.bmp 1.936618e+01 24 999000 240 999000  2.038368e+01 633.33 633.33 1.27 47 
BM2_984 2 2 Laffytaffyred_one.bmp 2.336960e+01 24 999000 240 999000  2.438710e+01 633.33 633.33 0.57 4 
BM2_984 2 2 Lindt_small.bmp 2.537129e+01 12 999000 120 999000  2.638884e+01 633.33 633.33 1.97 28 
BM2_984 2 2 redvines_small.bmp 3.037546e+01 24 999000 240 999000  3.139309e+01 633.33 633.33 0.99 6 
BM2_984 2 2 Lollipopred.bmp 3.236049e+01 22 9.827098e+02 220 6.333916e+02 b 3.337806e+01 633.33 650.00 0.61 10 
BM2_984 2 2 Oreos.bmp 3.436218e+01 12 999000 120 999000  3.537977e+01 633.33 650.00 2.02 31 
BM2_984 2 2 TeddyGrahamschocolate.bmp 4.036722e+01 11 9.439828e+02 110 6.333966e+02 b 4.138477e+01 650.00 650.00 1.97 27 
BM2_984 2 2 3Musketeers.bmp 4.236904e+01 24 999000 240 999000  4.338648e+01 650.00 650.00 0.31 40 
BM2_984 2 2 Slimjim.bmp 4.437066e+01 24 999000 240 999000  4.538817e+01 650.00 650.00 0.03 41 
BM2_984 2 2 Jollyranchergreen.bmp 4.637241e+01 12 999000 120 999000  4.738982e+01 650.00 650.00 1.27 21 
BM2_984 2 2 FamousAmos_small.bmp 5.037582e+01 12 999000 120 999000  5.139323e+01 650.00 650.00 1.96 19 
BM2_984 2 2 Crunch.bmp 5.436248e+01 24 999000 240 999000  5.538002e+01 650.00 650.00 0.56 23 
BM2_984 2 2 RiceKrispyTreat_small.bmp 5.736498e+01 24 999000 240 999000  5.838251e+01 650.00 650.00 0.59 37 
BM2_984 2 2 AnimalCrackers.bmp 6.136846e+01 12 999000 120 999000  6.238590e+01 650.00 650.00 2.01 50 
BM2_984 2 2 Doritosranch.bmp 6.437095e+01 11 9.802482e+02 110 6.500589e+02 b 6.538841e+01 666.67 650.00 1.97 20 
BM2_984 2 2 ChipsAhoy_small.bmp 6.637258e+01 11 9.786269e+02 110 6.667171e+02 b 6.739019e+01 683.33 650.00 1.70 48 
BM2_984 2 2 Cheetos.bmp 7.035901e+01 24 999000 240 999000  7.137690e+01 683.33 650.00 0.99 56 
BM2_984 2 2 FlamingCheetos.bmp 7.236097e+01 12 999000 120 999000  7.337855e+01 683.33 650.00 1.63 53 
BM2_984 2 2 PringlesRed.bmp 7.436271e+01 12 999000 120 999000  7.538024e+01 683.33 650.00 2.25 11 
BM2_984 2 2 Funyuns_small.bmp 7.836613e+01 12 999000 120 999000  7.938364e+01 683.33 650.00 1.47 54 
BM2_984 2 2 Chocolate_mm.bmp 8.036788e+01 22 9.833143e+02 220 6.500819e+02 b 8.138522e+01 683.33 666.67 0.55 16 
BM2_984 2 2 MilkyWay.bmp 8.437119e+01 22 1.012015e+03 2200 6.667255e+02 b 8.538876e+01 683.33 616.67 0.53 30 
BM2_984 2 2 Hersheykisses.bmp 8.837467e+01 12 999000 120 999000  8.939212e+01 683.33 616.67 1.53 2 
BM2_984 2 2 Goldfish.bmp 9.136009e+01 12 999000 120 999000  9.237795e+01 683.33 616.67 1.53 44 
BM2_984 2 2 BabyRuth.bmp 9.736545e+01 24 999000 240 999000  9.838295e+01 683.33 616.67 1.23 15 
BM2_984 2 2 FigNewton_small.bmp 9.936723e+01 12 999000 120 999000  1.003847e+02 683.33 616.67 1.53 57 
BM2_984 2 2 Ghiradelli_milk_Almonds.bmp 1.033705e+02 11 1.060670e+03 1100 6.833902e+02 b 1.043881e+02 633.33 616.67 1.95 34 
BM2_984 2 2 Hersheymilk_several.bmp 1.053723e+02 22 1.018930e+03 2200 6.167266e+02 b 1.063898e+02 633.33 566.67 0.56 7 
BM2_984 2 2 PeanutMMs.bmp 1.073740e+02 22 9.692100e+02 220 5.667308e+02 b 1.083914e+02 633.33 583.33 0.57 14 
