subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_984 2 4 KitKat_small.bmp 1.367730e+00 24 999000 240 999000  2.385251e+00 750.00 683.33 1.00 33 
BM2_984 2 4 MrsFields.bmp 4.370381e+00 24 999000 240 999000  5.387833e+00 750.00 683.33 0.83 52 
BM2_984 2 4 FamousAmos_small.bmp 6.371953e+00 12 999000 120 999000  7.389528e+00 750.00 683.33 1.96 19 
BM2_984 2 4 Laysclassic.bmp 8.373689e+00 12 999000 120 999000  9.391174e+00 750.00 683.33 1.75 42 
BM2_984 2 4 Crunch.bmp 1.037544e+01 24 999000 240 999000  1.139283e+01 750.00 683.33 0.56 23 
BM2_984 2 4 Ghiradelli_milk_Almonds.bmp 1.337796e+01 11 9.180910e+02 110 7.500769e+02 b 1.439539e+01 766.67 683.33 1.95 34 
BM2_984 2 4 SourSkittles.bmp 1.536286e+01 11 9.811859e+02 110 7.667360e+02 b 1.638043e+01 783.33 683.33 1.69 49 
BM2_984 2 4 Sourpatch.bmp 1.936630e+01 24 999000 240 999000  2.038384e+01 783.33 683.33 1.27 47 
BM2_984 2 4 Funyuns_small.bmp 2.136797e+01 12 999000 120 999000  2.238543e+01 783.33 683.33 1.47 54 
BM2_984 2 4 Fritos.bmp 2.637221e+01 11 1.011796e+03 1100 7.833804e+02 b 2.738978e+01 733.33 683.33 1.54 5 
BM2_984 2 4 CheesyDoritos.bmp 2.837382e+01 12 999000 120 999000  2.939146e+01 733.33 683.33 2.43 51 
BM2_984 2 4 Ghiradelli_milk.bmp 3.237727e+01 22 7.907714e+02 220 6.834173e+02 b 3.339484e+01 733.33 700.00 0.93 46 
BM2_984 2 4 Riprolls.bmp 3.436197e+01 12 999000 120 999000  3.537980e+01 733.33 700.00 1.99 32 
BM2_984 2 4 Snickers.bmp 3.736479e+01 24 999000 240 999000  3.838237e+01 733.33 700.00 0.14 60 
BM2_984 2 4 Milkduds.bmp 4.236905e+01 24 999000 240 999000  4.338658e+01 733.33 700.00 0.40 55 
BM2_984 2 4 PeanutMMs.bmp 4.437076e+01 22 8.932930e+02 220 7.000514e+02 b 4.538826e+01 733.33 716.67 0.57 14 
BM2_984 2 4 Oreos.bmp 4.637251e+01 12 999000 120 999000  4.738992e+01 733.33 716.67 2.02 31 
BM2_984 2 4 Laffytaffyred_one.bmp 5.037583e+01 24 999000 240 999000  5.139341e+01 733.33 716.67 0.57 4 
BM2_984 2 4 Nutterbutter.bmp 5.436259e+01 24 999000 240 999000  5.538003e+01 733.33 716.67 0.23 24 
BM2_984 2 4 Lollipopred.bmp 5.836591e+01 22 9.221369e+02 220 7.167137e+02 b 5.938347e+01 733.33 733.33 0.61 10 
BM2_984 2 4 Doritosranch.bmp 6.036763e+01 11 8.724154e+02 110 7.333825e+02 b 6.138511e+01 750.00 733.33 1.97 20 
BM2_984 2 4 Butterfinger.bmp 6.236930e+01 24 999000 240 999000  6.338681e+01 750.00 733.33 0.65 35 
BM2_984 2 4 100grand_small.bmp 6.437104e+01 24 999000 240 999000  6.538856e+01 750.00 733.33 0.51 25 
BM2_984 2 4 Hersheykisses.bmp 6.637267e+01 12 999000 120 999000  6.739027e+01 750.00 733.33 1.53 2 
BM2_984 2 4 AnimalCrackers.bmp 7.237775e+01 12 999000 120 999000  7.339526e+01 750.00 733.33 2.01 50 
BM2_984 2 4 BabyRuth.bmp 7.536371e+01 24 999000 240 999000  7.638110e+01 750.00 733.33 1.23 15 
BM2_984 2 4 Jollyranchergreen.bmp 7.736536e+01 12 999000 120 999000  7.838288e+01 750.00 733.33 1.27 21 
BM2_984 2 4 Cheezits.bmp 7.936699e+01 12 999000 120 999000  8.038449e+01 750.00 733.33 1.75 58 
BM2_984 2 4 FigNewton_small.bmp 8.236962e+01 12 999000 120 999000  8.338707e+01 750.00 733.33 1.53 57 
BM2_984 2 4 Goldfish.bmp 8.437128e+01 12 999000 120 999000  8.538872e+01 750.00 733.33 1.53 44 
BM2_984 2 4 Twix.bmp 8.637301e+01 24 999000 240 999000  8.739042e+01 750.00 733.33 0.01 3 
BM2_984 2 4 Almondjoy.bmp 8.837461e+01 24 999000 240 999000  8.939215e+01 750.00 733.33 0.47 45 
BM2_984 2 4 Dots_one.bmp 9.137720e+01 22 9.508478e+02 220 7.333874e+02 b 9.239471e+01 750.00 750.00 0.97 13 
BM2_984 2 4 Whatchamacallit.bmp 9.336215e+01 24 999000 240 999000  9.437967e+01 750.00 750.00 1.03 8 
BM2_984 2 4 FlamingCheetos.bmp 9.536394e+01 12 999000 120 999000  9.638135e+01 750.00 750.00 1.63 53 
BM2_984 2 4 Hersheymilk_several.bmp 9.736559e+01 22 1.034462e+03 2200 7.500571e+02 b 9.838310e+01 750.00 700.00 0.56 7 
BM2_984 2 4 3Musketeers.bmp 9.936727e+01 24 999000 240 999000  1.003848e+02 750.00 700.00 0.31 40 
BM2_984 2 4 MilkyWay.bmp 1.053723e+02 22 9.877116e+02 220 7.000534e+02 b 1.063899e+02 750.00 716.67 0.53 30 
BM2_984 2 4 RiceKrispyTreat_small.bmp 1.083749e+02 24 999000 240 999000  1.093924e+02 750.00 716.67 0.59 37 
BM2_984 2 4 Slimjim.bmp 1.123783e+02 24 999000 240 999000  1.133958e+02 750.00 716.67 0.03 41 
BM2_984 2 4 MrGoodbar.bmp 1.183667e+02 11 9.373161e+02 110 7.500587e+02 b 1.193841e+02 766.67 716.67 1.53 1 
BM2_984 2 4 Keeblerfudgestripes.bmp 1.203683e+02 24 999000 240 999000  1.213859e+02 766.67 716.67 1.03 17 
BM2_984 2 4 Cheetos.bmp 1.253726e+02 24 999000 240 999000  1.263901e+02 766.67 716.67 0.99 56 
BM2_984 2 4 TeddyGrahamschocolate.bmp 1.283752e+02 11 9.608758e+02 110 7.667338e+02 b 1.293927e+02 783.33 716.67 1.97 27 
BM2_984 2 4 Reeses.bmp 1.303768e+02 11 6.231964e+02 11 7.833954e+02 b 1.313944e+02 800.00 716.67 1.75 12 
BM2_984 2 4 RitzBitz2.bmp 1.333627e+02 24 999000 240 999000  1.343801e+02 800.00 716.67 1.04 43 
BM2_984 2 4 Toberlorone.bmp 1.353644e+02 12 999000 120 999000  1.363819e+02 800.00 716.67 1.96 59 
BM2_984 2 4 Jollyrancherred.bmp 1.393678e+02 12 999000 120 999000  1.403852e+02 800.00 716.67 1.49 9 
BM2_984 2 4 FrootLoops.bmp 1.433712e+02 22 9.728656e+02 220 7.167191e+02 b 1.443887e+02 800.00 733.33 0.61 39 
BM2_984 2 4 Granolabar.bmp 1.453728e+02 12 999000 120 999000  1.463904e+02 800.00 733.33 1.53 29 
BM2_984 2 4 ChipsAhoy_small.bmp 1.523618e+02 11 1.006259e+03 1100 8.000547e+02 b 1.533796e+02 750.00 733.33 1.70 48 
BM2_984 2 4 PopTartsStrawberry.bmp 1.543637e+02 12 999000 120 999000  1.553812e+02 750.00 733.33 1.55 36 
BM2_984 2 4 Skittles.bmp 1.573663e+02 12 6.737586e+02 12 999000 b 1.583838e+02 750.00 733.33 1.97 18 
BM2_984 2 4 Lindt_small.bmp 1.613698e+02 12 999000 120 999000  1.623872e+02 750.00 733.33 1.97 28 
BM2_984 2 4 PopTartsCinnamon.bmp 1.653730e+02 12 999000 120 999000  1.663905e+02 750.00 733.33 1.27 22 
BM2_984 2 4 PringlesRed.bmp 1.693765e+02 12 999000 120 999000  1.703939e+02 750.00 733.33 2.25 11 
BM2_984 2 4 PayDay.bmp 1.723621e+02 24 999000 240 999000  1.733799e+02 750.00 733.33 0.56 38 
BM2_984 2 4 Milano.bmp 1.743640e+02 12 999000 120 999000  1.753816e+02 750.00 733.33 2.43 26 
BM2_984 2 4 Chocolate_mm.bmp 1.783673e+02 22 9.287011e+02 220 7.333947e+02 b 1.793849e+02 750.00 750.00 0.55 16 
BM2_984 2 4 redvines_small.bmp 1.853733e+02 24 999000 240 999000  1.863908e+02 750.00 750.00 0.99 6 
