subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_1011 1 10 Snickers.bmp 1.384484e+00 12 999000 120 999000  2.402001e+00 683.33 683.33 0.91 48 
BM2_1011 1 10 RiceKrispyTreat_small.bmp 4.370281e+00 12 999000 120 999000  5.387843e+00 683.33 683.33 1.05 2 
BM2_1011 1 10 PayDay.bmp 8.373646e+00 24 999000 240 999000  9.391186e+00 683.33 683.33 0.01 26 
BM2_1011 1 10 MrsFields.bmp 1.037539e+01 24 999000 240 999000  1.139293e+01 683.33 683.33 0.14 39 
BM2_1011 1 10 Skittles.bmp 1.237710e+01 24 999000 240 999000  1.339458e+01 683.33 683.33 0.53 21 
BM2_1011 1 10 Toberlorone.bmp 1.638047e+01 12 999000 120 999000  1.739797e+01 683.33 683.33 2.01 25 
BM2_1011 1 10 Sourpatch.bmp 1.838208e+01 24 999000 240 999000  1.939971e+01 683.33 683.33 0.01 43 
BM2_1011 1 10 Whatchamacallit.bmp 2.336975e+01 24 999000 240 999000  2.438716e+01 683.33 683.33 0.76 40 
BM2_1011 1 10 MilkyWay.bmp 2.537140e+01 24 999000 240 999000  2.638886e+01 683.33 683.33 0.57 60 
BM2_1011 1 10 RitzBitz2.bmp 2.837388e+01 12 999000 120 999000  2.939143e+01 683.33 683.33 1.05 57 
BM2_1011 1 10 Ghiradelli_milk_Almonds.bmp 3.137652e+01 12 999000 120 999000  3.239400e+01 683.33 683.33 2.45 7 
BM2_1011 1 10 Milkduds.bmp 3.537976e+01 12 999000 120 999000  3.639734e+01 683.33 683.33 0.79 5 
BM2_1011 1 10 Almondjoy.bmp 3.838241e+01 22 1.010970e+03 2200 6.834078e+02 b 3.939994e+01 683.33 633.33 0.08 50 
BM2_1011 1 10 CheesyDoritos.bmp 4.036745e+01 11 8.899333e+02 110 6.834052e+02 b 4.138491e+01 700.00 633.33 1.25 58 
BM2_1011 1 10 Hersheykisses.bmp 4.336996e+01 22 8.634264e+02 220 6.333985e+02 b 4.438738e+01 700.00 650.00 0.23 11 
BM2_1011 1 10 Crunch.bmp 4.737334e+01 12 999000 120 999000  4.839084e+01 700.00 650.00 1.03 55 
BM2_1011 1 10 PopTartsStrawberry.bmp 5.037590e+01 24 999000 240 999000  5.139334e+01 700.00 650.00 0.02 22 
BM2_1011 1 10 MrGoodbar.bmp 5.237756e+01 11 9.758235e+02 110 7.000517e+02 b 5.339508e+01 716.67 650.00 1.27 20 
BM2_1011 1 10 PopTartsCinnamon.bmp 5.437917e+01 22 8.862139e+02 220 6.500613e+02 b 5.539668e+01 716.67 666.67 0.02 37 
BM2_1011 1 10 KitKat_small.bmp 5.938339e+01 12 999000 120 999000  6.040096e+01 716.67 666.67 1.24 16 
BM2_1011 1 10 Nutterbutter.bmp 6.337010e+01 22 8.712811e+02 220 6.667318e+02 b 6.438763e+01 716.67 683.33 0.30 59 
BM2_1011 1 10 Butterfinger.bmp 6.737358e+01 24 999000 240 999000  6.839098e+01 716.67 683.33 0.55 36 
BM2_1011 1 10 Laffytaffyred_one.bmp 7.337864e+01 24 999000 240 999000  7.439608e+01 716.67 683.33 0.01 49 
BM2_1011 1 10 redvines_small.bmp 7.538037e+01 24 999000 240 999000  7.639778e+01 716.67 683.33 0.01 12 
BM2_1011 1 10 Milano.bmp 7.738204e+01 12 999000 120 999000  7.839946e+01 716.67 683.33 1.76 33 
BM2_1011 1 10 BabyRuth.bmp 7.936671e+01 24 999000 240 999000  8.038458e+01 716.67 683.33 0.01 8 
BM2_1011 1 10 Granolabar.bmp 8.136873e+01 11 9.206534e+02 110 7.167220e+02 b 8.238631e+01 733.33 683.33 1.24 10 
BM2_1011 1 10 Cheezits.bmp 8.537208e+01 12 999000 120 999000  8.638958e+01 733.33 683.33 1.04 23 
BM2_1011 1 10 Oreos.bmp 8.737377e+01 12 999000 120 999000  8.839129e+01 733.33 683.33 1.23 34 
BM2_1011 1 10 SourSkittles.bmp 9.137720e+01 24 999000 240 999000  9.239468e+01 733.33 683.33 0.01 13 
BM2_1011 1 10 Lollipopred.bmp 9.337888e+01 22 8.784986e+02 220 6.833807e+02 b 9.439642e+01 733.33 700.00 0.02 51 
BM2_1011 1 10 AnimalCrackers.bmp 9.538059e+01 11 9.487951e+02 110 7.333831e+02 b 9.639812e+01 750.00 700.00 1.27 32 
BM2_1011 1 10 Cheetos.bmp 9.738222e+01 12 999000 120 999000  9.839974e+01 750.00 700.00 1.29 46 
BM2_1011 1 10 Fritos.bmp 1.023698e+02 12 999000 120 999000  1.033874e+02 750.00 700.00 1.26 4 
BM2_1011 1 10 FigNewton_small.bmp 1.043715e+02 24 999000 240 999000  1.053890e+02 750.00 700.00 0.29 29 
BM2_1011 1 10 TeddyGrahamschocolate.bmp 1.063731e+02 11 1.076274e+03 1100 7.500521e+02 b 1.073906e+02 700.00 700.00 1.05 15 
BM2_1011 1 10 Jollyranchergreen.bmp 1.093757e+02 22 9.697161e+02 220 7.000495e+02 b 1.103932e+02 700.00 716.67 0.12 1 
BM2_1011 1 10 FrootLoops.bmp 1.163816e+02 24 999000 240 999000  1.173992e+02 700.00 716.67 0.15 9 
BM2_1011 1 10 3Musketeers.bmp 1.203681e+02 24 999000 240 999000  1.213858e+02 700.00 716.67 0.51 41 
BM2_1011 1 10 Doritosranch.bmp 1.273743e+02 11 9.231178e+02 110 7.000643e+02 b 1.283918e+02 716.67 716.67 1.52 6 
BM2_1011 1 10 Dots_one.bmp 1.293760e+02 24 999000 240 999000  1.303935e+02 716.67 716.67 0.02 31 
BM2_1011 1 10 Riprolls.bmp 1.333793e+02 24 999000 240 999000  1.343969e+02 716.67 716.67 0.26 19 
BM2_1011 1 10 Jollyrancherred.bmp 1.373827e+02 24 999000 240 999000  1.384002e+02 716.67 716.67 0.01 53 
BM2_1011 1 10 Funyuns_small.bmp 1.393674e+02 12 999000 120 999000  1.403853e+02 716.67 716.67 1.02 56 
