subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_989 1 12 PayDay.bmp 1.384512e+00 24 999000 240 999000  2.401992e+00 750.00 750.00 1.48 32 
BM2_989 1 12 BabyRuth.bmp 3.369439e+00 11 9.981230e+02 110 7.500768e+02 b 4.386920e+00 766.67 750.00 2.48 38 
BM2_989 1 12 Cheetos.bmp 7.372878e+00 24 999000 240 999000  8.390420e+00 766.67 750.00 0.47 34 
BM2_989 1 12 Laffytaffyred_one.bmp 1.037545e+01 24 999000 240 999000  1.139296e+01 766.67 750.00 0.52 28 
BM2_989 1 12 RitzBitz2.bmp 1.237703e+01 22 9.665370e+02 220 7.500782e+02 b 1.339461e+01 766.67 766.67 1.05 12 
BM2_989 1 12 TeddyGrahamschocolate.bmp 1.537959e+01 12 999000 120 999000  1.639719e+01 766.67 766.67 1.97 17 
BM2_989 1 12 Laysclassic.bmp 1.936643e+01 22 1.009128e+03 2200 7.667190e+02 b 2.038382e+01 766.67 716.67 0.94 6 
BM2_989 1 12 PeanutMMs.bmp 2.336973e+01 11 1.021825e+03 1100 7.667295e+02 b 2.438726e+01 716.67 716.67 2.45 30 
BM2_989 1 12 Fritos.bmp 2.537140e+01 24 999000 240 999000  2.638895e+01 716.67 716.67 0.48 13 
BM2_989 1 12 Hersheykisses.bmp 3.037564e+01 11 9.759181e+02 110 7.167321e+02 b 3.139317e+01 733.33 716.67 2.45 18 
BM2_989 1 12 FamousAmos_small.bmp 3.237727e+01 12 999000 120 999000  3.339479e+01 733.33 716.67 2.45 47 
BM2_989 1 12 PringlesRed.bmp 3.437900e+01 24 999000 240 999000  3.539650e+01 733.33 716.67 1.07 21 
BM2_989 1 12 Crunch.bmp 4.036736e+01 12 999000 120 999000  4.138491e+01 733.33 716.67 2.46 16 
BM2_989 1 12 Goldfish.bmp 4.236904e+01 24 999000 240 999000  4.338659e+01 733.33 716.67 0.79 41 
BM2_989 1 12 FigNewton_small.bmp 4.437081e+01 24 999000 240 999000  4.538831e+01 733.33 716.67 1.35 42 
BM2_989 1 12 FrootLoops.bmp 4.637243e+01 24 999000 240 999000  4.739000e+01 733.33 716.67 1.02 50 
BM2_989 1 12 Slimjim.bmp 5.037590e+01 22 9.756616e+02 220 7.167338e+02 b 5.139343e+01 733.33 733.33 0.48 44 
BM2_989 1 12 Snickers.bmp 5.437927e+01 11 1.116294e+03 1100 7.334022e+02 b 5.539681e+01 683.33 733.33 2.48 33 
BM2_989 1 12 3Musketeers.bmp 5.738175e+01 12 999000 120 999000  5.839932e+01 683.33 733.33 2.47 59 
BM2_989 1 12 ChipsAhoy_small.bmp 6.136848e+01 11 9.110758e+02 110 6.833925e+02 b 6.238599e+01 700.00 733.33 2.37 8 
BM2_989 1 12 Chocolate_mm.bmp 6.437104e+01 12 999000 120 999000  6.538848e+01 700.00 733.33 2.01 14 
BM2_989 1 12 Keeblerfudgestripes.bmp 6.637280e+01 12 999000 120 999000  6.739029e+01 700.00 733.33 2.49 10 
BM2_989 1 12 Riprolls.bmp 7.037615e+01 22 9.834068e+02 220 7.333967e+02 b 7.139368e+01 700.00 750.00 0.98 39 
BM2_989 1 12 Toberlorone.bmp 7.237778e+01 12 999000 120 999000  7.339532e+01 700.00 750.00 2.44 15 
BM2_989 1 12 PopTartsStrawberry.bmp 7.437952e+01 24 999000 240 999000  7.539704e+01 700.00 750.00 1.45 2 
BM2_989 1 12 Dots_one.bmp 7.836622e+01 22 9.693418e+02 220 7.500691e+02 b 7.938366e+01 700.00 766.67 0.56 56 
BM2_989 1 12 Butterfinger.bmp 8.036792e+01 11 9.836384e+02 110 7.000626e+02 b 8.138541e+01 716.67 766.67 2.38 9 
BM2_989 1 12 Milkduds.bmp 8.437133e+01 11 9.322347e+02 110 7.167251e+02 b 8.538877e+01 733.33 766.67 1.98 31 
BM2_989 1 12 FlamingCheetos.bmp 8.837472e+01 24 999000 240 999000  8.939214e+01 733.33 766.67 0.13 37 
BM2_989 1 12 Skittles.bmp 9.137717e+01 12 999000 120 999000  9.239472e+01 733.33 766.67 1.50 45 
BM2_989 1 12 100grand_small.bmp 9.738222e+01 12 999000 120 999000  9.839972e+01 733.33 766.67 2.49 27 
BM2_989 1 12 Doritosranch.bmp 9.936729e+01 22 1.168242e+03 2200 7.667200e+02 b 1.003848e+02 733.33 716.67 1.08 54 
BM2_989 1 12 redvines_small.bmp 1.033707e+02 24 999000 240 999000  1.043882e+02 733.33 716.67 0.45 7 
BM2_989 1 12 Whatchamacallit.bmp 1.053723e+02 12 999000 120 999000  1.063899e+02 733.33 716.67 2.50 51 
BM2_989 1 12 AnimalCrackers.bmp 1.073740e+02 12 999000 120 999000  1.083916e+02 733.33 716.67 1.50 60 
BM2_989 1 12 Twix.bmp 1.093758e+02 24 999000 240 999000  1.103931e+02 733.33 716.67 1.49 5 
BM2_989 1 12 Lindt_small.bmp 1.143800e+02 12 999000 120 999000  1.153975e+02 733.33 716.67 1.97 19 
BM2_989 1 12 Milano.bmp 1.163816e+02 12 999000 120 999000  1.173991e+02 733.33 716.67 2.52 26 
BM2_989 1 12 Ghiradelli_milk.bmp 1.183663e+02 12 999000 120 999000  1.193842e+02 733.33 716.67 2.97 35 
BM2_989 1 12 KitKat_small.bmp 1.213692e+02 12 999000 120 999000  1.223867e+02 733.33 716.67 2.55 20 
BM2_989 1 12 MrsFields.bmp 1.243717e+02 12 999000 120 999000  1.253893e+02 733.33 716.67 2.49 52 
BM2_989 1 12 Ghiradelli_milk_Almonds.bmp 1.283751e+02 12 999000 120 999000  1.293927e+02 733.33 716.67 2.97 53 
BM2_989 1 12 SourSkittles.bmp 1.303768e+02 24 999000 240 999000  1.313943e+02 733.33 716.67 1.41 43 
BM2_989 1 12 Nutterbutter.bmp 1.323786e+02 24 999000 240 999000  1.333960e+02 733.33 716.67 1.47 57 
BM2_989 1 12 Granolabar.bmp 1.353811e+02 24 999000 240 999000  1.363986e+02 733.33 716.67 1.44 49 
BM2_989 1 12 MrGoodbar.bmp 1.383669e+02 12 999000 120 999000  1.393845e+02 733.33 716.67 1.95 23 
BM2_989 1 12 PopTartsCinnamon.bmp 1.403686e+02 22 1.046923e+03 2200 7.167261e+02 b 1.413861e+02 733.33 666.67 1.02 25 
BM2_989 1 12 Almondjoy.bmp 1.423703e+02 11 9.652772e+02 110 7.333924e+02 b 1.433878e+02 750.00 666.67 2.49 46 
BM2_989 1 12 Oreos.bmp 1.443720e+02 12 999000 120 999000  1.453895e+02 750.00 666.67 1.94 3 
BM2_989 1 12 CheesyDoritos.bmp 1.493762e+02 24 999000 240 999000  1.503937e+02 750.00 666.67 1.07 1 
BM2_989 1 12 Cheezits.bmp 1.513779e+02 24 999000 240 999000  1.523954e+02 750.00 666.67 0.69 40 
BM2_989 1 12 Lollipopred.bmp 1.533796e+02 24 999000 240 999000  1.543971e+02 750.00 666.67 0.45 4 
BM2_989 1 12 MilkyWay.bmp 1.553813e+02 12 999000 120 999000  1.563988e+02 750.00 666.67 1.99 58 
BM2_989 1 12 Funyuns_small.bmp 1.623705e+02 24 999000 240 999000  1.633880e+02 750.00 666.67 0.05 36 
BM2_989 1 12 Sourpatch.bmp 1.643722e+02 24 999000 240 999000  1.653897e+02 750.00 666.67 1.01 48 
