subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
bfer_104	 2	 8	 2114.jpg	 9.314051e+02	 24	 999000	 240	 999000	 999	 9.324234e+02	 650.00	 650.00	 44.00	 14	 0.80	 
bfer_104	 2	 8	 2107.jpg	 9.343918e+02	 24	 999000	 240	 999000	 999	 9.354101e+02	 650.00	 650.00	 78.00	 7	 0.22	 
bfer_104	 2	 8	 1217.jpg	 9.383963e+02	 11	 1.106365e+03	 1100	 6.500555e+02	 98	 9.394146e+02	 600.00	 650.00	 16.00	 38	 0.59	 
bfer_104	 2	 8	 2205.jpg	 9.403985e+02	 24	 999000	 240	 999000	 999	 9.414169e+02	 600.00	 650.00	 47.00	 26	 0.75	 
bfer_104	 2	 8	 1205.jpg	 9.424008e+02	 12	 999000	 120	 999000	 999	 9.434194e+02	 600.00	 650.00	 10.00	 26	 0.69	 
bfer_104	 2	 8	 1101.jpg	 9.463886e+02	 12	 999000	 120	 999000	 999	 9.474070e+02	 600.00	 650.00	 3.00	 1	 0.87	 
bfer_104	 2	 8	 2103.jpg	 9.483908e+02	 22	 9.518882e+02	 220	 6.501061e+02	 98	 9.494092e+02	 600.00	 666.67	 57.00	 3	 0.62	 
bfer_104	 2	 8	 1207.jpg	 9.533965e+02	 12	 999000	 120	 999000	 999	 9.544149e+02	 600.00	 666.67	 12.00	 28	 0.63	 
bfer_104	 2	 8	 2210.jpg	 9.553987e+02	 24	 999000	 240	 999000	 999	 9.564171e+02	 600.00	 666.67	 77.00	 31	 0.23	 
bfer_104	 2	 8	 2102.jpg	 9.584035e+02	 24	 999000	 240	 999000	 999	 9.594205e+02	 600.00	 666.67	 53.00	 2	 0.65	 
bfer_104	 2	 8	 2106.jpg	 9.613887e+02	 24	 999000	 240	 999000	 999	 9.624072e+02	 600.00	 666.67	 50.00	 6	 0.71	 
bfer_104	 2	 8	 1115.jpg	 9.653933e+02	 11	 8.853386e+02	 110	 6.000591e+02	 98	 9.664116e+02	 616.67	 666.67	 9.00	 15	 0.69	 
bfer_104	 2	 8	 1120.jpg	 9.683967e+02	 12	 999000	 120	 999000	 999	 9.694150e+02	 616.67	 666.67	 18.00	 20	 0.55	 
bfer_104	 2	 8	 2219.jpg	 9.703989e+02	 24	 999000	 240	 999000	 999	 9.714173e+02	 616.67	 666.67	 62.00	 40	 0.49	 
bfer_104	 2	 8	 2209.jpg	 9.734022e+02	 24	 999000	 240	 999000	 999	 9.744206e+02	 616.67	 666.67	 61.00	 30	 0.57	 
bfer_104	 2	 8	 1103.jpg	 9.773900e+02	 12	 999000	 120	 999000	 999	 9.784085e+02	 616.67	 666.67	 4.00	 3	 0.85	 
bfer_104	 2	 8	 1102.jpg	 9.803934e+02	 12	 999000	 120	 999000	 999	 9.814117e+02	 616.67	 666.67	 13.00	 2	 0.60	 
bfer_104	 2	 8	 1109.jpg	 9.823956e+02	 11	 9.550782e+02	 110	 6.167175e+02	 98	 9.834141e+02	 633.33	 666.67	 8.00	 9	 0.71	 
bfer_104	 2	 8	 2218.jpg	 9.843979e+02	 22	 9.607657e+02	 220	 6.667316e+02	 98	 9.854162e+02	 633.33	 683.33	 51.00	 39	 0.67	 
bfer_104	 2	 8	 2206.jpg	 9.893865e+02	 22	 9.721610e+02	 220	 6.833560e+02	 98	 9.904051e+02	 633.33	 700.00	 48.00	 27	 0.74	 
bfer_104	 2	 8	 1108.jpg	 9.933912e+02	 12	 999000	 120	 999000	 999	 9.944097e+02	 633.33	 700.00	 38.00	 8	 0.18	 
bfer_104	 2	 8	 2105.jpg	 9.973957e+02	 24	 999000	 240	 999000	 999	 9.984143e+02	 633.33	 700.00	 43.00	 5	 0.86	 
bfer_104	 2	 8	 1211.jpg	 1.003403e+03	 12	 999000	 120	 999000	 999	 1.004421e+03	 633.33	 700.00	 21.00	 32	 0.50	 
bfer_104	 2	 8	 1213.jpg	 1.005388e+03	 11	 9.545912e+02	 110	 6.333649e+02	 98	 1.006406e+03	 650.00	 700.00	 17.00	 34	 0.57	 
bfer_104	 2	 8	 2216.jpg	 1.007390e+03	 24	 999000	 240	 999000	 999	 1.008409e+03	 650.00	 700.00	 60.00	 37	 0.57	 
bfer_104	 2	 8	 1117.jpg	 1.009393e+03	 12	 999000	 120	 999000	 999	 1.010411e+03	 650.00	 700.00	 19.00	 17	 0.52	 
bfer_104	 2	 8	 2217.jpg	 1.011395e+03	 24	 999000	 240	 999000	 999	 1.012413e+03	 650.00	 700.00	 55.00	 38	 0.64	 
bfer_104	 2	 8	 1203.jpg	 1.015399e+03	 12	 999000	 120	 999000	 999	 1.016418e+03	 650.00	 700.00	 37.00	 24	 0.22	 
bfer_104	 2	 8	 1201.jpg	 1.017402e+03	 11	 1.045176e+03	 1100	 6.500764e+02	 98	 1.018420e+03	 600.00	 700.00	 11.00	 22	 0.64	 
bfer_104	 2	 8	 1206.jpg	 1.021389e+03	 12	 999000	 120	 999000	 999	 1.022408e+03	 600.00	 700.00	 20.00	 27	 0.52	 
bfer_104	 2	 8	 1218.jpg	 1.023392e+03	 12	 999000	 120	 999000	 999	 1.024410e+03	 600.00	 700.00	 7.00	 39	 0.72	 
bfer_104	 2	 8	 1106.jpg	 1.025394e+03	 12	 999000	 120	 999000	 999	 1.026412e+03	 600.00	 700.00	 15.00	 6	 0.59	 
bfer_104	 2	 8	 2211.jpg	 1.027396e+03	 22	 9.626138e+02	 220	 7.000672e+02	 98	 1.028415e+03	 600.00	 716.67	 54.00	 32	 0.65	 
bfer_104	 2	 8	 2109.jpg	 1.032402e+03	 22	 1.028930e+03	 2200	 7.167067e+02	 98	 1.033420e+03	 600.00	 666.67	 56.00	 9	 0.63	 
