subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
bfer_122	 2	 9	 1213.jpg	 1.039498e+03	 11	 9.085727e+02	 110	 6.166966e+02	 98	 1.040517e+03	 633.33	 616.67	 8.00	 34	 0.69	 
bfer_122	 2	 9	 1204.jpg	 1.042502e+03	 12	 999000	 120	 999000	 999	 1.043520e+03	 633.33	 616.67	 4.00	 25	 0.72	 
bfer_122	 2	 9	 2113.jpg	 1.046490e+03	 24	 999000	 240	 999000	 999	 1.047508e+03	 633.33	 616.67	 62.00	 13	 0.53	 
bfer_122	 2	 9	 2217.jpg	 1.048492e+03	 22	 8.747997e+02	 220	 6.166892e+02	 98	 1.049510e+03	 633.33	 633.33	 48.00	 38	 0.69	 
bfer_122	 2	 9	 2104.jpg	 1.050494e+03	 24	 999000	 240	 999000	 999	 1.051512e+03	 633.33	 633.33	 59.00	 4	 0.54	 
bfer_122	 2	 9	 2208.jpg	 1.054499e+03	 24	 999000	 240	 999000	 999	 1.055517e+03	 633.33	 633.33	 50.00	 29	 0.66	 
bfer_122	 2	 9	 1120.jpg	 1.056501e+03	 12	 999000	 120	 999000	 999	 1.057519e+03	 633.33	 633.33	 38.00	 20	 0.22	 
bfer_122	 2	 9	 1101.jpg	 1.061490e+03	 12	 999000	 120	 999000	 999	 1.062508e+03	 633.33	 633.33	 19.00	 1	 0.52	 
bfer_122	 2	 9	 2206.jpg	 1.063492e+03	 24	 999000	 240	 999000	 999	 1.064510e+03	 633.33	 633.33	 44.00	 27	 0.79	 
bfer_122	 2	 9	 1205.jpg	 1.066496e+03	 11	 9.032484e+02	 110	 6.333581e+02	 98	 1.067514e+03	 650.00	 633.33	 9.00	 26	 0.69	 
bfer_122	 2	 9	 2205.jpg	 1.069499e+03	 24	 999000	 240	 999000	 999	 1.070517e+03	 650.00	 633.33	 58.00	 26	 0.57	 
bfer_122	 2	 9	 2204.jpg	 1.073504e+03	 24	 999000	 240	 999000	 999	 1.074522e+03	 650.00	 633.33	 53.00	 25	 0.63	 
bfer_122	 2	 9	 2219.jpg	 1.076490e+03	 24	 999000	 240	 999000	 999	 1.077508e+03	 650.00	 633.33	 47.00	 40	 0.71	 
bfer_122	 2	 9	 2216.jpg	 1.078492e+03	 22	 1.002432e+03	 2200	 6.333592e+02	 98	 1.079511e+03	 650.00	 583.33	 51.00	 37	 0.65	 
bfer_122	 2	 9	 1214.jpg	 1.081496e+03	 12	 999000	 120	 999000	 999	 1.082514e+03	 650.00	 583.33	 3.00	 35	 0.74	 
bfer_122	 2	 9	 1114.jpg	 1.085500e+03	 11	 1.010559e+03	 1100	 6.500172e+02	 98	 1.086518e+03	 600.00	 583.33	 14.00	 14	 0.62	 
bfer_122	 2	 9	 2112.jpg	 1.088503e+03	 24	 999000	 240	 999000	 999	 1.089522e+03	 600.00	 583.33	 78.00	 12	 0.20	 
bfer_122	 2	 9	 1104.jpg	 1.090489e+03	 12	 999000	 120	 999000	 999	 1.091507e+03	 600.00	 583.33	 10.00	 4	 0.68	 
bfer_122	 2	 9	 2106.jpg	 1.092491e+03	 24	 999000	 240	 999000	 999	 1.093509e+03	 600.00	 583.33	 43.00	 6	 0.85	 
bfer_122	 2	 9	 1208.jpg	 1.097497e+03	 12	 999000	 120	 999000	 999	 1.098515e+03	 600.00	 583.33	 21.00	 29	 0.50	 
bfer_122	 2	 9	 2105.jpg	 1.101501e+03	 24	 999000	 240	 999000	 999	 1.102520e+03	 600.00	 583.33	 55.00	 5	 0.60	 
bfer_122	 2	 9	 1119.jpg	 1.105489e+03	 12	 999000	 120	 999000	 999	 1.106507e+03	 600.00	 583.33	 20.00	 19	 0.52	 
