subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
caau_snacks_928	 2	 5	 Dots_one.bmp	 5.737436e+02	 22	 9.118834e+02	 220	 5.500060e+02	 98	 5.747598e+02	 683.33	 566.67	 51.00	 28	 0.27	 
caau_snacks_928	 2	 5	 CheesyDoritos.bmp	 5.757432e+02	 11	 1.057966e+03	 1100	 6.833395e+02	 98	 5.767590e+02	 633.33	 566.67	 11.00	 46	 1.67	 
caau_snacks_928	 2	 5	 Fritos.bmp	 5.777422e+02	 24	 999000	 240	 999000	 999	 5.787537e+02	 633.33	 566.67	 44.00	 11	 0.48	 
caau_snacks_928	 2	 5	 Twix.bmp	 5.797414e+02	 12	 999000	 120	 999000	 999	 5.807572e+02	 633.33	 566.67	 22.00	 34	 1.02	 
caau_snacks_928	 2	 5	 Hersheykisses.bmp	 5.847395e+02	 11	 9.892263e+02	 110	 6.333387e+02	 98	 5.857551e+02	 650.00	 566.67	 17.00	 31	 1.19	 
caau_snacks_928	 2	 5	 AnimalCrackers.bmp	 5.867385e+02	 24	 999000	 240	 999000	 999	 5.877498e+02	 650.00	 566.67	 39.00	 1	 0.52	 
caau_snacks_928	 2	 5	 Slimjim.bmp	 5.887377e+02	 24	 999000	 240	 999000	 999	 5.897535e+02	 650.00	 566.67	 56.00	 26	 0.22	 
caau_snacks_928	 2	 5	 Ghiradelli_milk.bmp	 5.937358e+02	 11	 9.131592e+02	 110	 6.500042e+02	 98	 5.947517e+02	 666.67	 566.67	 16.00	 7	 1.48	 
caau_snacks_928	 2	 5	 Chocolate_mm.bmp	 5.967344e+02	 11	 9.520048e+02	 110	 6.666697e+02	 98	 5.977502e+02	 683.33	 566.67	 8.00	 50	 2.00	 
caau_snacks_928	 2	 5	 PopTartsCinnamon.bmp	 5.997331e+02	 12	 999000	 120	 999000	 999	 6.007488e+02	 683.33	 566.67	 7.00	 8	 2.01	 
caau_snacks_928	 2	 5	 3Musketeers.bmp	 6.027318e+02	 22	 8.887522e+02	 220	 5.666723e+02	 98	 6.037434e+02	 683.33	 583.33	 43.00	 20	 0.48	 
caau_snacks_928	 2	 5	 PopTartsStrawberry.bmp	 6.047308e+02	 12	 999000	 120	 999000	 999	 6.057467e+02	 683.33	 583.33	 12.00	 44	 1.58	 
caau_snacks_928	 2	 5	 Butterfinger.bmp	 6.077297e+02	 24	 999000	 240	 999000	 999	 6.087412e+02	 683.33	 583.33	 42.00	 4	 0.51	 
caau_snacks_928	 2	 5	 Riprolls.bmp	 6.097290e+02	 24	 999000	 240	 999000	 999	 6.107406e+02	 683.33	 583.33	 55.00	 12	 0.22	 
caau_snacks_928	 2	 5	 Goldfish.bmp	 6.117446e+02	 22	 8.675311e+02	 220	 5.833394e+02	 98	 6.127562e+02	 683.33	 600.00	 46.00	 13	 0.34	 
caau_snacks_928	 2	 5	 Laffytaffyred_one.bmp	 6.137438e+02	 24	 999000	 240	 999000	 999	 6.147599e+02	 683.33	 600.00	 50.00	 15	 0.29	 
caau_snacks_928	 2	 5	 Oreos.bmp	 6.177418e+02	 12	 999000	 120	 999000	 999	 6.187580e+02	 683.33	 600.00	 21.00	 10	 1.02	 
caau_snacks_928	 2	 5	 SourSkittles.bmp	 6.197409e+02	 24	 999000	 240	 999000	 999	 6.207571e+02	 683.33	 600.00	 52.00	 56	 0.27	 
caau_snacks_928	 2	 5	 Sourpatch.bmp	 6.247388e+02	 24	 999000	 240	 999000	 999	 6.257550e+02	 683.33	 600.00	 58.00	 55	 0.15	 
caau_snacks_928	 2	 5	 TeddyGrahamschocolate.bmp	 6.297372e+02	 12	 999000	 120	 999000	 999	 6.307530e+02	 683.33	 600.00	 20.00	 6	 1.02	 
caau_snacks_928	 2	 5	 BabyRuth.bmp	 6.317363e+02	 24	 999000	 240	 999000	 999	 6.327522e+02	 683.33	 600.00	 45.00	 29	 0.36	 
caau_snacks_928	 2	 5	 Ghiradelli_milk_Almonds.bmp	 6.377342e+02	 12	 1.316885e+03	 12	 999000	 98	 6.387456e+02	 683.33	 600.00	 15.00	 3	 1.48	 
