subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
caau_snacks_909	 1	 3	 Snickers.bmp	 2.682886e+02	 24	 999000	 240	 999000	 999	 2.693049e+02	 616.67	 683.33	 48.00	 27	 1.53	 
caau_snacks_909	 1	 3	 Milano.bmp	 2.712878e+02	 11	 9.209113e+02	 110	 6.166703e+02	 98	 2.722993e+02	 633.33	 683.33	 7.00	 39	 2.52	 
caau_snacks_909	 1	 3	 Almondjoy.bmp	 2.732869e+02	 12	 999000	 120	 999000	 999	 2.743029e+02	 633.33	 683.33	 14.00	 33	 2.02	 
caau_snacks_909	 1	 3	 Fritos.bmp	 2.762856e+02	 12	 999000	 120	 999000	 999	 2.773013e+02	 633.33	 683.33	 21.00	 22	 2.01	 
caau_snacks_909	 1	 3	 Cheetos.bmp	 2.782847e+02	 12	 999000	 120	 999000	 999	 2.793003e+02	 633.33	 683.33	 22.00	 23	 2.01	 
caau_snacks_909	 1	 3	 MrGoodbar.bmp	 2.802838e+02	 12	 999000	 120	 999000	 999	 2.812995e+02	 633.33	 683.33	 6.00	 24	 2.52	 
caau_snacks_909	 1	 3	 CheesyDoritos.bmp	 2.822830e+02	 11	 9.021069e+02	 110	 6.333387e+02	 98	 2.832945e+02	 650.00	 683.33	 15.00	 4	 2.02	 
caau_snacks_909	 1	 3	 Chocolate_mm.bmp	 2.852817e+02	 12	 999000	 120	 999000	 999	 2.862973e+02	 650.00	 683.33	 17.00	 26	 2.02	 
caau_snacks_909	 1	 3	 Laffytaffyred_one.bmp	 2.882805e+02	 24	 999000	 240	 999000	 999	 2.892959e+02	 650.00	 683.33	 51.00	 41	 1.51	 
caau_snacks_909	 1	 3	 FrootLoops.bmp	 2.902794e+02	 11	 1.106376e+03	 1100	 6.500046e+02	 98	 2.912955e+02	 600.00	 683.33	 18.00	 55	 2.02	 
caau_snacks_909	 1	 3	 Funyuns_small.bmp	 2.922784e+02	 22	 1.037211e+03	 2200	 6.833516e+02	 98	 2.932899e+02	 600.00	 633.33	 53.00	 3	 1.32	 
caau_snacks_909	 1	 3	 Ghiradelli_milk_Almonds.bmp	 2.942778e+02	 11	 9.267390e+02	 110	 6.000067e+02	 98	 2.952933e+02	 616.67	 633.33	 10.00	 34	 2.27	 
caau_snacks_909	 1	 3	 Oreos.bmp	 3.012747e+02	 12	 999000	 120	 999000	 999	 3.022904e+02	 616.67	 633.33	 8.00	 44	 2.33	 
caau_snacks_909	 1	 3	 Cheezits.bmp	 3.042733e+02	 12	 999000	 120	 999000	 999	 3.052889e+02	 616.67	 633.33	 20.00	 16	 2.01	 
caau_snacks_909	 1	 3	 ChipsAhoy_small.bmp	 3.072885e+02	 12	 999000	 120	 999000	 999	 3.083043e+02	 616.67	 633.33	 16.00	 19	 2.02	 
caau_snacks_909	 1	 3	 Doritosranch.bmp	 3.092877e+02	 11	 9.292221e+02	 110	 6.166727e+02	 98	 3.103038e+02	 633.33	 633.33	 12.00	 50	 2.02	 
caau_snacks_909	 1	 3	 BabyRuth.bmp	 3.162849e+02	 24	 999000	 240	 999000	 999	 3.172964e+02	 633.33	 633.33	 58.00	 59	 1.01	 
caau_snacks_909	 1	 3	 Twinkie.bmp	 3.182839e+02	 22	 9.724215e+02	 220	 6.333399e+02	 98	 3.192996e+02	 633.33	 650.00	 50.00	 28	 1.51	 
caau_snacks_909	 1	 3	 PringlesRed.bmp	 3.212827e+02	 22	 9.788243e+02	 220	 6.500062e+02	 98	 3.222942e+02	 633.33	 666.67	 52.00	 53	 1.50	 
caau_snacks_909	 1	 3	 Nutterbutter.bmp	 3.272798e+02	 22	 9.911970e+02	 220	 6.666718e+02	 98	 3.282955e+02	 633.33	 683.33	 47.00	 12	 1.54	 
caau_snacks_909	 1	 3	 Milkduds.bmp	 3.312784e+02	 12	 999000	 120	 999000	 999	 3.322942e+02	 633.33	 683.33	 11.00	 49	 2.02	 
caau_snacks_909	 1	 3	 MilkyWay.bmp	 3.362763e+02	 24	 999000	 240	 999000	 999	 3.372916e+02	 633.33	 683.33	 55.00	 7	 1.01	 
caau_snacks_909	 1	 3	 Dots_one.bmp	 3.382752e+02	 12	 999000	 120	 999000	 999	 3.392867e+02	 633.33	 683.33	 19.00	 9	 2.01	 
caau_snacks_909	 1	 3	 Granolabar.bmp	 3.422735e+02	 12	 999000	 120	 999000	 999	 3.432850e+02	 633.33	 683.33	 4.00	 20	 2.53	 
caau_snacks_909	 1	 3	 Ghiradelli_milk.bmp	 3.442721e+02	 12	 999000	 120	 999000	 999	 3.452836e+02	 633.33	 683.33	 5.00	 37	 2.53	 
caau_snacks_909	 1	 3	 KitKat_small.bmp	 3.472879e+02	 24	 999000	 240	 999000	 999	 3.483034e+02	 633.33	 683.33	 41.00	 46	 1.67	 
caau_snacks_909	 1	 3	 Lollipopred.bmp	 3.492721e+02	 24	 999000	 240	 999000	 999	 3.502859e+02	 633.33	 683.33	 54.00	 32	 1.01	 
caau_snacks_909	 1	 3	 Twix.bmp	 3.522856e+02	 22	 9.845094e+02	 220	 6.833390e+02	 98	 3.533016e+02	 633.33	 700.00	 45.00	 13	 1.54	 
caau_snacks_909	 1	 3	 Riprolls.bmp	 3.552845e+02	 24	 999000	 240	 999000	 999	 3.562999e+02	 633.33	 700.00	 42.00	 8	 1.55	 
caau_snacks_909	 1	 3	 100grand_small.bmp	 3.582830e+02	 24	 999000	 240	 999000	 999	 3.592986e+02	 633.33	 700.00	 46.00	 6	 1.54	 
caau_snacks_909	 1	 3	 Butterfinger.bmp	 3.602821e+02	 24	 999000	 240	 999000	 999	 3.612977e+02	 633.33	 700.00	 39.00	 42	 1.71	 
caau_snacks_909	 1	 3	 Jollyrancherred.bmp	 3.652802e+02	 24	 999000	 240	 999000	 999	 3.662955e+02	 633.33	 700.00	 56.00	 11	 1.01	 
caau_snacks_909	 1	 3	 Slimjim.bmp	 3.672788e+02	 24	 999000	 240	 999000	 999	 3.682946e+02	 633.33	 700.00	 40.00	 52	 1.71	 
caau_snacks_909	 1	 3	 Sourpatch.bmp	 3.712771e+02	 12	 999000	 120	 999000	 999	 3.722928e+02	 633.33	 700.00	 3.00	 18	 2.53	 
caau_snacks_909	 1	 3	 SourSkittles.bmp	 3.732764e+02	 24	 999000	 240	 999000	 999	 3.742920e+02	 633.33	 700.00	 43.00	 56	 1.55	 
caau_snacks_909	 1	 3	 Jollyranchergreen.bmp	 3.762751e+02	 24	 999000	 240	 999000	 999	 3.772907e+02	 633.33	 700.00	 57.00	 36	 1.01	 
caau_snacks_909	 1	 3	 Keeblerfudgestripes.bmp	 3.782742e+02	 12	 999000	 120	 999000	 999	 3.792855e+02	 633.33	 700.00	 9.00	 10	 2.32	 
caau_snacks_909	 1	 3	 PopTartsCinnamon.bmp	 3.802733e+02	 24	 999000	 240	 999000	 999	 3.812893e+02	 633.33	 700.00	 49.00	 35	 1.52	 
caau_snacks_909	 1	 3	 AnimalCrackers.bmp	 3.832886e+02	 11	 9.974687e+02	 110	 6.333367e+02	 98	 3.843043e+02	 650.00	 700.00	 13.00	 21	 2.02	 
caau_snacks_909	 1	 3	 Goldfish.bmp	 3.862875e+02	 22	 1.060926e+03	 2200	 7.000053e+02	 98	 3.873030e+02	 650.00	 650.00	 44.00	 60	 1.55	 
