subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
caau_snacks_910	 2	 12	 HoHo.bmp	 1.375760e+03	 12	 999000	 120	 999000	 999	 1.376777e+03	 716.67	 450.00	 15.00	 7	 1.53	 
caau_snacks_910	 2	 12	 Jollyrancherred.bmp	 1.377743e+03	 22	 9.896493e+02	 220	 4.500052e+02	 98	 1.378759e+03	 716.67	 466.67	 54.00	 32	 0.52	 
caau_snacks_910	 2	 12	 FlamingCheetos.bmp	 1.379743e+03	 12	 999000	 120	 999000	 999	 1.380754e+03	 716.67	 466.67	 3.00	 10	 2.02	 
caau_snacks_910	 2	 12	 Hersheykisses.bmp	 1.381742e+03	 24	 999000	 240	 999000	 999	 1.382758e+03	 716.67	 466.67	 55.00	 20	 0.52	 
caau_snacks_910	 2	 12	 Doritosranch.bmp	 1.386741e+03	 24	 999000	 240	 999000	 999	 1.387756e+03	 716.67	 466.67	 40.00	 9	 1.02	 
caau_snacks_910	 2	 12	 Laffytaffyred_one.bmp	 1.388740e+03	 24	 999000	 240	 999000	 999	 1.389756e+03	 716.67	 466.67	 42.00	 58	 1.02	 
caau_snacks_910	 2	 12	 Jollyranchergreen.bmp	 1.390739e+03	 24	 999000	 240	 999000	 999	 1.391756e+03	 716.67	 466.67	 57.00	 23	 0.49	 
caau_snacks_910	 2	 12	 Cupcakes.bmp	 1.395738e+03	 12	 999000	 120	 999000	 999	 1.396754e+03	 716.67	 466.67	 7.00	 41	 2.01	 
caau_snacks_910	 2	 12	 AnimalCrackers.bmp	 1.398737e+03	 12	 999000	 120	 999000	 999	 1.399753e+03	 716.67	 466.67	 13.00	 14	 1.57	 
caau_snacks_910	 2	 12	 Laysclassic.bmp	 1.401736e+03	 22	 8.095870e+02	 220	 4.666707e+02	 98	 1.402748e+03	 716.67	 483.33	 46.00	 4	 1.01	 
caau_snacks_910	 2	 12	 Sourpatch.bmp	 1.404752e+03	 22	 8.362292e+02	 220	 4.833362e+02	 98	 1.405768e+03	 716.67	 500.00	 43.00	 22	 1.01	 
caau_snacks_910	 2	 12	 Streusel.bmp	 1.406751e+03	 11	 1.029304e+03	 1100	 7.166718e+02	 98	 1.407767e+03	 666.67	 500.00	 11.00	 19	 1.99	 
caau_snacks_910	 2	 12	 FigNewton_small.bmp	 1.409750e+03	 12	 999000	 120	 999000	 999	 1.410762e+03	 666.67	 500.00	 20.00	 28	 1.50	 
caau_snacks_910	 2	 12	 Milano.bmp	 1.411750e+03	 12	 999000	 120	 999000	 999	 1.412766e+03	 666.67	 500.00	 6.00	 52	 2.01	 
caau_snacks_910	 2	 12	 TeddyGrahamschocolate.bmp	 1.413749e+03	 12	 999000	 120	 999000	 999	 1.414765e+03	 666.67	 500.00	 12.00	 25	 1.57	 
caau_snacks_910	 2	 12	 Milkduds.bmp	 1.415748e+03	 22	 7.877325e+02	 220	 5.000053e+02	 98	 1.416764e+03	 666.67	 516.67	 49.00	 5	 1.00	 
caau_snacks_910	 2	 12	 KitKat_small.bmp	 1.419747e+03	 12	 999000	 120	 999000	 999	 1.420759e+03	 666.67	 516.67	 21.00	 31	 1.50	 
caau_snacks_910	 2	 12	 SnoBall.bmp	 1.421747e+03	 11	 9.880629e+02	 110	 6.666697e+02	 98	 1.422763e+03	 683.33	 516.67	 16.00	 55	 1.52	 
caau_snacks_910	 2	 12	 Almondjoy.bmp	 1.426745e+03	 24	 999000	 240	 999000	 999	 1.427761e+03	 683.33	 516.67	 53.00	 13	 0.99	 
caau_snacks_910	 2	 12	 Butterfinger.bmp	 1.431744e+03	 24	 999000	 240	 999000	 999	 1.432760e+03	 683.33	 516.67	 45.00	 56	 1.01	 
caau_snacks_910	 2	 12	 Funyuns_small.bmp	 1.433743e+03	 12	 999000	 120	 999000	 999	 1.434754e+03	 683.33	 516.67	 22.00	 44	 1.48	 
caau_snacks_910	 2	 12	 Oreos.bmp	 1.439741e+03	 11	 1.033661e+03	 1100	 6.833404e+02	 98	 1.440757e+03	 633.33	 516.67	 17.00	 11	 1.51	 
caau_snacks_910	 2	 12	 Riprolls.bmp	 1.441741e+03	 12	 999000	 120	 999000	 999	 1.442757e+03	 633.33	 516.67	 5.00	 15	 2.01	 
caau_snacks_910	 2	 12	 MilkyWay.bmp	 1.444740e+03	 22	 7.925628e+02	 220	 5.166713e+02	 98	 1.445756e+03	 633.33	 533.33	 48.00	 42	 1.00	 
caau_snacks_910	 2	 12	 FrootLoops.bmp	 1.447739e+03	 12	 999000	 120	 999000	 999	 1.448755e+03	 633.33	 533.33	 4.00	 29	 2.02	 
caau_snacks_910	 2	 12	 PopTartsCinnamon.bmp	 1.449738e+03	 12	 999000	 120	 999000	 999	 1.450750e+03	 633.33	 533.33	 10.00	 12	 1.99	 
caau_snacks_910	 2	 12	 Ghiradelli_milk.bmp	 1.451738e+03	 11	 9.299498e+02	 110	 6.333390e+02	 98	 1.452749e+03	 650.00	 533.33	 8.00	 1	 2.00	 
