subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
caau_snacks_915	 1	 11	 Chocolate_mm.bmp	 1.315315e+03	 11	 8.943433e+02	 110	 6.166721e+02	 98	 1.316331e+03	 633.33	 683.33	 10.00	 47	 1.55	 
caau_snacks_915	 1	 11	 Cheezits.bmp	 1.317298e+03	 12	 999000	 120	 999000	 999	 1.318314e+03	 633.33	 683.33	 5.00	 17	 2.01	 
caau_snacks_915	 1	 11	 HoHo.bmp	 1.319297e+03	 24	 999000	 240	 999000	 999	 1.320313e+03	 633.33	 683.33	 48.00	 54	 0.02	 
caau_snacks_915	 1	 11	 SnoBall.bmp	 1.321297e+03	 24	 999000	 240	 999000	 999	 1.322312e+03	 633.33	 683.33	 42.00	 55	 0.72	 
caau_snacks_915	 1	 11	 ChipsAhoy_small.bmp	 1.326312e+03	 12	 999000	 120	 999000	 999	 1.327327e+03	 633.33	 683.33	 16.00	 56	 1.41	 
caau_snacks_915	 1	 11	 Cheetos.bmp	 1.328311e+03	 11	 1.010355e+03	 1100	 6.333380e+02	 98	 1.329322e+03	 583.33	 683.33	 18.00	 51	 1.05	 
caau_snacks_915	 1	 11	 Ghiradelli_milk_Almonds.bmp	 1.330310e+03	 11	 8.400984e+02	 110	 5.833392e+02	 98	 1.331325e+03	 600.00	 683.33	 12.00	 45	 1.53	 
caau_snacks_915	 1	 11	 FrootLoops.bmp	 1.335308e+03	 22	 9.693110e+02	 220	 6.833452e+02	 98	 1.336319e+03	 600.00	 700.00	 45.00	 42	 0.04	 
caau_snacks_915	 1	 11	 Nutterbutter.bmp	 1.338307e+03	 12	 999000	 120	 999000	 999	 1.339322e+03	 600.00	 700.00	 14.00	 39	 1.46	 
caau_snacks_915	 1	 11	 100grand_small.bmp	 1.341306e+03	 22	 9.811945e+02	 220	 7.000040e+02	 98	 1.342321e+03	 600.00	 716.67	 47.00	 40	 0.03	 
caau_snacks_915	 1	 11	 Butterfinger.bmp	 1.344304e+03	 24	 999000	 240	 999000	 999	 1.345316e+03	 600.00	 716.67	 55.00	 1	 0.01	 
caau_snacks_915	 1	 11	 Snickers.bmp	 1.346303e+03	 12	 999000	 120	 999000	 999	 1.347319e+03	 600.00	 716.67	 20.00	 27	 1.03	 
caau_snacks_915	 1	 11	 Funyuns_small.bmp	 1.349302e+03	 12	 999000	 120	 999000	 999	 1.350314e+03	 600.00	 716.67	 6.00	 15	 2.01	 
caau_snacks_915	 1	 11	 Oreos.bmp	 1.351302e+03	 12	 999000	 120	 999000	 999	 1.352313e+03	 600.00	 716.67	 21.00	 43	 1.03	 
caau_snacks_915	 1	 11	 Slimjim.bmp	 1.353301e+03	 24	 999000	 240	 999000	 999	 1.354312e+03	 600.00	 716.67	 57.00	 2	 0.01	 
caau_snacks_915	 1	 11	 Skittles.bmp	 1.355295e+03	 12	 999000	 120	 999000	 999	 1.356316e+03	 600.00	 716.67	 17.00	 60	 1.27	 
caau_snacks_915	 1	 11	 MilkyWay.bmp	 1.359296e+03	 22	 1.177003e+03	 2200	 7.166758e+02	 98	 1.360314e+03	 600.00	 666.67	 50.00	 7	 0.02	 
caau_snacks_915	 1	 11	 3Musketeers.bmp	 1.361297e+03	 24	 999000	 240	 999000	 999	 1.362313e+03	 600.00	 666.67	 51.00	 58	 0.02	 
caau_snacks_915	 1	 11	 FigNewton_small.bmp	 1.366312e+03	 24	 999000	 240	 999000	 999	 1.367328e+03	 600.00	 666.67	 58.00	 23	 0.01	 
caau_snacks_915	 1	 11	 PopTartsStrawberry.bmp	 1.371310e+03	 24	 999000	 240	 999000	 999	 1.372322e+03	 600.00	 666.67	 49.00	 41	 0.02	 
caau_snacks_915	 1	 11	 Granolabar.bmp	 1.373309e+03	 22	 9.252033e+02	 220	 6.666730e+02	 98	 1.374325e+03	 600.00	 683.33	 52.00	 14	 0.01	 
caau_snacks_915	 1	 11	 FlamingCheetos.bmp	 1.379307e+03	 12	 999000	 120	 999000	 999	 1.380323e+03	 600.00	 683.33	 8.00	 46	 2.01	 
caau_snacks_915	 1	 11	 RitzBitz2.bmp	 1.381306e+03	 12	 999000	 120	 999000	 999	 1.382322e+03	 600.00	 683.33	 11.00	 31	 1.53	 
caau_snacks_915	 1	 11	 Hersheymilk_several.bmp	 1.384305e+03	 12	 999000	 120	 999000	 999	 1.385317e+03	 600.00	 683.33	 19.00	 35	 1.03	 
caau_snacks_915	 1	 11	 Doritosranch.bmp	 1.387304e+03	 12	 999000	 120	 999000	 999	 1.388320e+03	 600.00	 683.33	 3.00	 57	 2.02	 
caau_snacks_915	 1	 11	 Milano.bmp	 1.389303e+03	 12	 999000	 120	 999000	 999	 1.390314e+03	 600.00	 683.33	 4.00	 12	 2.02	 
caau_snacks_915	 1	 11	 Fritos.bmp	 1.391302e+03	 24	 999000	 240	 999000	 999	 1.392318e+03	 600.00	 683.33	 40.00	 6	 0.77	 
caau_snacks_915	 1	 11	 PayDay.bmp	 1.396300e+03	 22	 1.003925e+03	 2200	 6.833389e+02	 98	 1.397316e+03	 600.00	 633.33	 53.00	 19	 0.01	 
caau_snacks_915	 1	 11	 BabyRuth.bmp	 1.403298e+03	 24	 999000	 240	 999000	 999	 1.404313e+03	 600.00	 633.33	 39.00	 16	 0.79	 
caau_snacks_915	 1	 11	 PopTartsCinnamon.bmp	 1.405297e+03	 24	 999000	 240	 999000	 999	 1.406312e+03	 600.00	 633.33	 56.00	 53	 0.01	 
caau_snacks_915	 1	 11	 Keeblerfudgestripes.bmp	 1.407296e+03	 12	 999000	 120	 999000	 999	 1.408312e+03	 600.00	 633.33	 22.00	 22	 1.02	 
caau_snacks_915	 1	 11	 Toberlorone.bmp	 1.411311e+03	 11	 8.127668e+02	 110	 6.000047e+02	 98	 1.412327e+03	 616.67	 633.33	 7.00	 34	 2.01	 
caau_snacks_915	 1	 11	 FamousAmos_small.bmp	 1.415310e+03	 12	 999000	 120	 999000	 999	 1.416325e+03	 616.67	 633.33	 9.00	 28	 2.00	 
caau_snacks_915	 1	 11	 Sourpatch.bmp	 1.417309e+03	 24	 999000	 240	 999000	 999	 1.418324e+03	 616.67	 633.33	 43.00	 5	 0.26	 
caau_snacks_915	 1	 11	 Twinkie.bmp	 1.419308e+03	 24	 999000	 240	 999000	 999	 1.420324e+03	 616.67	 633.33	 46.00	 25	 0.03	 
caau_snacks_915	 1	 11	 KitKat_small.bmp	 1.421307e+03	 11	 8.769578e+02	 110	 6.166725e+02	 98	 1.422323e+03	 633.33	 633.33	 13.00	 10	 1.50	 
caau_snacks_915	 1	 11	 Hersheykisses.bmp	 1.424306e+03	 22	 8.996519e+02	 220	 6.333392e+02	 98	 1.425322e+03	 633.33	 650.00	 44.00	 3	 0.25	 
caau_snacks_915	 1	 11	 PeanutMMs.bmp	 1.427305e+03	 11	 8.996614e+02	 110	 6.333365e+02	 98	 1.428320e+03	 650.00	 650.00	 15.00	 30	 1.45	 
caau_snacks_915	 1	 11	 Riprolls.bmp	 1.430304e+03	 24	 999000	 240	 999000	 999	 1.431319e+03	 650.00	 650.00	 41.00	 20	 0.74	 
caau_snacks_915	 1	 11	 Milkduds.bmp	 1.433302e+03	 24	 999000	 240	 999000	 999	 1.434318e+03	 650.00	 650.00	 54.00	 52	 0.01	 
