subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
caau_snacks_911	 1	 3	 Doritosranch.bmp	 2.751454e+02	 11	 9.479897e+02	 110	 6.166697e+02	 98	 2.761617e+02	 633.33	 550.00	 12.00	 25	 2.78	 
caau_snacks_911	 1	 3	 Butterfinger.bmp	 2.771452e+02	 11	 9.458643e+02	 110	 6.333364e+02	 98	 2.781608e+02	 650.00	 550.00	 7.00	 17	 2.99	 
caau_snacks_911	 1	 3	 Sourpatch.bmp	 2.791443e+02	 22	 8.809419e+02	 220	 5.500058e+02	 98	 2.801601e+02	 650.00	 566.67	 50.00	 54	 0.45	 
caau_snacks_911	 1	 3	 MilkyWay.bmp	 2.811436e+02	 22	 8.438719e+02	 220	 5.666722e+02	 98	 2.821591e+02	 650.00	 583.33	 53.00	 20	 0.37	 
caau_snacks_911	 1	 3	 Ghiradelli_milk.bmp	 2.861417e+02	 22	 9.180166e+02	 220	 5.833381e+02	 98	 2.871570e+02	 650.00	 600.00	 47.00	 57	 0.53	 
caau_snacks_911	 1	 3	 FamousAmos_small.bmp	 2.881406e+02	 24	 999000	 240	 999000	 999	 2.891563e+02	 650.00	 600.00	 41.00	 56	 0.77	 
caau_snacks_911	 1	 3	 Snickers.bmp	 2.901397e+02	 24	 999000	 240	 999000	 999	 2.911512e+02	 650.00	 600.00	 55.00	 44	 0.25	 
caau_snacks_911	 1	 3	 Skittles.bmp	 2.951378e+02	 24	 999000	 240	 999000	 999	 2.961537e+02	 650.00	 600.00	 40.00	 34	 0.78	 
caau_snacks_911	 1	 3	 PayDay.bmp	 2.981366e+02	 11	 9.740837e+02	 110	 6.500040e+02	 98	 2.991521e+02	 666.67	 600.00	 10.00	 45	 2.96	 
caau_snacks_911	 1	 3	 Hersheymilk_several.bmp	 3.011355e+02	 24	 999000	 240	 999000	 999	 3.021470e+02	 666.67	 600.00	 48.00	 18	 0.49	 
caau_snacks_911	 1	 3	 Toberlorone.bmp	 3.041341e+02	 22	 9.096988e+02	 220	 6.000041e+02	 98	 3.051496e+02	 666.67	 616.67	 45.00	 4	 0.57	 
caau_snacks_911	 1	 3	 SourSkittles.bmp	 3.061332e+02	 24	 999000	 240	 999000	 999	 3.071488e+02	 666.67	 616.67	 56.00	 32	 0.19	 
caau_snacks_911	 1	 3	 Lollipopred.bmp	 3.091486e+02	 22	 9.673632e+02	 220	 6.166697e+02	 98	 3.101600e+02	 666.67	 633.33	 44.00	 58	 0.63	 
caau_snacks_911	 1	 3	 Reeses.bmp	 3.111477e+02	 12	 999000	 120	 999000	 999	 3.121633e+02	 666.67	 633.33	 4.00	 30	 2.99	 
caau_snacks_911	 1	 3	 CheesyDoritos.bmp	 3.131467e+02	 12	 999000	 120	 999000	 999	 3.141629e+02	 666.67	 633.33	 16.00	 38	 2.63	 
caau_snacks_911	 1	 3	 FigNewton_small.bmp	 3.151461e+02	 11	 9.539400e+02	 110	 6.666700e+02	 98	 3.161574e+02	 683.33	 633.33	 13.00	 29	 2.77	 
caau_snacks_911	 1	 3	 Twinkie.bmp	 3.191445e+02	 11	 9.989936e+02	 110	 6.833363e+02	 98	 3.201559e+02	 700.00	 633.33	 15.00	 23	 2.67	 
caau_snacks_911	 1	 3	 KitKat_small.bmp	 3.211437e+02	 12	 999000	 120	 999000	 999	 3.221591e+02	 700.00	 633.33	 22.00	 5	 2.03	 
caau_snacks_911	 1	 3	 Cheetos.bmp	 3.261417e+02	 12	 999000	 120	 999000	 999	 3.271571e+02	 700.00	 633.33	 14.00	 27	 2.73	 
caau_snacks_911	 1	 3	 Cupcakes.bmp	 3.311393e+02	 24	 999000	 240	 999000	 999	 3.321550e+02	 700.00	 633.33	 46.00	 9	 0.55	 
caau_snacks_911	 1	 3	 TeddyGrahamschocolate.bmp	 3.331385e+02	 24	 999000	 240	 999000	 999	 3.341542e+02	 700.00	 633.33	 39.00	 21	 0.89	 
caau_snacks_911	 1	 3	 Slimjim.bmp	 3.391361e+02	 12	 999000	 120	 999000	 999	 3.401517e+02	 700.00	 633.33	 3.00	 46	 3.00	 
caau_snacks_911	 1	 3	 Milkduds.bmp	 3.411351e+02	 24	 999000	 240	 999000	 999	 3.421508e+02	 700.00	 633.33	 57.00	 36	 0.17	 
caau_snacks_911	 1	 3	 PringlesRed.bmp	 3.441339e+02	 12	 999000	 120	 999000	 999	 3.451453e+02	 700.00	 633.33	 19.00	 48	 2.44	 
caau_snacks_911	 1	 3	 Streusel.bmp	 3.471328e+02	 12	 999000	 120	 999000	 999	 3.481483e+02	 700.00	 633.33	 5.00	 33	 2.99	 
caau_snacks_911	 1	 3	 AnimalCrackers.bmp	 3.491485e+02	 12	 999000	 120	 999000	 999	 3.501642e+02	 700.00	 633.33	 8.00	 31	 2.99	 
caau_snacks_911	 1	 3	 Hersheykisses.bmp	 3.511477e+02	 24	 999000	 240	 999000	 999	 3.521634e+02	 700.00	 633.33	 51.00	 19	 0.41	 
caau_snacks_911	 1	 3	 FlamingCheetos.bmp	 3.561457e+02	 24	 999000	 240	 999000	 999	 3.571572e+02	 700.00	 633.33	 42.00	 22	 0.72	 
caau_snacks_911	 1	 3	 Laysclassic.bmp	 3.631427e+02	 12	 999000	 120	 999000	 999	 3.641542e+02	 700.00	 633.33	 21.00	 2	 2.33	 
caau_snacks_911	 1	 3	 Riprolls.bmp	 3.651419e+02	 22	 1.033702e+03	 2200	 6.333408e+02	 98	 3.661575e+02	 700.00	 583.33	 52.00	 28	 0.40	 
caau_snacks_911	 1	 3	 Milano.bmp	 3.671411e+02	 12	 999000	 120	 999000	 999	 3.681568e+02	 700.00	 583.33	 20.00	 3	 2.39	 
caau_snacks_911	 1	 3	 Laffytaffyred_one.bmp	 3.711396e+02	 24	 999000	 240	 999000	 999	 3.721551e+02	 700.00	 583.33	 49.00	 7	 0.48	 
