subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
caau_snacks_929	 1	 5	 Ghiradelli_milk_Almonds.bmp	 5.577871e+02	 12	 999000	 120	 999000	 999	 5.587988e+02	 616.67	 550.00	 4.00	 37	 2.02	 
caau_snacks_929	 1	 5	 Keeblerfudgestripes.bmp	 5.617698e+02	 11	 1.033204e+03	 1100	 6.166722e+02	 98	 5.627856e+02	 566.67	 550.00	 15.00	 57	 1.03	 
caau_snacks_929	 1	 5	 Streusel.bmp	 5.657687e+02	 22	 9.439861e+02	 220	 5.500035e+02	 98	 5.667847e+02	 566.67	 566.67	 50.00	 8	 0.12	 
caau_snacks_929	 1	 5	 Fritos.bmp	 5.687686e+02	 12	 999000	 120	 999000	 999	 5.697834e+02	 566.67	 566.67	 19.00	 43	 1.02	 
caau_snacks_929	 1	 5	 Oreos.bmp	 5.737830e+02	 11	 9.511347e+02	 110	 5.666701e+02	 98	 5.747986e+02	 583.33	 566.67	 13.00	 58	 1.47	 
caau_snacks_929	 1	 5	 MrGoodbar.bmp	 5.777817e+02	 22	 9.617911e+02	 220	 5.666697e+02	 98	 5.787972e+02	 583.33	 583.33	 53.00	 17	 0.02	 
caau_snacks_929	 1	 5	 Nutterbutter.bmp	 5.797809e+02	 24	 999000	 240	 999000	 999	 5.807923e+02	 583.33	 583.33	 57.00	 1	 0.01	 
caau_snacks_929	 1	 5	 Riprolls.bmp	 5.817802e+02	 12	 999000	 120	 999000	 999	 5.827960e+02	 583.33	 583.33	 11.00	 39	 1.48	 
caau_snacks_929	 1	 5	 KitKat_small.bmp	 5.857793e+02	 12	 999000	 120	 999000	 999	 5.867907e+02	 583.33	 583.33	 9.00	 54	 1.52	 
caau_snacks_929	 1	 5	 PeanutMMs.bmp	 5.887783e+02	 24	 999000	 240	 999000	 999	 5.897940e+02	 583.33	 583.33	 56.00	 51	 0.01	 
caau_snacks_929	 1	 5	 Hersheykisses.bmp	 5.907774e+02	 24	 999000	 240	 999000	 999	 5.917933e+02	 583.33	 583.33	 42.00	 40	 0.48	 
caau_snacks_929	 1	 5	 RitzBitz2.bmp	 5.957760e+02	 24	 999000	 240	 999000	 999	 5.967875e+02	 583.33	 583.33	 51.00	 60	 0.12	 
caau_snacks_929	 1	 5	 Laffytaffyred_one.bmp	 5.987750e+02	 22	 1.026401e+03	 2200	 5.833367e+02	 98	 5.997864e+02	 583.33	 533.33	 45.00	 30	 0.26	 
caau_snacks_929	 1	 5	 Milano.bmp	 6.017743e+02	 12	 999000	 120	 999000	 999	 6.027857e+02	 583.33	 533.33	 3.00	 46	 2.02	 
caau_snacks_929	 1	 5	 Snickers.bmp	 6.047736e+02	 24	 999000	 240	 999000	 999	 6.057890e+02	 583.33	 533.33	 49.00	 2	 0.18	 
caau_snacks_929	 1	 5	 ChipsAhoy_small.bmp	 6.087721e+02	 11	 1.020081e+03	 1100	 5.833378e+02	 98	 6.097877e+02	 533.33	 533.33	 10.00	 34	 1.50	 
caau_snacks_929	 1	 5	 Whatchamacallit.bmp	 6.127708e+02	 24	 999000	 240	 999000	 999	 6.137865e+02	 533.33	 533.33	 48.00	 7	 0.23	 
caau_snacks_929	 1	 5	 Milkduds.bmp	 6.147701e+02	 11	 9.329572e+02	 110	 5.333389e+02	 98	 6.157863e+02	 550.00	 533.33	 12.00	 45	 1.48	 
caau_snacks_929	 1	 5	 SourSkittles.bmp	 6.167695e+02	 11	 1.027118e+03	 1100	 5.500051e+02	 98	 6.177809e+02	 500.00	 533.33	 18.00	 5	 1.02	 
caau_snacks_929	 1	 5	 FlamingCheetos.bmp	 6.187690e+02	 12	 999000	 120	 999000	 999	 6.197848e+02	 500.00	 533.33	 14.00	 25	 1.25	 
caau_snacks_929	 1	 5	 Goldfish.bmp	 6.207682e+02	 12	 999000	 120	 999000	 999	 6.217797e+02	 500.00	 533.33	 8.00	 53	 1.54	 
caau_snacks_929	 1	 5	 SnoBall.bmp	 6.227677e+02	 24	 999000	 240	 999000	 999	 6.237790e+02	 500.00	 533.33	 40.00	 44	 0.52	 
caau_snacks_929	 1	 5	 BabyRuth.bmp	 6.247672e+02	 22	 1.162420e+03	 2200	 5.333393e+02	 98	 6.257833e+02	 500.00	 483.33	 47.00	 24	 0.24	 
caau_snacks_929	 1	 5	 Sourpatch.bmp	 6.267665e+02	 12	 999000	 120	 999000	 999	 6.277822e+02	 500.00	 483.33	 16.00	 32	 1.03	 
caau_snacks_929	 1	 5	 AnimalCrackers.bmp	 6.287657e+02	 24	 999000	 240	 999000	 999	 6.297816e+02	 500.00	 483.33	 54.00	 10	 0.02	 
caau_snacks_929	 1	 5	 Twix.bmp	 6.317814e+02	 12	 999000	 120	 999000	 999	 6.327973e+02	 500.00	 483.33	 6.00	 47	 1.75	 
caau_snacks_929	 1	 5	 HoHo.bmp	 6.347806e+02	 12	 999000	 120	 999000	 999	 6.357920e+02	 500.00	 483.33	 20.00	 48	 1.02	 
