subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
caau_snacks_913	 1	 4	 Dots_one.bmp	 3.746108e+02	 24	 999000	 240	 999000	 999	 3.756269e+02	 583.33	 583.33	 43.00	 42	 1.01	 
caau_snacks_913	 1	 4	 Skittles.bmp	 3.786096e+02	 12	 999000	 120	 999000	 999	 3.796211e+02	 583.33	 583.33	 20.00	 30	 2.23	 
caau_snacks_913	 1	 4	 FigNewton_small.bmp	 3.826082e+02	 22	 9.270377e+02	 220	 5.833382e+02	 98	 3.836240e+02	 583.33	 600.00	 52.00	 3	 0.51	 
caau_snacks_913	 1	 4	 Fritos.bmp	 3.856071e+02	 24	 999000	 240	 999000	 999	 3.866229e+02	 583.33	 600.00	 42.00	 31	 1.02	 
caau_snacks_913	 1	 4	 Goldfish.bmp	 3.906055e+02	 24	 999000	 240	 999000	 999	 3.916211e+02	 583.33	 600.00	 48.00	 12	 0.56	 
caau_snacks_913	 1	 4	 Lollipopred.bmp	 3.946038e+02	 22	 9.750818e+02	 220	 6.000054e+02	 98	 3.956196e+02	 583.33	 616.67	 53.00	 14	 0.27	 
caau_snacks_913	 1	 4	 Oreos.bmp	 3.966031e+02	 24	 999000	 240	 999000	 999	 3.976189e+02	 583.33	 616.67	 40.00	 55	 1.13	 
caau_snacks_913	 1	 4	 Funyuns_small.bmp	 3.986023e+02	 12	 999000	 120	 999000	 999	 3.996138e+02	 583.33	 616.67	 22.00	 38	 2.02	 
caau_snacks_913	 1	 4	 FamousAmos_small.bmp	 4.026009e+02	 12	 999000	 120	 999000	 999	 4.036124e+02	 583.33	 616.67	 9.00	 44	 2.74	 
caau_snacks_913	 1	 4	 Reeses.bmp	 4.056164e+02	 12	 999000	 120	 999000	 999	 4.066324e+02	 583.33	 616.67	 5.00	 41	 2.99	 
caau_snacks_913	 1	 4	 Milano.bmp	 4.075999e+02	 12	 999000	 120	 999000	 999	 4.086114e+02	 583.33	 616.67	 3.00	 9	 2.99	 
caau_snacks_913	 1	 4	 Keeblerfudgestripes.bmp	 4.126139e+02	 12	 999000	 120	 999000	 999	 4.136298e+02	 583.33	 616.67	 21.00	 56	 2.02	 
caau_snacks_913	 1	 4	 TeddyGrahamschocolate.bmp	 4.156127e+02	 24	 999000	 240	 999000	 999	 4.166286e+02	 583.33	 616.67	 39.00	 20	 1.18	 
caau_snacks_913	 1	 4	 ChipsAhoy_small.bmp	 4.186117e+02	 11	 9.460169e+02	 110	 5.833378e+02	 98	 4.196233e+02	 600.00	 616.67	 10.00	 18	 2.63	 
caau_snacks_913	 1	 4	 Ghiradelli_milk.bmp	 4.216106e+02	 12	 999000	 120	 999000	 999	 4.226221e+02	 600.00	 616.67	 19.00	 26	 2.24	 
caau_snacks_913	 1	 4	 Cupcakes.bmp	 4.256093e+02	 24	 999000	 240	 999000	 999	 4.266250e+02	 600.00	 616.67	 49.00	 13	 0.56	 
caau_snacks_913	 1	 4	 Toberlorone.bmp	 4.296077e+02	 12	 999000	 120	 999000	 999	 4.306235e+02	 600.00	 616.67	 11.00	 23	 2.57	 
caau_snacks_913	 1	 4	 Ghiradelli_milk_Almonds.bmp	 4.316069e+02	 11	 1.039991e+03	 1100	 6.000030e+02	 98	 4.326231e+02	 550.00	 616.67	 18.00	 11	 2.24	 
caau_snacks_913	 1	 4	 Snickers.bmp	 4.336062e+02	 11	 9.286331e+02	 110	 5.500069e+02	 98	 4.346177e+02	 566.67	 616.67	 13.00	 53	 2.53	 
caau_snacks_913	 1	 4	 BabyRuth.bmp	 4.356055e+02	 12	 999000	 120	 999000	 999	 4.366213e+02	 566.67	 616.67	 4.00	 54	 2.99	 
caau_snacks_913	 1	 4	 Cheezits.bmp	 4.376047e+02	 12	 999000	 120	 999000	 999	 4.386162e+02	 566.67	 616.67	 14.00	 15	 2.51	 
caau_snacks_913	 1	 4	 Riprolls.bmp	 4.396042e+02	 22	 1.096309e+03	 2200	 6.166698e+02	 98	 4.406200e+02	 566.67	 566.67	 47.00	 29	 0.83	 
caau_snacks_913	 1	 4	 RitzBitz2.bmp	 4.416033e+02	 24	 999000	 240	 999000	 999	 4.426192e+02	 566.67	 566.67	 46.00	 60	 0.84	 
caau_snacks_913	 1	 4	 Jollyranchergreen.bmp	 4.436025e+02	 22	 9.479247e+02	 220	 5.666718e+02	 98	 4.446140e+02	 566.67	 583.33	 45.00	 25	 0.88	 
caau_snacks_913	 1	 4	 Jollyrancherred.bmp	 4.456018e+02	 24	 999000	 240	 999000	 999	 4.466176e+02	 566.67	 583.33	 58.00	 27	 0.00	 
caau_snacks_913	 1	 4	 MrGoodbar.bmp	 4.486006e+02	 11	 9.635037e+02	 110	 5.666726e+02	 98	 4.496169e+02	 583.33	 583.33	 7.00	 57	 2.79	 
caau_snacks_913	 1	 4	 Slimjim.bmp	 4.516164e+02	 11	 9.249170e+02	 110	 5.833362e+02	 98	 4.526278e+02	 600.00	 583.33	 15.00	 36	 2.50	 
caau_snacks_913	 1	 4	 Almondjoy.bmp	 4.546154e+02	 24	 999000	 240	 999000	 999	 4.556310e+02	 600.00	 583.33	 41.00	 10	 1.02	 
caau_snacks_913	 1	 4	 Twinkie.bmp	 4.596135e+02	 24	 999000	 240	 999000	 999	 4.606293e+02	 600.00	 583.33	 57.00	 19	 0.00	 
caau_snacks_913	 1	 4	 PopTartsStrawberry.bmp	 4.626122e+02	 22	 9.165380e+02	 220	 5.833390e+02	 98	 4.636284e+02	 600.00	 600.00	 44.00	 49	 1.01	 
caau_snacks_913	 1	 4	 Hersheymilk_several.bmp	 4.656112e+02	 22	 9.752887e+02	 220	 6.000058e+02	 98	 4.666270e+02	 600.00	 616.67	 50.00	 39	 0.54	 
caau_snacks_913	 1	 4	 Milkduds.bmp	 4.676105e+02	 24	 999000	 240	 999000	 999	 4.686263e+02	 600.00	 616.67	 55.00	 16	 0.01	 
caau_snacks_913	 1	 4	 SourSkittles.bmp	 4.706095e+02	 12	 999000	 120	 999000	 999	 4.716253e+02	 600.00	 616.67	 16.00	 32	 2.50	 
caau_snacks_913	 1	 4	 PeanutMMs.bmp	 4.736084e+02	 12	 999000	 120	 999000	 999	 4.746241e+02	 600.00	 616.67	 8.00	 43	 2.76	 
caau_snacks_913	 1	 4	 PringlesRed.bmp	 4.766073e+02	 24	 999000	 240	 999000	 999	 4.776186e+02	 600.00	 616.67	 54.00	 34	 0.18	 
caau_snacks_913	 1	 4	 KitKat_small.bmp	 4.786064e+02	 12	 999000	 120	 999000	 999	 4.796223e+02	 600.00	 616.67	 6.00	 45	 2.82	 
caau_snacks_913	 1	 4	 Chocolate_mm.bmp	 4.806056e+02	 12	 999000	 120	 999000	 999	 4.816170e+02	 600.00	 616.67	 17.00	 7	 2.49	 
caau_snacks_913	 1	 4	 HoHo.bmp	 4.826049e+02	 24	 999000	 240	 999000	 999	 4.836209e+02	 600.00	 616.67	 51.00	 46	 0.53	 
caau_snacks_913	 1	 4	 FrootLoops.bmp	 4.866035e+02	 11	 9.788034e+02	 110	 6.000042e+02	 98	 4.876196e+02	 616.67	 616.67	 12.00	 59	 2.55	 
