subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
caau_snacks_920	 2	 3	 Cheetos.bmp	 2.489823e+02	 22	 1.044774e+03	 2200	 6.166716e+02	 98	 2.499985e+02	 616.67	 566.67	 43.00	 32	 0.87	 
caau_snacks_920	 2	 3	 Sourpatch.bmp	 2.519817e+02	 22	 9.082288e+02	 220	 5.666721e+02	 98	 2.529976e+02	 616.67	 583.33	 48.00	 33	 0.78	 
caau_snacks_920	 2	 3	 PayDay.bmp	 2.539810e+02	 24	 1.331205e+03	 24	 999000	 98	 2.549923e+02	 616.67	 583.33	 50.00	 54	 0.76	 
caau_snacks_920	 2	 3	 Oreos.bmp	 2.569801e+02	 12	 999000	 120	 999000	 999	 2.579915e+02	 616.67	 583.33	 19.00	 35	 1.57	 
caau_snacks_920	 2	 3	 Cheezits.bmp	 2.589794e+02	 24	 999000	 240	 999000	 999	 2.599955e+02	 616.67	 583.33	 42.00	 53	 0.89	 
caau_snacks_920	 2	 3	 BabyRuth.bmp	 2.609789e+02	 12	 999000	 120	 999000	 999	 2.619948e+02	 616.67	 583.33	 20.00	 2	 1.56	 
caau_snacks_920	 2	 3	 Whatchamacallit.bmp	 2.629782e+02	 12	 999000	 120	 999000	 999	 2.639897e+02	 616.67	 583.33	 21.00	 3	 1.55	 
caau_snacks_920	 2	 3	 Laysclassic.bmp	 2.659774e+02	 11	 9.363509e+02	 110	 6.166728e+02	 98	 2.669933e+02	 633.33	 583.33	 9.00	 31	 2.08	 
caau_snacks_920	 2	 3	 Streusel.bmp	 2.689765e+02	 24	 999000	 240	 999000	 999	 2.699926e+02	 633.33	 583.33	 41.00	 40	 0.96	 
caau_snacks_920	 2	 3	 SnoBall.bmp	 2.709760e+02	 12	 999000	 120	 999000	 999	 2.719919e+02	 633.33	 583.33	 18.00	 51	 1.63	 
caau_snacks_920	 2	 3	 KitKat_small.bmp	 2.729752e+02	 12	 999000	 120	 999000	 999	 2.739867e+02	 633.33	 583.33	 22.00	 60	 1.55	 
caau_snacks_920	 2	 3	 Jollyranchergreen.bmp	 2.749748e+02	 24	 999000	 240	 999000	 999	 2.759910e+02	 633.33	 583.33	 56.00	 15	 0.55	 
caau_snacks_920	 2	 3	 Cupcakes.bmp	 2.819728e+02	 11	 1.031947e+03	 1100	 6.333396e+02	 98	 2.829890e+02	 583.33	 583.33	 8.00	 50	 2.14	 
caau_snacks_920	 2	 3	 100grand_small.bmp	 2.849886e+02	 24	 999000	 240	 999000	 999	 2.860044e+02	 583.33	 583.33	 45.00	 16	 0.86	 
caau_snacks_920	 2	 3	 PeanutMMs.bmp	 2.879875e+02	 12	 999000	 120	 999000	 999	 2.890036e+02	 583.33	 583.33	 3.00	 21	 2.59	 
caau_snacks_920	 2	 3	 Ghiradelli_milk_Almonds.bmp	 2.899870e+02	 24	 999000	 240	 999000	 999	 2.909984e+02	 583.33	 583.33	 52.00	 27	 0.72	 
caau_snacks_920	 2	 3	 FrootLoops.bmp	 2.969849e+02	 22	 9.068150e+02	 220	 5.833365e+02	 98	 2.979964e+02	 583.33	 600.00	 51.00	 30	 0.73	 
caau_snacks_920	 2	 3	 Twix.bmp	 2.989845e+02	 24	 999000	 240	 999000	 999	 2.999960e+02	 583.33	 600.00	 53.00	 45	 0.63	 
caau_snacks_920	 2	 3	 PopTartsStrawberry.bmp	 3.019834e+02	 12	 999000	 120	 999000	 999	 3.029949e+02	 583.33	 600.00	 7.00	 39	 2.43	 
caau_snacks_920	 2	 3	 RitzBitz2.bmp	 3.079818e+02	 11	 1.060109e+03	 1100	 5.833408e+02	 98	 3.089933e+02	 533.33	 600.00	 14.00	 49	 2.01	 
caau_snacks_920	 2	 3	 Ghiradelli_milk.bmp	 3.119805e+02	 24	 999000	 240	 999000	 999	 3.129920e+02	 533.33	 600.00	 47.00	 52	 0.81	 
caau_snacks_920	 2	 3	 FamousAmos_small.bmp	 3.169791e+02	 24	 999000	 240	 999000	 999	 3.179906e+02	 533.33	 600.00	 55.00	 18	 0.57	 
caau_snacks_920	 2	 3	 Dots_one.bmp	 3.189784e+02	 22	 9.347190e+02	 220	 6.000048e+02	 98	 3.199899e+02	 533.33	 616.67	 54.00	 46	 0.63	 
caau_snacks_920	 2	 3	 Laffytaffyred_one.bmp	 3.229773e+02	 24	 999000	 240	 999000	 999	 3.239887e+02	 533.33	 616.67	 40.00	 38	 0.97	 
caau_snacks_920	 2	 3	 MrGoodbar.bmp	 3.249766e+02	 22	 1.108355e+03	 2200	 6.166740e+02	 98	 3.259925e+02	 533.33	 566.67	 49.00	 13	 0.77	 
caau_snacks_920	 2	 3	 Chocolate_mm.bmp	 3.279758e+02	 12	 999000	 120	 999000	 999	 3.289917e+02	 533.33	 566.67	 15.00	 47	 1.80	 
caau_snacks_920	 2	 3	 Nutterbutter.bmp	 3.299752e+02	 12	 999000	 120	 999000	 999	 3.309913e+02	 533.33	 566.67	 13.00	 5	 2.01	 
caau_snacks_920	 2	 3	 ChipsAhoy_small.bmp	 3.329743e+02	 24	 999000	 240	 999000	 999	 3.339903e+02	 533.33	 566.67	 44.00	 59	 0.87	 
caau_snacks_920	 2	 3	 PopTartsCinnamon.bmp	 3.359734e+02	 12	 999000	 120	 999000	 999	 3.369894e+02	 533.33	 566.67	 4.00	 10	 2.55	 
caau_snacks_920	 2	 3	 Hersheymilk_several.bmp	 3.389725e+02	 24	 999000	 240	 999000	 999	 3.399885e+02	 533.33	 566.67	 39.00	 28	 1.01	 
caau_snacks_920	 2	 3	 Twinkie.bmp	 3.409718e+02	 12	 999000	 120	 999000	 999	 3.419878e+02	 533.33	 566.67	 10.00	 37	 2.03	 
caau_snacks_920	 2	 3	 TeddyGrahamschocolate.bmp	 3.459873e+02	 12	 999000	 120	 999000	 999	 3.469987e+02	 533.33	 566.67	 6.00	 11	 2.51	 
caau_snacks_920	 2	 3	 Snickers.bmp	 3.479865e+02	 11	 8.396107e+02	 110	 5.333381e+02	 98	 3.490026e+02	 550.00	 566.67	 16.00	 1	 1.69	 
caau_snacks_920	 2	 3	 Milkduds.bmp	 3.519854e+02	 24	 999000	 240	 999000	 999	 3.530014e+02	 550.00	 566.67	 58.00	 43	 0.53	 
caau_snacks_920	 2	 3	 Milano.bmp	 3.539847e+02	 22	 9.094945e+02	 220	 5.666701e+02	 98	 3.550006e+02	 550.00	 583.33	 46.00	 4	 0.84	 
caau_snacks_920	 2	 3	 3Musketeers.bmp	 3.569838e+02	 12	 999000	 120	 999000	 999	 3.579952e+02	 550.00	 583.33	 12.00	 19	 2.02	 
caau_snacks_920	 2	 3	 Toberlorone.bmp	 3.589833e+02	 24	 999000	 240	 999000	 999	 3.599991e+02	 550.00	 583.33	 57.00	 44	 0.55	 
caau_snacks_920	 2	 3	 Hersheykisses.bmp	 3.609827e+02	 11	 8.703126e+02	 110	 5.500041e+02	 98	 3.619986e+02	 566.67	 583.33	 17.00	 7	 1.63	 
caau_snacks_920	 2	 3	 Keeblerfudgestripes.bmp	 3.639819e+02	 12	 999000	 120	 999000	 999	 3.649977e+02	 566.67	 583.33	 5.00	 20	 2.55	 
caau_snacks_920	 2	 3	 PringlesRed.bmp	 3.669809e+02	 11	 9.291484e+02	 110	 5.666792e+02	 98	 3.679969e+02	 583.33	 583.33	 11.00	 6	 2.03	 
