subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
caau_snacks_924	 2	 8	 BabyRuth.bmp	 8.740559e+02	 24	 999000	 240	 999000	 999	 8.750724e+02	 583.33	 516.67	 42.00	 7	 0.90	 
caau_snacks_924	 2	 8	 MrGoodbar.bmp	 8.760555e+02	 11	 1.045722e+03	 1100	 5.833360e+02	 98	 8.770670e+02	 533.33	 516.67	 14.00	 54	 1.46	 
caau_snacks_924	 2	 8	 PayDay.bmp	 8.790546e+02	 24	 999000	 240	 999000	 999	 8.800702e+02	 533.33	 516.67	 58.00	 44	 0.50	 
caau_snacks_924	 2	 8	 Almondjoy.bmp	 8.850434e+02	 12	 999000	 120	 999000	 999	 8.860680e+02	 533.33	 516.67	 20.00	 24	 1.02	 
caau_snacks_924	 2	 8	 Laffytaffyred_one.bmp	 8.940486e+02	 24	 999000	 240	 999000	 999	 8.950645e+02	 533.33	 516.67	 53.00	 29	 0.54	 
caau_snacks_924	 2	 8	 Goldfish.bmp	 9.020456e+02	 12	 999000	 120	 999000	 999	 9.030615e+02	 533.33	 516.67	 15.00	 57	 1.19	 
caau_snacks_924	 2	 8	 Jollyranchergreen.bmp	 9.040449e+02	 22	 8.996567e+02	 220	 5.166692e+02	 98	 9.050564e+02	 533.33	 533.33	 46.00	 19	 0.87	 
caau_snacks_924	 2	 8	 ChipsAhoy_small.bmp	 9.060440e+02	 12	 999000	 120	 999000	 999	 9.070554e+02	 533.33	 533.33	 10.00	 48	 1.53	 
caau_snacks_924	 2	 8	 FlamingCheetos.bmp	 9.080431e+02	 11	 8.604451e+02	 110	 5.333357e+02	 98	 9.090592e+02	 550.00	 533.33	 8.00	 20	 1.74	 
caau_snacks_924	 2	 8	 Sourpatch.bmp	 9.100591e+02	 24	 999000	 240	 999000	 999	 9.110751e+02	 550.00	 533.33	 40.00	 40	 1.01	 
caau_snacks_924	 2	 8	 Lollipopred.bmp	 9.120583e+02	 24	 999000	 240	 999000	 999	 9.130743e+02	 550.00	 533.33	 39.00	 55	 1.01	 
