subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
caau_snacks_901	 1	 5	 MilkyWay.bmp	 4.986054e+02	 11	 9.902716e+02	 110	 6.833393e+02	 98	 4.996216e+02	 700.00	 616.67	 15.00	 1	 1.03	 
caau_snacks_901	 1	 5	 Almondjoy.bmp	 5.005884e+02	 24	 999000	 240	 999000	 999	 5.015998e+02	 700.00	 616.67	 54.00	 57	 0.99	 
caau_snacks_901	 1	 5	 CheesyDoritos.bmp	 5.035872e+02	 24	 999000	 240	 999000	 999	 5.046031e+02	 700.00	 616.67	 41.00	 37	 1.00	 
caau_snacks_901	 1	 5	 RitzBitz2.bmp	 5.095849e+02	 12	 999000	 120	 999000	 999	 5.106008e+02	 700.00	 616.67	 14.00	 36	 1.03	 
caau_snacks_901	 1	 5	 ChipsAhoy_small.bmp	 5.185979e+02	 12	 999000	 120	 999000	 999	 5.196140e+02	 700.00	 616.67	 11.00	 7	 1.03	 
caau_snacks_901	 1	 5	 Slimjim.bmp	 5.265949e+02	 24	 999000	 240	 999000	 999	 5.276063e+02	 700.00	 616.67	 58.00	 23	 0.50	 
caau_snacks_901	 1	 5	 HoHo.bmp	 5.285938e+02	 24	 999000	 240	 999000	 999	 5.296098e+02	 700.00	 616.67	 48.00	 44	 1.00	 
caau_snacks_901	 1	 5	 Snickers.bmp	 5.305929e+02	 11	 1.056349e+03	 1100	 7.000028e+02	 98	 5.316089e+02	 650.00	 616.67	 10.00	 38	 1.03	 
caau_snacks_901	 1	 5	 FrootLoops.bmp	 5.325814e+02	 12	 999000	 120	 999000	 999	 5.335929e+02	 650.00	 616.67	 19.00	 53	 1.02	 
caau_snacks_901	 1	 5	 KitKat_small.bmp	 5.345914e+02	 22	 8.837341e+02	 220	 6.166698e+02	 98	 5.356076e+02	 650.00	 633.33	 52.00	 48	 0.99	 
caau_snacks_901	 1	 5	 FlamingCheetos.bmp	 5.365907e+02	 12	 999000	 120	 999000	 999	 5.376065e+02	 650.00	 633.33	 4.00	 2	 1.52	 
caau_snacks_901	 1	 5	 Jollyrancherred.bmp	 5.385814e+02	 12	 999000	 120	 999000	 999	 5.395929e+02	 650.00	 633.33	 8.00	 9	 1.13	 
caau_snacks_901	 1	 5	 Funyuns_small.bmp	 5.455871e+02	 11	 9.378210e+02	 110	 6.500043e+02	 98	 5.466032e+02	 666.67	 633.33	 7.00	 4	 1.19	 
caau_snacks_901	 1	 5	 Twinkie.bmp	 5.475864e+02	 22	 9.122112e+02	 220	 6.333491e+02	 98	 5.486024e+02	 666.67	 650.00	 53.00	 28	 0.99	 
caau_snacks_901	 1	 5	 Sourpatch.bmp	 5.495855e+02	 22	 9.214952e+02	 220	 6.500035e+02	 98	 5.506014e+02	 666.67	 666.67	 50.00	 56	 1.00	 
caau_snacks_901	 1	 5	 Oreos.bmp	 5.515848e+02	 12	 999000	 120	 999000	 999	 5.526006e+02	 666.67	 666.67	 17.00	 52	 1.03	 
caau_snacks_901	 1	 5	 Butterfinger.bmp	 5.535839e+02	 24	 999000	 240	 999000	 999	 5.545998e+02	 666.67	 666.67	 39.00	 13	 1.00	 
caau_snacks_901	 1	 5	 TeddyGrahamschocolate.bmp	 5.565827e+02	 24	 999000	 240	 999000	 999	 5.575989e+02	 666.67	 666.67	 49.00	 45	 1.00	 
caau_snacks_901	 1	 5	 Keeblerfudgestripes.bmp	 5.585819e+02	 24	 999000	 240	 999000	 999	 5.595977e+02	 666.67	 666.67	 46.00	 58	 1.00	 
caau_snacks_901	 1	 5	 Cheetos.bmp	 5.605978e+02	 11	 9.464917e+02	 110	 6.666702e+02	 98	 5.616140e+02	 683.33	 666.67	 18.00	 59	 1.02	 
caau_snacks_901	 1	 5	 Skittles.bmp	 5.625970e+02	 22	 9.248846e+02	 220	 6.666694e+02	 98	 5.636130e+02	 683.33	 683.33	 47.00	 40	 1.00	 
caau_snacks_901	 1	 5	 PopTartsCinnamon.bmp	 5.645961e+02	 12	 999000	 120	 999000	 999	 5.656075e+02	 683.33	 683.33	 22.00	 39	 1.02	 
