subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
caau_snacks_923	 1	 1	 Dots_one.bmp	 1.239982e+00	 24	 999000	 240	 999000	 999	 2.251562e+00	 750.00	 750.00	 57.00	 14	 0.03	 
caau_snacks_923	 1	 1	 Lollipopred.bmp	 5.222051e+00	 24	 999000	 240	 999000	 999	 6.237683e+00	 750.00	 750.00	 41.00	 31	 0.68	 
caau_snacks_923	 1	 1	 3Musketeers.bmp	 9.220545e+00	 11	 1.215141e+03	 1100	 7.502104e+02	 98	 1.023216e+01	 700.00	 750.00	 12.00	 25	 2.02	 
caau_snacks_923	 1	 1	 Hersheymilk_several.bmp	 1.221952e+01	 12	 999000	 120	 999000	 999	 1.323477e+01	 700.00	 750.00	 21.00	 26	 1.60	 
caau_snacks_923	 1	 1	 CheesyDoritos.bmp	 1.721772e+01	 24	 999000	 240	 999000	 999	 1.822985e+01	 700.00	 750.00	 48.00	 27	 0.50	 
caau_snacks_923	 1	 1	 Twix.bmp	 2.121522e+01	 12	 999000	 120	 999000	 999	 2.222661e+01	 700.00	 750.00	 3.00	 37	 2.52	 
caau_snacks_923	 1	 1	 Chocolate_mm.bmp	 2.323105e+01	 11	 1.153796e+03	 1100	 7.000624e+02	 98	 2.424263e+01	 650.00	 750.00	 18.00	 35	 1.99	 
caau_snacks_923	 1	 1	 Almondjoy.bmp	 2.523049e+01	 24	 999000	 240	 999000	 999	 2.624198e+01	 650.00	 750.00	 58.00	 13	 0.02	 
caau_snacks_923	 1	 1	 RitzBitz2.bmp	 2.922875e+01	 11	 1.060488e+03	 1100	 6.500393e+02	 98	 3.024454e+01	 600.00	 750.00	 13.00	 42	 2.01	 
caau_snacks_923	 1	 1	 FigNewton_small.bmp	 3.222762e+01	 24	 999000	 240	 999000	 999	 3.324333e+01	 600.00	 750.00	 49.00	 34	 0.48	 
caau_snacks_923	 1	 1	 Oreos.bmp	 3.422666e+01	 12	 999000	 120	 999000	 999	 3.524250e+01	 600.00	 750.00	 22.00	 15	 1.59	 
caau_snacks_923	 1	 1	 Toberlorone.bmp	 3.922482e+01	 12	 999000	 120	 999000	 999	 4.023630e+01	 600.00	 750.00	 17.00	 54	 2.00	 
caau_snacks_923	 1	 1	 Goldfish.bmp	 4.222350e+01	 11	 9.814803e+02	 110	 6.000442e+02	 98	 4.323931e+01	 616.67	 750.00	 15.00	 17	 2.01	 
caau_snacks_923	 1	 1	 Skittles.bmp	 4.522232e+01	 11	 9.827442e+02	 110	 6.168082e+02	 98	 4.623382e+01	 633.33	 750.00	 10.00	 58	 2.02	 
caau_snacks_923	 1	 1	 Ghiradelli_milk_Almonds.bmp	 4.822124e+01	 12	 999000	 120	 999000	 999	 4.923677e+01	 633.33	 750.00	 8.00	 48	 2.04	 
caau_snacks_923	 1	 1	 Streusel.bmp	 5.221959e+01	 22	 1.104056e+03	 2200	 7.501994e+02	 98	 5.323515e+01	 633.33	 700.00	 52.00	 32	 0.25	 
