subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
caau_snacks_929	 1	 1	 Snickers.bmp	 1.208599e+00	 24	 999000	 240	 999000	 999	 2.225208e+00	 750.00	 750.00	 49.00	 2	 0.18	 
caau_snacks_929	 1	 1	 FrootLoops.bmp	 3.208562e+00	 24	 999000	 240	 999000	 999	 4.224323e+00	 750.00	 750.00	 41.00	 4	 0.50	 
caau_snacks_929	 1	 1	 Butterfinger.bmp	 5.207918e+00	 22	 1.143814e+03	 2200	 7.502462e+02	 98	 6.219550e+00	 750.00	 700.00	 52.00	 29	 0.04	 
caau_snacks_929	 1	 1	 Milkduds.bmp	 7.207355e+00	 11	 1.173011e+03	 1100	 7.501937e+02	 98	 8.223019e+00	 700.00	 700.00	 12.00	 45	 1.48	 
caau_snacks_929	 1	 1	 Slimjim.bmp	 1.220655e+01	 24	 999000	 240	 999000	 999	 1.322164e+01	 700.00	 700.00	 39.00	 23	 0.52	 
caau_snacks_929	 1	 1	 BabyRuth.bmp	 1.420492e+01	 22	 1.088587e+03	 2200	 7.000545e+02	 98	 1.521616e+01	 700.00	 650.00	 47.00	 24	 0.24	 
caau_snacks_929	 1	 1	 Whatchamacallit.bmp	 1.620457e+01	 24	 999000	 240	 999000	 999	 1.722021e+01	 700.00	 650.00	 48.00	 7	 0.23	 
caau_snacks_929	 1	 1	 FigNewton_small.bmp	 2.120318e+01	 24	 999000	 240	 999000	 999	 2.221904e+01	 700.00	 650.00	 55.00	 9	 0.01	 
caau_snacks_929	 1	 1	 Keeblerfudgestripes.bmp	 2.420200e+01	 11	 1.056642e+03	 1100	 7.000557e+02	 98	 2.521785e+01	 650.00	 650.00	 15.00	 57	 1.03	 
caau_snacks_929	 1	 1	 FlamingCheetos.bmp	 2.720145e+01	 12	 999000	 120	 999000	 999	 2.821281e+01	 650.00	 650.00	 14.00	 25	 1.25	 
caau_snacks_929	 1	 1	 Riprolls.bmp	 3.020011e+01	 12	 999000	 120	 999000	 999	 3.121149e+01	 650.00	 650.00	 11.00	 39	 1.48	 
caau_snacks_929	 1	 1	 KitKat_small.bmp	 3.219943e+01	 12	 999000	 120	 999000	 999	 3.321529e+01	 650.00	 650.00	 9.00	 54	 1.52	 
caau_snacks_929	 1	 1	 Jollyrancherred.bmp	 3.519854e+01	 24	 999000	 240	 999000	 999	 3.620990e+01	 650.00	 650.00	 43.00	 59	 0.47	 
caau_snacks_929	 1	 1	 RitzBitz2.bmp	 3.721441e+01	 24	 999000	 240	 999000	 999	 3.823050e+01	 650.00	 650.00	 51.00	 60	 0.12	 
caau_snacks_929	 1	 1	 Twix.bmp	 3.921395e+01	 12	 999000	 120	 999000	 999	 4.022986e+01	 650.00	 650.00	 6.00	 47	 1.75	 
caau_snacks_929	 1	 1	 MrGoodbar.bmp	 4.121341e+01	 22	 1.056794e+03	 2200	 6.500456e+02	 98	 4.222956e+01	 650.00	 600.00	 53.00	 17	 0.02	 
caau_snacks_929	 1	 1	 FamousAmos_small.bmp	 4.521246e+01	 12	 999000	 120	 999000	 999	 4.622794e+01	 650.00	 600.00	 5.00	 33	 1.77	 
