subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
caau_snacks_901	 1	 9	 Keeblerfudgestripes.bmp	 9.899439e+02	 24	 999000	 240	 999000	 999	 9.909605e+02	 683.33	 683.33	 46.00	 58	 1.00	 
caau_snacks_901	 1	 9	 Nutterbutter.bmp	 9.929431e+02	 12	 999000	 120	 999000	 999	 9.939589e+02	 683.33	 683.33	 16.00	 47	 1.03	 
caau_snacks_901	 1	 9	 Twinkie.bmp	 9.949422e+02	 22	 9.626082e+02	 220	 6.833357e+02	 98	 9.959537e+02	 683.33	 700.00	 53.00	 28	 0.99	 
caau_snacks_901	 1	 9	 PopTartsCinnamon.bmp	 9.979413e+02	 12	 999000	 120	 999000	 999	 9.989569e+02	 683.33	 700.00	 22.00	 39	 1.02	 
caau_snacks_901	 1	 9	 Snickers.bmp	 9.999404e+02	 11	 9.341623e+02	 110	 6.833389e+02	 98	 1.000956e+03	 700.00	 700.00	 10.00	 38	 1.03	 
caau_snacks_901	 1	 9	 AnimalCrackers.bmp	 1.001940e+03	 12	 999000	 120	 999000	 999	 1.002955e+03	 700.00	 700.00	 3.00	 21	 1.53	 
caau_snacks_901	 1	 9	 Funyuns_small.bmp	 1.003939e+03	 11	 9.576093e+02	 110	 7.000060e+02	 98	 1.004950e+03	 716.67	 700.00	 7.00	 4	 1.19	 
caau_snacks_901	 1	 9	 Granolabar.bmp	 1.006938e+03	 24	 999000	 240	 999000	 999	 1.007949e+03	 716.67	 700.00	 55.00	 50	 0.53	 
caau_snacks_901	 1	 9	 Cupcakes.bmp	 1.009937e+03	 24	 999000	 240	 999000	 999	 1.010952e+03	 716.67	 700.00	 42.00	 51	 1.00	 
caau_snacks_901	 1	 9	 Butterfinger.bmp	 1.011936e+03	 24	 999000	 240	 999000	 999	 1.012947e+03	 716.67	 700.00	 39.00	 13	 1.00	 
caau_snacks_901	 1	 9	 RitzBitz2.bmp	 1.013935e+03	 12	 999000	 120	 999000	 999	 1.014951e+03	 716.67	 700.00	 14.00	 36	 1.03	 
caau_snacks_901	 1	 9	 Laysclassic.bmp	 1.015934e+03	 24	 999000	 240	 999000	 999	 1.016945e+03	 716.67	 700.00	 43.00	 54	 1.00	 
caau_snacks_901	 1	 9	 KitKat_small.bmp	 1.022948e+03	 22	 9.704387e+02	 220	 7.000028e+02	 98	 1.023964e+03	 716.67	 716.67	 52.00	 48	 0.99	 
caau_snacks_901	 1	 9	 Twix.bmp	 1.025947e+03	 12	 999000	 120	 999000	 999	 1.026963e+03	 716.67	 716.67	 21.00	 20	 1.02	 
