subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
caau_snacks_905	 1	 6	 Jollyrancherred.bmp	 6.153674e+02	 24	 999000	 240	 999000	 999	 6.163791e+02	 650.00	 583.33	 54.00	 25	 0.46	 
caau_snacks_905	 1	 6	 Chocolate_mm.bmp	 6.173505e+02	 12	 999000	 120	 999000	 999	 6.183666e+02	 650.00	 583.33	 11.00	 51	 1.56	 
caau_snacks_905	 1	 6	 Dots_one.bmp	 6.193501e+02	 24	 999000	 240	 999000	 999	 6.203660e+02	 650.00	 583.33	 39.00	 48	 0.97	 
caau_snacks_905	 1	 6	 SourSkittles.bmp	 6.213496e+02	 12	 999000	 120	 999000	 999	 6.223656e+02	 650.00	 583.33	 16.00	 11	 1.50	 
caau_snacks_905	 1	 6	 HoHo.bmp	 6.263482e+02	 22	 9.298908e+02	 220	 5.833399e+02	 98	 6.273598e+02	 650.00	 600.00	 52.00	 32	 0.47	 
caau_snacks_905	 1	 6	 Toberlorone.bmp	 6.283477e+02	 12	 999000	 120	 999000	 999	 6.293592e+02	 650.00	 600.00	 9.00	 26	 1.78	 
caau_snacks_905	 1	 6	 KitKat_small.bmp	 6.303470e+02	 12	 999000	 120	 999000	 999	 6.313631e+02	 650.00	 600.00	 19.00	 19	 1.48	 
caau_snacks_905	 1	 6	 MilkyWay.bmp	 6.353459e+02	 11	 9.876517e+02	 110	 6.500040e+02	 98	 6.363617e+02	 666.67	 600.00	 10.00	 56	 1.67	 
caau_snacks_905	 1	 6	 PopTartsStrawberry.bmp	 6.383452e+02	 11	 9.495741e+02	 110	 6.666705e+02	 98	 6.393609e+02	 683.33	 600.00	 7.00	 29	 1.96	 
caau_snacks_905	 1	 6	 AnimalCrackers.bmp	 6.413442e+02	 22	 9.089351e+02	 220	 6.000051e+02	 98	 6.423558e+02	 683.33	 616.67	 47.00	 54	 0.51	 
caau_snacks_905	 1	 6	 Almondjoy.bmp	 6.443601e+02	 24	 999000	 240	 999000	 999	 6.453760e+02	 683.33	 616.67	 58.00	 46	 0.28	 
caau_snacks_905	 1	 6	 Jollyranchergreen.bmp	 6.463594e+02	 24	 999000	 240	 999000	 999	 6.473757e+02	 683.33	 616.67	 43.00	 50	 0.60	 
caau_snacks_905	 1	 6	 Reeses.bmp	 6.493587e+02	 24	 999000	 240	 999000	 999	 6.503747e+02	 683.33	 616.67	 51.00	 12	 0.48	 
caau_snacks_905	 1	 6	 Oreos.bmp	 6.513581e+02	 24	 999000	 240	 999000	 999	 6.523742e+02	 683.33	 616.67	 48.00	 2	 0.49	 
caau_snacks_905	 1	 6	 Lollipopred.bmp	 6.533576e+02	 22	 1.187437e+03	 2200	 6.166688e+02	 98	 6.543737e+02	 683.33	 566.67	 53.00	 1	 0.47	 
caau_snacks_905	 1	 6	 Keeblerfudgestripes.bmp	 6.553569e+02	 22	 9.310905e+02	 220	 5.666719e+02	 98	 6.563686e+02	 683.33	 583.33	 45.00	 15	 0.57	 
caau_snacks_905	 1	 6	 PopTartsCinnamon.bmp	 6.593562e+02	 12	 1.427544e+03	 12	 999000	 98	 6.603720e+02	 683.33	 583.33	 8.00	 40	 1.95	 
caau_snacks_905	 1	 6	 Granolabar.bmp	 6.613553e+02	 12	 999000	 120	 999000	 999	 6.623714e+02	 683.33	 583.33	 17.00	 43	 1.48	 
caau_snacks_905	 1	 6	 3Musketeers.bmp	 6.663425e+02	 12	 999000	 120	 999000	 999	 6.673701e+02	 683.33	 583.33	 14.00	 6	 1.52	 
caau_snacks_905	 1	 6	 MrGoodbar.bmp	 6.713529e+02	 12	 999000	 120	 999000	 999	 6.723644e+02	 683.33	 583.33	 20.00	 52	 1.46	 
caau_snacks_905	 1	 6	 Skittles.bmp	 6.733523e+02	 11	 1.005498e+03	 1100	 6.833381e+02	 98	 6.743681e+02	 633.33	 583.33	 15.00	 16	 1.50	 
caau_snacks_905	 1	 6	 FrootLoops.bmp	 6.793507e+02	 12	 999000	 120	 999000	 999	 6.803665e+02	 633.33	 583.33	 5.00	 58	 1.98	 
caau_snacks_905	 1	 6	 PeanutMMs.bmp	 6.813500e+02	 11	 1.049089e+03	 1100	 6.333388e+02	 98	 6.823660e+02	 583.33	 583.33	 12.00	 30	 1.55	 
caau_snacks_905	 1	 6	 Doritosranch.bmp	 6.843493e+02	 12	 999000	 120	 999000	 999	 6.853652e+02	 583.33	 583.33	 22.00	 28	 1.20	 
caau_snacks_905	 1	 6	 Cupcakes.bmp	 6.873486e+02	 24	 999000	 240	 999000	 999	 6.883602e+02	 583.33	 583.33	 41.00	 24	 0.78	 
caau_snacks_905	 1	 6	 FamousAmos_small.bmp	 6.893479e+02	 11	 9.156700e+02	 110	 5.833379e+02	 98	 6.903638e+02	 600.00	 583.33	 18.00	 38	 1.48	 
caau_snacks_905	 1	 6	 Hersheykisses.bmp	 6.913473e+02	 22	 1.001114e+03	 2200	 5.833395e+02	 98	 6.923587e+02	 600.00	 533.33	 50.00	 37	 0.48	 
caau_snacks_905	 1	 6	 Milano.bmp	 6.963443e+02	 12	 999000	 120	 999000	 999	 6.973557e+02	 600.00	 533.33	 3.00	 36	 2.04	 
caau_snacks_905	 1	 6	 Butterfinger.bmp	 7.033441e+02	 24	 999000	 240	 999000	 999	 7.043601e+02	 600.00	 533.33	 55.00	 45	 0.38	 
caau_snacks_905	 1	 6	 Hersheymilk_several.bmp	 7.053602e+02	 24	 999000	 240	 999000	 999	 7.063718e+02	 600.00	 533.33	 46.00	 49	 0.56	 
caau_snacks_905	 1	 6	 Nutterbutter.bmp	 7.073598e+02	 24	 999000	 240	 999000	 999	 7.083756e+02	 600.00	 533.33	 56.00	 60	 0.37	 
caau_snacks_905	 1	 6	 SnoBall.bmp	 7.113588e+02	 22	 9.608471e+02	 220	 5.333386e+02	 98	 7.123746e+02	 600.00	 550.00	 44.00	 53	 0.57	 
caau_snacks_905	 1	 6	 Streusel.bmp	 7.153575e+02	 24	 999000	 240	 999000	 999	 7.163690e+02	 600.00	 550.00	 42.00	 27	 0.60	 
caau_snacks_905	 1	 6	 Goldfish.bmp	 7.173572e+02	 24	 999000	 240	 999000	 999	 7.183729e+02	 600.00	 550.00	 40.00	 8	 0.79	 
caau_snacks_905	 1	 6	 Twix.bmp	 7.193565e+02	 12	 999000	 120	 999000	 999	 7.203679e+02	 600.00	 550.00	 21.00	 44	 1.44	 
caau_snacks_905	 1	 6	 Whatchamacallit.bmp	 7.213430e+02	 24	 999000	 240	 999000	 999	 7.223553e+02	 600.00	 550.00	 57.00	 47	 0.35	 
caau_snacks_905	 1	 6	 Fritos.bmp	 7.243551e+02	 12	 999000	 120	 999000	 999	 7.253666e+02	 600.00	 550.00	 4.00	 41	 2.03	 
caau_snacks_905	 1	 6	 Funyuns_small.bmp	 7.273547e+02	 12	 999000	 120	 999000	 999	 7.283704e+02	 600.00	 550.00	 6.00	 39	 1.96	 
caau_snacks_905	 1	 6	 Sourpatch.bmp	 7.303536e+02	 11	 1.039948e+03	 1100	 6.000043e+02	 98	 7.313696e+02	 550.00	 550.00	 13.00	 17	 1.54	 
caau_snacks_905	 1	 6	 PayDay.bmp	 7.333528e+02	 24	 999000	 240	 999000	 999	 7.343686e+02	 550.00	 550.00	 49.00	 21	 0.49	 
