subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	CueTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
caau_snacks_921	 1	 4	 Oreos.bmp	 3.785929e+02	 12	 999000	 120	 999000	 999	 3.796091e+02	 650.00	 650.00	 4.00	 27	 2.00	 
caau_snacks_921	 1	 4	 Whatchamacallit.bmp	 3.805757e+02	 24	 999000	 240	 999000	 999	 3.815916e+02	 650.00	 650.00	 55.00	 58	 0.00	 
caau_snacks_921	 1	 4	 PopTartsStrawberry.bmp	 3.825749e+02	 12	 999000	 120	 999000	 999	 3.835863e+02	 650.00	 650.00	 17.00	 6	 1.02	 
caau_snacks_921	 1	 4	 Butterfinger.bmp	 3.845742e+02	 22	 9.838667e+02	 220	 6.500067e+02	 98	 3.855858e+02	 650.00	 666.67	 47.00	 22	 0.00	 
caau_snacks_921	 1	 4	 Chocolate_mm.bmp	 3.895724e+02	 12	 999000	 120	 999000	 999	 3.905880e+02	 650.00	 666.67	 9.00	 13	 1.50	 
caau_snacks_921	 1	 4	 Milkduds.bmp	 3.915712e+02	 24	 999000	 240	 999000	 999	 3.925871e+02	 650.00	 666.67	 56.00	 10	 0.00	 
caau_snacks_921	 1	 4	 Fritos.bmp	 3.935704e+02	 24	 999000	 240	 999000	 999	 3.945818e+02	 650.00	 666.67	 48.00	 25	 0.00	 
caau_snacks_921	 1	 4	 Reeses.bmp	 3.985854e+02	 11	 9.647520e+02	 110	 6.500035e+02	 98	 3.995969e+02	 666.67	 666.67	 18.00	 28	 1.02	 
caau_snacks_921	 1	 4	 Funyuns_small.bmp	 4.015840e+02	 12	 999000	 120	 999000	 999	 4.025998e+02	 666.67	 666.67	 11.00	 54	 1.03	 
caau_snacks_921	 1	 4	 Goldfish.bmp	 4.045829e+02	 24	 999000	 240	 999000	 999	 4.055985e+02	 666.67	 666.67	 57.00	 15	 0.00	 
caau_snacks_921	 1	 4	 Almondjoy.bmp	 4.075816e+02	 12	 999000	 120	 999000	 999	 4.085929e+02	 666.67	 666.67	 8.00	 19	 1.51	 
caau_snacks_921	 1	 4	 Laffytaffyred_one.bmp	 4.095691e+02	 24	 999000	 240	 999000	 999	 4.105806e+02	 666.67	 666.67	 58.00	 23	 0.00	 
caau_snacks_921	 1	 4	 Sourpatch.bmp	 4.125794e+02	 24	 999000	 240	 999000	 999	 4.135909e+02	 666.67	 666.67	 54.00	 57	 0.00	 
caau_snacks_921	 1	 4	 FamousAmos_small.bmp	 4.145787e+02	 12	 999000	 120	 999000	 999	 4.155944e+02	 666.67	 666.67	 22.00	 17	 1.02	 
caau_snacks_921	 1	 4	 PringlesRed.bmp	 4.165778e+02	 22	 9.696881e+02	 220	 6.666736e+02	 98	 4.175894e+02	 666.67	 683.33	 50.00	 35	 0.00	 
caau_snacks_921	 1	 4	 FrootLoops.bmp	 4.185772e+02	 22	 1.101920e+03	 2200	 6.833374e+02	 98	 4.195887e+02	 666.67	 633.33	 52.00	 50	 0.00	 
caau_snacks_921	 1	 4	 Hersheymilk_several.bmp	 4.225755e+02	 12	 999000	 120	 999000	 999	 4.235870e+02	 666.67	 633.33	 16.00	 59	 1.02	 
caau_snacks_921	 1	 4	 Granolabar.bmp	 4.245747e+02	 12	 999000	 120	 999000	 999	 4.255863e+02	 666.67	 633.33	 6.00	 60	 1.52	 
caau_snacks_921	 1	 4	 Slimjim.bmp	 4.295729e+02	 24	 999000	 240	 999000	 999	 4.305842e+02	 666.67	 633.33	 49.00	 32	 0.00	 
caau_snacks_921	 1	 4	 CheesyDoritos.bmp	 4.345706e+02	 11	 9.652454e+02	 110	 6.666721e+02	 98	 4.355864e+02	 683.33	 633.33	 15.00	 45	 1.02	 
caau_snacks_921	 1	 4	 Nutterbutter.bmp	 4.365696e+02	 22	 9.498301e+02	 220	 6.333374e+02	 98	 4.375811e+02	 683.33	 650.00	 44.00	 26	 0.01	 
caau_snacks_921	 1	 4	 FlamingCheetos.bmp	 4.425842e+02	 24	 999000	 240	 999000	 999	 4.435998e+02	 683.33	 650.00	 40.00	 7	 0.01	 
