subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 AudioTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
neg_106	 2	 8	 9008.jpg	 1.384769e+03	 24	 999000	 240	 999000	 999	 1.385811e+03	 650.00	 650.00	 60.00	 35	 0.09	 
neg_106	 2	 8	 9325.jpg	 1.387760e+03	 24	 999000	 240	 999000	 999	 1.388802e+03	 650.00	 650.00	 59.00	 46	 0.13	 
neg_106	 2	 8	 6211.jpg	 1.391753e+03	 24	 999000	 240	 999000	 999	 1.392795e+03	 650.00	 650.00	 39.00	 23	 0.41	 
neg_106	 2	 8	 1271.jpg	 1.393756e+03	 24	 999000	 240	 999000	 999	 1.394798e+03	 650.00	 650.00	 33.00	 7	 0.51	 
neg_106	 2	 8	 2683.jpg	 1.395759e+03	 24	 999000	 240	 999000	 999	 1.396801e+03	 650.00	 650.00	 45.00	 15	 0.30	 
neg_106	 2	 8	 3180.jpg	 1.399752e+03	 24	 999000	 240	 999000	 999	 1.400794e+03	 650.00	 650.00	 34.00	 20	 0.47	 
neg_106	 2	 8	 9090.jpg	 1.401755e+03	 11	 1.029437e+03	 1100	 6.505963e+02	 98	 1.402810e+03	 600.00	 650.00	 14.00	 38	 0.73	 
neg_106	 2	 8	 9300.jpg	 1.406763e+03	 24	 999000	 240	 999000	 999	 1.407805e+03	 600.00	 650.00	 58.00	 42	 0.15	 
neg_106	 2	 8	 1274.jpg	 1.408752e+03	 12	 999000	 120	 999000	 999	 1.409794e+03	 600.00	 650.00	 24.00	 8	 0.58	 
neg_106	 2	 8	 3160.jpg	 1.411757e+03	 22	 1.040336e+03	 2200	 6.505728e+02	 98	 1.412812e+03	 600.00	 600.00	 49.00	 19	 0.25	 
neg_106	 2	 8	 9390.jpg	 1.414761e+03	 12	 999000	 120	 999000	 999	 1.415803e+03	 600.00	 600.00	 28.00	 51	 0.53	 
neg_106	 2	 8	 9425.jpg	 1.418754e+03	 22	 8.268748e+02	 220	 6.005448e+02	 98	 1.419809e+03	 600.00	 616.67	 46.00	 52	 0.28	 
neg_106	 2	 8	 6370.jpg	 1.421759e+03	 12	 999000	 120	 999000	 999	 1.422801e+03	 600.00	 616.67	 10.00	 27	 0.76	 
neg_106	 2	 8	 6250.1.jpg	 1.423762e+03	 22	 9.552513e+02	 220	 6.172157e+02	 98	 1.424817e+03	 600.00	 633.33	 38.00	 26	 0.42	 
neg_106	 2	 8	 9042.jpg	 1.426753e+03	 22	 1.052028e+03	 2200	 6.338895e+02	 98	 1.427808e+03	 600.00	 583.33	 54.00	 36	 0.19	 
neg_106	 2	 8	 9622.jpg	 1.430759e+03	 11	 8.379250e+02	 110	 6.005565e+02	 98	 1.431814e+03	 616.67	 583.33	 19.00	 58	 0.64	 
neg_106	 2	 8	 6213.jpg	 1.433763e+03	 12	 4.253427e+02	 12	 999000	 98	 1.434805e+03	 616.67	 583.33	 20.00	 24	 0.63	 
neg_106	 2	 8	 9291.jpg	 1.435753e+03	 12	 999000	 120	 999000	 999	 1.436795e+03	 616.67	 583.33	 1.00	 41	 0.86	 
neg_106	 2	 8	 9905.jpg	 1.437756e+03	 24	 999000	 240	 999000	 999	 1.438798e+03	 616.67	 583.33	 31.00	 60	 0.51	 
neg_106	 2	 8	 9561.jpg	 1.442764e+03	 24	 999000	 240	 999000	 999	 1.443806e+03	 616.67	 583.33	 37.00	 56	 0.42	 
neg_106	 2	 8	 9495.jpg	 1.446756e+03	 11	 1.000196e+03	 1100	 6.172262e+02	 98	 1.447812e+03	 566.67	 583.33	 23.00	 55	 0.58	 
neg_106	 2	 8	 9254.jpg	 1.450762e+03	 22	 8.500801e+02	 220	 5.838937e+02	 98	 1.451818e+03	 566.67	 600.00	 43.00	 40	 0.36	 
neg_106	 2	 8	 3500.jpg	 1.456758e+03	 11	 8.542879e+02	 110	 5.672103e+02	 98	 1.457814e+03	 583.33	 600.00	 17.00	 21	 0.66	 
neg_106	 2	 8	 9600.jpg	 1.458761e+03	 12	 999000	 120	 999000	 999	 1.459803e+03	 583.33	 600.00	 12.00	 57	 0.74	 
neg_106	 2	 8	 9341.jpg	 1.460764e+03	 11	 8.321937e+02	 110	 5.838834e+02	 98	 1.461820e+03	 600.00	 600.00	 22.00	 49	 0.61	 
neg_106	 2	 8	 6242.jpg	 1.462754e+03	 11	 1.338499e+03	 1100	 6.005409e+02	 98	 1.463809e+03	 550.00	 600.00	 16.00	 25	 0.70	 
neg_106	 2	 8	 3103.jpg	 1.464757e+03	 24	 999000	 240	 999000	 999	 1.465799e+03	 550.00	 600.00	 57.00	 18	 0.15	 
neg_106	 2	 8	 10003.JPG	 1.468763e+03	 24	 999000	 240	 999000	 999	 1.469805e+03	 550.00	 600.00	 47.00	 2	 0.27	 
neg_106	 2	 8	 9330.jpg	 1.470753e+03	 12	 999000	 120	 999000	 999	 1.471795e+03	 550.00	 600.00	 27.00	 47	 0.56	 
neg_106	 2	 8	 2750.jpg	 1.474759e+03	 12	 999000	 120	 999000	 999	 1.475801e+03	 550.00	 600.00	 30.00	 16	 0.53	 
neg_106	 2	 8	 1205.jpg	 1.476762e+03	 11	 8.984762e+02	 110	 5.505621e+02	 98	 1.477817e+03	 566.67	 600.00	 11.00	 6	 0.75	 
