subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_246 10 Doritosranch.bmp 1.787022e+03 22 9.664910e+02 220 7.167699e+02 98 1788.03 7.166667e+02 7.333333e+02 52 13
BM2_246 10 Jollyrancherred.bmp 1.790015e+03 24 999000 240 999000 999 1791.03 7.166667e+02 7.333333e+02 55 29
BM2_246 10 Laysclassic.bmp 1.794027e+03 11 9.698392e+02 110 7.167660e+02 98 1795.05 7.333333e+02 7.333333e+02 17 33
BM2_246 10 Keeblerfudgestripes.bmp 1.796016e+03 24 999000 240 999000 999 1797.04 7.333333e+02 7.333333e+02 36 30
BM2_246 10 Whatchamacallit.bmp 1.798022e+03 12 999000 120 999000 999 1799.04 7.333333e+02 7.333333e+02 26 60
BM2_246 10 PopTartsStrawberry.bmp 1.802019e+03 24 999000 240 999000 999 1803.04 7.333333e+02 7.333333e+02 50 44
BM2_246 10 ChipsAhoy_small.bmp 1.804024e+03 12 999000 120 999000 999 1805.04 7.333333e+02 7.333333e+02 20 10
BM2_246 10 MilkyWay.bmp 1.809022e+03 11 9.751846e+02 110 7.334256e+02 98 1810.04 7.500000e+02 7.333333e+02 10 37
BM2_246 10 Cheetos.bmp 1.811011e+03 11 1.001959e+03 1100 7.500756e+02 98 1812.03 7.000000e+02 7.333333e+02 9 8
BM2_246 10 FamousAmos_small.bmp 1.814020e+03 12 999000 120 999000 999 1815.04 7.000000e+02 7.333333e+02 27 15
BM2_246 10 Milkduds.bmp 1.817012e+03 24 999000 240 999000 999 1818.03 7.000000e+02 7.333333e+02 59 36
BM2_246 10 3Musketeers.bmp 1.821024e+03 22 1.044744e+03 2200 7.334048e+02 98 1822.04 7.000000e+02 6.833333e+02 44 2
BM2_246 10 Almondjoy.bmp 1.824016e+03 12 999000 120 999000 999 1825.04 7.000000e+02 6.833333e+02 24 3
BM2_246 10 Lollipopred.bmp 1.826022e+03 24 999000 240 999000 999 1827.04 7.000000e+02 6.833333e+02 58 34
BM2_246 10 PeanutMMs.bmp 1.829014e+03 12 999000 120 999000 999 1830.03 7.000000e+02 6.833333e+02 16 42
BM2_246 10 PopTartsCinnamon.bmp 1.833027e+03 24 999000 240 999000 999 1834.05 7.000000e+02 6.833333e+02 33 43
BM2_246 10 Toberlorone.bmp 1.836019e+03 24 999000 240 999000 999 1837.04 7.000000e+02 6.833333e+02 34 57
BM2_246 10 Twix.bmp 1.838025e+03 12 999000 120 999000 999 1839.04 7.000000e+02 6.833333e+02 2 59
BM2_246 10 Milano.bmp 1.840014e+03 12 999000 120 999000 999 1841.03 7.000000e+02 6.833333e+02 12 35
BM2_246 10 Streusel.bmp 1.845012e+03 22 9.447634e+02 220 6.834256e+02 98 1846.03 7.000000e+02 7.000000e+02 43 55
BM2_246 10 MrGoodbar.bmp 1.849024e+03 12 999000 120 999000 999 1850.04 7.000000e+02 7.000000e+02 7 38
BM2_246 10 CheesyDoritos.bmp 1.853020e+03 12 999000 120 999000 999 1854.04 7.000000e+02 7.000000e+02 23 7
BM2_246 10 FrootLoops.bmp 1.859021e+03 24 999000 240 999000 999 1860.04 7.000000e+02 7.000000e+02 54 19
BM2_246 10 Ghiradelli_milk.bmp 1.861027e+03 11 9.701202e+02 110 7.000714e+02 98 1862.05 7.166667e+02 7.000000e+02 13 21
BM2_246 10 Hersheykisses.bmp 1.863016e+03 12 999000 120 999000 999 1864.04 7.166667e+02 7.000000e+02 28 25
