subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_246 8 CheesyDoritos.bmp 1.388634e+03 12 999000 120 999000 999 1389.64 7.166667e+02 7.166667e+02 23 7
BM2_246 8 100grand_small.bmp 1.393633e+03 12 999000 120 999000 999 1394.65 7.166667e+02 7.166667e+02 19 1
BM2_246 8 FlamingCheetos.bmp 1.395622e+03 11 9.264633e+02 110 7.167672e+02 98 1396.64 7.333333e+02 7.166667e+02 21 17
BM2_246 8 MilkyWay.bmp 1.397628e+03 11 9.848638e+02 110 7.334265e+02 98 1398.65 7.500000e+02 7.166667e+02 10 37
BM2_246 8 PeanutMMs.bmp 1.403629e+03 12 999000 120 999000 999 1404.65 7.500000e+02 7.166667e+02 16 42
BM2_246 8 Snickers.bmp 1.405636e+03 12 999000 120 999000 999 1406.66 7.500000e+02 7.166667e+02 1 51
BM2_246 8 Laysclassic.bmp 1.408628e+03 11 1.001421e+03 1100 7.500809e+02 98 1409.65 7.000000e+02 7.166667e+02 17 33
BM2_246 8 Chocolate_mm.bmp 1.410634e+03 12 999000 120 999000 999 1411.65 7.000000e+02 7.166667e+02 8 11
BM2_246 8 PringlesRed.bmp 1.414630e+03 12 999000 120 999000 999 1415.65 7.000000e+02 7.166667e+02 15 45
BM2_246 8 FamousAmos_small.bmp 1.416635e+03 12 999000 120 999000 999 1417.65 7.000000e+02 7.166667e+02 27 15
BM2_246 8 Ghiradelli_milk_Almonds.bmp 1.421633e+03 12 999000 120 999000 999 1422.65 7.000000e+02 7.166667e+02 4 22
BM2_246 8 Lollipopred.bmp 1.428637e+03 24 999000 240 999000 999 1429.66 7.000000e+02 7.166667e+02 58 34
BM2_246 8 PayDay.bmp 1.430626e+03 24 999000 240 999000 999 1431.65 7.000000e+02 7.166667e+02 60 41
BM2_246 8 Cupcakes.bmp 1.433636e+03 22 9.531787e+02 220 7.167523e+02 98 1434.66 7.000000e+02 7.333333e+02 51 12
BM2_246 8 Ghiradelli_milk.bmp 1.436628e+03 11 9.452770e+02 110 7.000765e+02 98 1437.65 7.166667e+02 7.333333e+02 13 21
BM2_246 8 MrGoodbar.bmp 1.440623e+03 12 999000 120 999000 999 1441.64 7.166667e+02 7.333333e+02 7 38
BM2_246 8 Toberlorone.bmp 1.444635e+03 24 999000 240 999000 999 1445.65 7.166667e+02 7.333333e+02 34 57
BM2_246 8 Whatchamacallit.bmp 1.448630e+03 12 999000 120 999000 999 1449.65 7.166667e+02 7.333333e+02 26 60
