subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_149 5 Streusel.bmp 8.716660e+02 11 1.090438e+03 1100 7.168040e+02 98 872.68 6.666667e+02 7.166667e+02 21 55
BM2_149 5 CheesyDoritos.bmp 8.746527e+02 22 1.015750e+03 2200 7.167852e+02 98 875.67 6.666667e+02 6.666667e+02 48 7
BM2_149 5 Jollyranchergreen.bmp 8.786607e+02 12 999000 120 999000 999 879.67 6.666667e+02 6.666667e+02 20 28
BM2_149 5 Jollyrancherred.bmp 8.806609e+02 24 999000 240 999000 999 881.68 6.666667e+02 6.666667e+02 49 29
BM2_149 5 Dots_one.bmp 8.826611e+02 24 999000 240 999000 999 883.68 6.666667e+02 6.666667e+02 36 14
BM2_149 5 FamousAmos_small.bmp 8.866655e+02 24 999000 240 999000 999 887.68 6.666667e+02 6.666667e+02 41 15
BM2_149 5 ChipsAhoy_small.bmp 8.886511e+02 12 999000 120 999000 999 889.67 6.666667e+02 6.666667e+02 27 10
BM2_149 5 MrGoodbar.bmp 8.936611e+02 24 999000 240 999000 999 894.67 6.666667e+02 6.666667e+02 37 38
BM2_149 5 Riprolls.bmp 8.956616e+02 24 999000 240 999000 999 896.68 6.666667e+02 6.666667e+02 32 47
BM2_149 5 3Musketeers.bmp 8.986618e+02 11 1.014617e+03 1100 6.667695e+02 98 899.68 6.166667e+02 6.666667e+02 22 2
BM2_149 5 PopTartsStrawberry.bmp 9.016651e+02 11 9.473313e+02 110 6.167589e+02 98 902.68 6.333333e+02 6.666667e+02 9 44
BM2_149 5 Cupcakes.bmp 9.056527e+02 24 999000 240 999000 999 906.67 6.333333e+02 6.666667e+02 54 12
BM2_149 5 Cheezits.bmp 9.086609e+02 12 999000 120 999000 999 909.67 6.333333e+02 6.666667e+02 24 9
BM2_149 5 BabyRuth.bmp 9.106609e+02 12 999000 120 999000 999 911.68 6.333333e+02 6.666667e+02 23 5
BM2_149 5 KitKat_small.bmp 9.136613e+02 24 999000 240 999000 999 914.68 6.333333e+02 6.666667e+02 42 31
BM2_149 5 Slimjim.bmp 9.176656e+02 11 9.467472e+02 110 6.334276e+02 98 918.68 6.500000e+02 6.666667e+02 17 50
BM2_149 5 Sourpatch.bmp 9.206523e+02 11 9.521444e+02 110 6.501540e+02 98 921.67 6.666667e+02 6.666667e+02 14 54
BM2_149 5 Hersheymilk_several.bmp 9.226543e+02 12 999000 120 999000 999 923.67 6.666667e+02 6.666667e+02 19 26
BM2_149 5 Cheetos.bmp 9.246614e+02 24 999000 240 999000 999 925.67 6.666667e+02 6.666667e+02 53 8
BM2_149 5 Hersheykisses.bmp 9.296619e+02 22 9.345282e+02 220 6.667842e+02 98 930.68 6.666667e+02 6.833333e+02 51 25
BM2_149 5 Snickers.bmp 9.336662e+02 12 999000 120 999000 999 934.68 6.666667e+02 6.833333e+02 29 51
BM2_149 5 FrootLoops.bmp 9.376539e+02 24 999000 240 999000 999 938.67 6.666667e+02 6.833333e+02 58 19
BM2_149 5 Almondjoy.bmp 9.436611e+02 24 999000 240 999000 999 944.68 6.666667e+02 6.833333e+02 56 3
BM2_149 5 Laysclassic.bmp 9.456624e+02 24 999000 240 999000 999 946.68 6.666667e+02 6.833333e+02 55 33
BM2_149 5 Nutterbutter.bmp 9.476648e+02 12 999000 120 999000 999 948.68 6.666667e+02 6.833333e+02 28 39
BM2_149 5 Fritos.bmp 9.496668e+02 24 999000 240 999000 999 950.68 6.666667e+02 6.833333e+02 34 18
BM2_149 5 Chocolate_mm.bmp 9.516524e+02 22 9.519615e+02 220 6.834350e+02 98 952.67 6.666667e+02 7.000000e+02 40 11
BM2_149 5 Oreos.bmp 9.556614e+02 12 999000 120 999000 999 956.67 6.666667e+02 7.000000e+02 16 40
BM2_149 5 PayDay.bmp 9.576606e+02 24 999000 240 999000 999 958.68 6.666667e+02 7.000000e+02 31 41
BM2_149 5 Skittles.bmp 9.616631e+02 12 999000 120 999000 999 962.68 6.666667e+02 7.000000e+02 5 49
BM2_149 5 Ghiradelli_milk_Almonds.bmp 9.636653e+02 12 999000 120 999000 999 964.68 6.666667e+02 7.000000e+02 2 22
BM2_149 5 RitzBitz2.bmp 9.656508e+02 24 999000 240 999000 999 966.67 6.666667e+02 7.000000e+02 50 48
BM2_149 5 Milano.bmp 9.676529e+02 12 999000 120 999000 999 968.67 6.666667e+02 7.000000e+02 6 35
BM2_149 5 Whatchamacallit.bmp 9.726610e+02 24 999000 240 999000 999 973.68 6.666667e+02 7.000000e+02 60 60
BM2_149 5 Lollipopred.bmp 9.746613e+02 24 999000 240 999000 999 975.68 6.666667e+02 7.000000e+02 46 34
