subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_152 3 Twix.bmp 3.967108e+02 11 9.015350e+02 110 6.501191e+02 98 397.73 6.666667e+02 6.500000e+02 18 59
BM2_152 3 100grand_small.bmp 3.996975e+02 12 999000 120 999000 999 400.72 6.666667e+02 6.500000e+02 5 1
BM2_152 3 PayDay.bmp 4.016997e+02 22 9.846502e+02 220 6.501466e+02 98 402.72 6.666667e+02 6.666667e+02 44 41
BM2_152 3 Dots_one.bmp 4.037066e+02 24 999000 240 999000 999 404.72 6.666667e+02 6.666667e+02 54 14
BM2_152 3 PopTartsCinnamon.bmp 4.057067e+02 22 9.136912e+02 220 6.667896e+02 98 406.72 6.666667e+02 6.833333e+02 39 43
BM2_152 3 Cupcakes.bmp 4.087071e+02 24 999000 240 999000 999 409.73 6.666667e+02 6.833333e+02 53 12
BM2_152 3 Slimjim.bmp 4.107093e+02 12 999000 120 999000 999 411.73 6.666667e+02 6.833333e+02 19 50
BM2_152 3 Streusel.bmp 4.146971e+02 24 999000 240 999000 999 415.71 6.666667e+02 6.833333e+02 50 55
BM2_152 3 SnoBall.bmp 4.166992e+02 24 999000 240 999000 999 417.72 6.666667e+02 6.833333e+02 49 52
BM2_152 3 FamousAmos_small.bmp 4.217061e+02 24 999000 240 999000 999 422.72 6.666667e+02 6.833333e+02 46 15
BM2_152 3 SourSkittles.bmp 4.237065e+02 11 9.458258e+02 110 6.667912e+02 98 424.72 6.833333e+02 6.833333e+02 17 53
BM2_152 3 Cheetos.bmp 4.277109e+02 22 9.974841e+02 220 6.834536e+02 98 428.73 6.833333e+02 7.000000e+02 52 8
BM2_152 3 AnimalCrackers.bmp 4.296965e+02 12 999000 120 999000 999 430.71 6.833333e+02 7.000000e+02 25 4
BM2_152 3 Whatchamacallit.bmp 4.326997e+02 12 999000 120 999000 999 433.72 6.833333e+02 7.000000e+02 4 60
BM2_152 3 FrootLoops.bmp 4.377069e+02 12 999000 120 999000 999 438.72 6.833333e+02 7.000000e+02 6 19
BM2_152 3 Hersheykisses.bmp 4.397072e+02 12 999000 120 999000 999 440.72 6.833333e+02 7.000000e+02 26 25
BM2_152 3 PeanutMMs.bmp 4.417093e+02 11 9.590553e+02 110 6.834590e+02 98 442.73 7.000000e+02 7.000000e+02 22 42
BM2_152 3 Nutterbutter.bmp 4.456972e+02 12 999000 120 999000 999 446.71 7.000000e+02 7.000000e+02 28 39
BM2_152 3 Hersheymilk_several.bmp 4.497060e+02 24 999000 240 999000 999 450.72 7.000000e+02 7.000000e+02 32 26
BM2_152 3 Oreos.bmp 4.537063e+02 11 9.700096e+02 110 7.000914e+02 98 454.72 7.166667e+02 7.000000e+02 21 40
BM2_152 3 Fritos.bmp 4.557078e+02 12 999000 120 999000 999 456.73 7.166667e+02 7.000000e+02 20 18
BM2_152 3 MilkyWay.bmp 4.577100e+02 24 999000 240 999000 999 458.73 7.166667e+02 7.000000e+02 34 37
BM2_152 3 PringlesRed.bmp 4.597121e+02 12 999000 120 999000 999 460.73 7.166667e+02 7.000000e+02 23 45
BM2_152 3 RitzBitz2.bmp 4.616978e+02 22 1.002588e+03 2200 7.001140e+02 98 462.72 7.166667e+02 6.500000e+02 47 48
BM2_152 3 Jollyranchergreen.bmp 4.677067e+02 12 999000 120 999000 999 468.72 7.166667e+02 6.500000e+02 30 28
BM2_152 3 Laysclassic.bmp 4.707075e+02 12 999000 120 999000 999 471.73 7.166667e+02 6.500000e+02 24 33
BM2_152 3 Cheezits.bmp 4.727095e+02 24 999000 240 999000 999 473.73 7.166667e+02 6.500000e+02 45 9
