subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_178 7 Cheetos.bmp 1.206878e+03 12 999000 120 999000 999 1207.90 7.833333e+02 7.833333e+02 23 8
BM2_178 7 SourSkittles.bmp 1.211867e+03 24 999000 240 999000 999 1212.88 7.833333e+02 7.833333e+02 53 53
BM2_178 7 Butterfinger.bmp 1.213872e+03 22 1.028472e+03 2200 7.834458e+02 98 1214.89 7.833333e+02 7.333333e+02 43 6
BM2_178 7 Chocolate_mm.bmp 1.215872e+03 12 999000 120 999000 999 1216.89 7.833333e+02 7.333333e+02 7 11
BM2_178 7 Doritosranch.bmp 1.221878e+03 12 999000 120 999000 999 1222.90 7.833333e+02 7.333333e+02 20 13
BM2_178 7 Ghiradelli_milk.bmp 1.223863e+03 24 999000 240 999000 999 1224.88 7.833333e+02 7.333333e+02 45 21
BM2_178 7 Funyuns_small.bmp 1.226866e+03 12 999000 120 999000 999 1227.88 7.833333e+02 7.333333e+02 4 20
BM2_178 7 Fritos.bmp 1.228872e+03 12 999000 120 999000 999 1229.89 7.833333e+02 7.333333e+02 27 18
BM2_178 7 Cheezits.bmp 1.232873e+03 24 999000 240 999000 999 1233.89 7.833333e+02 7.333333e+02 32 9
BM2_178 7 PayDay.bmp 1.234875e+03 24 999000 240 999000 999 1235.89 7.833333e+02 7.333333e+02 59 41
BM2_178 7 Riprolls.bmp 1.239864e+03 22 9.166399e+02 220 7.334456e+02 98 1240.88 7.833333e+02 7.500000e+02 39 47
BM2_178 7 PopTartsStrawberry.bmp 1.246872e+03 12 999000 120 999000 999 1247.89 7.833333e+02 7.500000e+02 16 44
BM2_178 7 Goldfish.bmp 1.248873e+03 11 9.949094e+02 110 7.834805e+02 98 1249.89 8.000000e+02 7.500000e+02 17 23
BM2_178 7 ChipsAhoy_small.bmp 1.251877e+03 11 1.015746e+03 1100 8.001168e+02 98 1252.89 7.500000e+02 7.500000e+02 14 10
BM2_178 7 Slimjim.bmp 1.254863e+03 24 999000 240 999000 999 1255.88 7.500000e+02 7.500000e+02 31 50
BM2_178 7 SnoBall.bmp 1.258872e+03 24 999000 240 999000 999 1259.89 7.500000e+02 7.500000e+02 35 52
BM2_178 7 RitzBitz2.bmp 1.262872e+03 12 999000 120 999000 999 1263.89 7.500000e+02 7.500000e+02 15 48
BM2_178 7 Toberlorone.bmp 1.266876e+03 24 999000 240 999000 999 1267.89 7.500000e+02 7.500000e+02 54 57
BM2_178 7 Streusel.bmp 1.269863e+03 22 9.574998e+02 220 7.501011e+02 98 1270.88 7.500000e+02 7.666667e+02 40 55
BM2_178 7 Jollyranchergreen.bmp 1.275872e+03 22 9.644976e+02 220 7.667874e+02 98 1276.89 7.500000e+02 7.833333e+02 47 28
BM2_178 7 Hersheymilk_several.bmp 1.277872e+03 12 999000 120 999000 999 1278.89 7.500000e+02 7.833333e+02 19 26
