subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_180 3 Laysclassic.bmp 4.013149e+02 24 999000 240 999000 999 402.33 6.500000e+02 6.500000e+02 33 33
BM2_180 3 Skittles.bmp 4.063037e+02 12 999000 120 999000 999 407.32 6.500000e+02 6.500000e+02 30 49
BM2_180 3 BabyRuth.bmp 4.083107e+02 12 999000 120 999000 999 409.32 6.500000e+02 6.500000e+02 6 5
BM2_180 3 Snickers.bmp 4.103108e+02 12 999000 120 999000 999 411.33 6.500000e+02 6.500000e+02 1 51
BM2_180 3 Hersheykisses.bmp 4.163144e+02 11 8.650212e+02 110 6.501184e+02 98 417.33 6.666667e+02 6.500000e+02 21 25
BM2_180 3 PopTartsCinnamon.bmp 4.182999e+02 24 999000 240 999000 999 419.32 6.666667e+02 6.500000e+02 41 43
BM2_180 3 Goldfish.bmp 4.213031e+02 12 999000 120 999000 999 422.32 6.666667e+02 6.500000e+02 27 23
BM2_180 3 SourSkittles.bmp 4.233102e+02 24 999000 240 999000 999 424.32 6.666667e+02 6.500000e+02 50 53
BM2_180 3 FigNewton_small.bmp 4.273104e+02 24 999000 240 999000 999 428.33 6.666667e+02 6.500000e+02 56 16
BM2_180 3 Oreos.bmp 4.293118e+02 12 999000 120 999000 999 430.33 6.666667e+02 6.500000e+02 24 40
BM2_180 3 Ghiradelli_milk_Almonds.bmp 4.343006e+02 12 999000 120 999000 999 435.32 6.666667e+02 6.500000e+02 8 22
BM2_180 3 PayDay.bmp 4.413107e+02 12 999000 120 999000 999 442.33 6.666667e+02 6.500000e+02 25 41
BM2_180 3 Jollyranchergreen.bmp 4.433102e+02 24 999000 240 999000 999 444.33 6.666667e+02 6.500000e+02 45 28
BM2_180 3 FlamingCheetos.bmp 4.463135e+02 12 999000 120 999000 999 447.33 6.666667e+02 6.500000e+02 4 17
BM2_180 3 Cupcakes.bmp 4.493002e+02 24 999000 240 999000 999 450.32 6.666667e+02 6.500000e+02 46 12
BM2_180 3 Riprolls.bmp 4.533046e+02 11 9.468431e+02 110 6.667735e+02 98 454.32 6.833333e+02 6.500000e+02 9 47
BM2_180 3 Granolabar.bmp 4.573105e+02 24 999000 240 999000 999 458.33 6.833333e+02 6.500000e+02 57 24
BM2_180 3 CheesyDoritos.bmp 4.613130e+02 12 999000 120 999000 999 462.33 6.833333e+02 6.500000e+02 12 7
BM2_180 3 Cheezits.bmp 4.643163e+02 12 999000 120 999000 999 465.33 6.833333e+02 6.500000e+02 26 9
BM2_180 3 Whatchamacallit.bmp 4.703103e+02 24 999000 240 999000 999 471.32 6.833333e+02 6.500000e+02 59 60
BM2_180 3 Doritosranch.bmp 4.723101e+02 11 9.653048e+02 110 6.834346e+02 98 473.33 7.000000e+02 6.500000e+02 22 13
BM2_180 3 Lollipopred.bmp 4.753116e+02 24 999000 240 999000 999 476.33 7.000000e+02 6.500000e+02 35 34
BM2_180 3 Cheetos.bmp 4.773136e+02 12 999000 120 999000 999 478.33 7.000000e+02 6.500000e+02 15 8
BM2_180 3 Twinkie.bmp 4.793158e+02 24 999000 240 999000 999 480.33 7.000000e+02 6.500000e+02 37 58
BM2_180 3 RitzBitz2.bmp 4.813013e+02 12 999000 120 999000 999 482.32 7.000000e+02 6.500000e+02 11 48
BM2_180 3 KitKat_small.bmp 4.843046e+02 12 999000 120 999000 999 485.32 7.000000e+02 6.500000e+02 7 31
BM2_180 3 Toberlorone.bmp 4.883107e+02 24 999000 240 999000 999 489.33 7.000000e+02 6.500000e+02 32 57
BM2_180 3 Twix.bmp 4.903109e+02 11 1.044487e+03 1100 7.001026e+02 98 491.33 6.500000e+02 6.500000e+02 17 59
BM2_180 3 Reeses.bmp 4.923130e+02 11 9.303654e+02 110 6.501330e+02 98 493.33 6.666667e+02 6.500000e+02 14 46
BM2_180 3 PringlesRed.bmp 4.943154e+02 22 9.680476e+02 220 6.501482e+02 98 495.33 6.666667e+02 6.666667e+02 52 45
BM2_180 3 FrootLoops.bmp 4.963008e+02 24 999000 240 999000 999 497.32 6.666667e+02 6.666667e+02 31 19
BM2_180 3 Butterfinger.bmp 4.983029e+02 24 999000 240 999000 999 499.32 6.666667e+02 6.666667e+02 34 6
BM2_180 3 HoHo.bmp 5.023101e+02 24 999000 240 999000 999 503.32 6.666667e+02 6.666667e+02 55 27
BM2_180 3 Hersheymilk_several.bmp 5.063115e+02 12 999000 120 999000 999 507.33 6.666667e+02 6.666667e+02 20 26
BM2_180 3 AnimalCrackers.bmp 5.083138e+02 24 999000 240 999000 999 509.33 6.666667e+02 6.666667e+02 54 4
BM2_180 3 Almondjoy.bmp 5.103158e+02 12 999000 120 999000 999 511.33 6.666667e+02 6.666667e+02 23 3
BM2_180 3 Ghiradelli_milk.bmp 5.123015e+02 11 9.178789e+02 110 6.667634e+02 98 513.32 6.833333e+02 6.666667e+02 13 21
BM2_180 3 Nutterbutter.bmp 5.143038e+02 24 999000 240 999000 999 515.32 6.833333e+02 6.666667e+02 36 39
BM2_180 3 Dots_one.bmp 5.203106e+02 22 9.167599e+02 220 6.667944e+02 98 521.33 6.833333e+02 6.833333e+02 47 14
BM2_180 3 TeddyGrahamschocolate.bmp 5.223122e+02 22 9.312376e+02 220 6.834443e+02 98 523.33 6.833333e+02 7.000000e+02 51 56
BM2_180 3 Sourpatch.bmp 5.243143e+02 22 9.450731e+02 220 7.001115e+02 98 525.33 6.833333e+02 7.166667e+02 40 54
BM2_180 3 Milano.bmp 5.262998e+02 22 9.515968e+02 220 7.167805e+02 98 527.32 6.833333e+02 7.333333e+02 39 35
BM2_180 3 100grand_small.bmp 5.293030e+02 11 9.963804e+02 110 6.834383e+02 98 530.32 7.000000e+02 7.333333e+02 10 1
BM2_180 3 Streusel.bmp 5.313101e+02 22 9.652634e+02 220 7.334520e+02 98 532.32 7.000000e+02 7.500000e+02 43 55
