subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_247 4 ChipsAhoy_small.bmp 5.725443e+02 11 9.314148e+02 110 7.168197e+02 98 573.56 7.333333e+02 7.166667e+02 8 10
BM2_247 4 Ghiradelli_milk_Almonds.bmp 5.775330e+02 12 999000 120 999000 999 578.55 7.333333e+02 7.166667e+02 3 22
BM2_247 4 Laysclassic.bmp 5.795390e+02 12 999000 120 999000 999 580.55 7.333333e+02 7.166667e+02 26 33
BM2_247 4 Cupcakes.bmp 5.815382e+02 22 9.774735e+02 220 7.167945e+02 98 582.56 7.333333e+02 7.333333e+02 49 12
BM2_247 4 Reeses.bmp 5.875439e+02 12 999000 120 999000 999 588.56 7.333333e+02 7.333333e+02 30 46
BM2_247 4 Streusel.bmp 5.895294e+02 12 999000 120 999000 999 590.55 7.333333e+02 7.333333e+02 21 55
BM2_247 4 Jollyrancherred.bmp 5.925327e+02 24 999000 240 999000 999 593.55 7.333333e+02 7.333333e+02 57 29
BM2_247 4 Sourpatch.bmp 5.945385e+02 12 999000 120 999000 999 595.55 7.333333e+02 7.333333e+02 28 54
BM2_247 4 SourSkittles.bmp 5.985390e+02 24 999000 240 999000 999 599.56 7.333333e+02 7.333333e+02 48 53
BM2_247 4 SnoBall.bmp 6.005411e+02 24 999000 240 999000 999 601.56 7.333333e+02 7.333333e+02 51 52
BM2_247 4 Hersheykisses.bmp 6.055301e+02 12 999000 120 999000 999 606.55 7.333333e+02 7.333333e+02 4 25
BM2_247 4 Chocolate_mm.bmp 6.125390e+02 12 999000 120 999000 999 613.56 7.333333e+02 7.333333e+02 18 11
BM2_247 4 FlamingCheetos.bmp 6.145397e+02 24 999000 240 999000 999 615.56 7.333333e+02 7.333333e+02 58 17
BM2_247 4 Snickers.bmp 6.175430e+02 11 9.646667e+02 110 7.334358e+02 98 618.56 7.500000e+02 7.333333e+02 20 51
BM2_247 4 CheesyDoritos.bmp 6.205296e+02 12 999000 120 999000 999 621.55 7.500000e+02 7.333333e+02 24 7
BM2_247 4 Lollipopred.bmp 6.245384e+02 22 9.292188e+02 220 7.334610e+02 98 625.55 7.500000e+02 7.500000e+02 38 34
BM2_247 4 RitzBitz2.bmp 6.285388e+02 12 999000 120 999000 999 629.56 7.500000e+02 7.500000e+02 13 48
BM2_247 4 Milkduds.bmp 6.325424e+02 22 9.733146e+02 220 7.501437e+02 98 633.56 7.500000e+02 7.666667e+02 41 36
BM2_247 4 Fritos.bmp 6.355290e+02 24 999000 240 999000 999 636.55 7.500000e+02 7.666667e+02 52 18
BM2_247 4 MrGoodbar.bmp 6.415390e+02 24 999000 240 999000 999 642.55 7.500000e+02 7.666667e+02 39 38
