subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_058_TS1 1 9 BabyRuth.bmp 2.361962e+00 22 1.081025e+03 2200 6.835119e+02 98 3.36 6.833300e+02 6.333300e+02 46 5 7.333333e-02
BMS_058_TS1 1 9 Cheetos.bmp 4.332336e+00 24 999000 240 999000 999 5.35 6.833300e+02 6.333300e+02 57 8 4.000000e-02
BMS_058_TS1 1 9 Fritos.bmp 8.339725e+00 24 999000 240 999000 999 9.34 6.833300e+02 6.333300e+02 40 18 5.733333e-01
BMS_058_TS1 1 9 Granolabar.bmp 1.132859e+01 24 999000 240 999000 999 12.35 6.833300e+02 6.333300e+02 35 24 1.020000e+00
BMS_058_TS1 1 9 Funyuns_small.bmp 1.333234e+01 24 999000 240 999000 999 14.33 6.833300e+02 6.333300e+02 58 20 4.000000e-02
BMS_058_TS1 1 9 Goldfish.bmp 1.633780e+01 24 999000 240 999000 999 17.34 6.833300e+02 6.333300e+02 52 23 6.000000e-02
BMS_058_TS1 1 9 Chocolate_mm.bmp 2.032861e+01 12 999000 120 999000 999 21.35 6.833300e+02 6.333300e+02 17 11 2.446667e+00
BMS_058_TS1 1 9 Snickers.bmp 2.433596e+01 12 999000 120 999000 999 25.35 6.833300e+02 6.333300e+02 18 51 2.420000e+00
BMS_058_TS1 1 9 MilkyWay.bmp 2.633958e+01 24 999000 240 999000 999 27.34 6.833300e+02 6.333300e+02 34 37 1.026667e+00
BMS_058_TS1 1 9 Hersheykisses.bmp 3.133260e+01 12 999000 120 999000 999 32.35 6.833300e+02 6.333300e+02 26 25 1.980000e+00
BMS_058_TS1 1 9 FigNewton_small.bmp 3.333586e+01 24 999000 240 999000 999 34.34 6.833300e+02 6.333300e+02 56 16 4.666667e-02
BMS_058_TS1 1 9 Ghiradelli_milk_Almonds.bmp 3.533952e+01 12 999000 120 999000 999 36.34 6.833300e+02 6.333300e+02 21 22 2.013333e+00
BMS_058_TS1 1 9 Whatchamacallit.bmp 4.133395e+01 24 999000 240 999000 999 42.35 6.833300e+02 6.333300e+02 51 60 6.666667e-02
BMS_058_TS1 1 9 Cheezits.bmp 4.333759e+01 11 1.046417e+03 1100 6.835470e+02 98 44.34 6.333300e+02 6.333300e+02 19 9 2.026667e+00
BMS_058_TS1 1 9 Jollyrancherred.bmp 4.534132e+01 22 8.806827e+02 220 6.335186e+02 98 46.34 6.333300e+02 6.499967e+02 53 29 6.000000e-02
BMS_058_TS1 1 9 Lollipopred.bmp 4.732830e+01 24 999000 240 999000 999 48.35 6.333300e+02 6.499967e+02 59 34 2.666667e-02
BMS_058_TS1 1 9 PopTartsStrawberry.bmp 5.133573e+01 12 999000 120 999000 999 52.35 6.333300e+02 6.499967e+02 10 44 2.533333e+00
BMS_058_TS1 1 9 HoHo.bmp 5.534315e+01 24 999000 240 999000 999 56.35 6.333300e+02 6.499967e+02 43 27 8.666667e-02
BMS_058_TS1 1 9 Ghiradelli_milk.bmp 5.833270e+01 11 9.833237e+02 110 6.334607e+02 98 59.35 6.499967e+02 6.499967e+02 11 21 2.506667e+00
BMS_058_TS1 1 9 Laysclassic.bmp 6.233937e+01 11 8.995853e+02 110 6.501644e+02 98 63.34 6.666633e+02 6.499967e+02 8 33 2.573333e+00
BMS_058_TS1 1 9 Slimjim.bmp 6.532821e+01 24 999000 240 999000 999 66.35 6.666633e+02 6.499967e+02 47 50 7.333333e-02
BMS_058_TS1 1 9 FrootLoops.bmp 6.733186e+01 12 999000 120 999000 999 68.33 6.666633e+02 6.499967e+02 4 19 2.953333e+00
BMS_058_TS1 1 9 3Musketeers.bmp 7.133922e+01 24 999000 240 999000 999 72.34 6.666633e+02 6.499967e+02 37 2 6.066667e-01
BMS_058_TS1 1 9 RitzBitz2.bmp 7.334299e+01 12 999000 120 999000 999 74.36 6.666633e+02 6.499967e+02 6 48 2.953333e+00
BMS_058_TS1 1 9 Keeblerfudgestripes.bmp 7.532999e+01 12 999000 120 999000 999 76.33 6.666633e+02 6.499967e+02 30 30 1.060000e+00
BMS_058_TS1 1 9 Laffytaffyred_one.bmp 7.933731e+01 22 9.837016e+02 220 6.501468e+02 98 80.36 6.666633e+02 6.666633e+02 50 32 6.666667e-02
BMS_058_TS1 1 9 Jollyranchergreen.bmp 8.134106e+01 11 8.849381e+02 110 6.667994e+02 98 82.34 6.833300e+02 6.666633e+02 16 28 2.460000e+00
BMS_058_TS1 1 9 Milkduds.bmp 8.533180e+01 24 999000 240 999000 999 86.35 6.833300e+02 6.666633e+02 54 36 6.000000e-02
BMS_058_TS1 1 9 Milano.bmp 8.933907e+01 24 999000 240 999000 999 90.34 6.833300e+02 6.666633e+02 36 35 1.013333e+00
BMS_058_TS1 1 9 CheesyDoritos.bmp 9.232808e+01 24 999000 240 999000 999 93.35 6.833300e+02 6.666633e+02 60 7 1.333333e-02
BMS_058_TS1 1 9 Butterfinger.bmp 9.833917e+01 12 999000 120 999000 999 99.34 6.833300e+02 6.666633e+02 3 6 2.980000e+00
BMS_058_TS1 1 9 Streusel.bmp 1.003428e+02 22 9.601727e+02 220 6.668228e+02 98 101.36 6.833300e+02 6.833300e+02 42 55 4.933333e-01
BMS_058_TS1 1 9 Doritosranch.bmp 1.043334e+02 12 999000 120 999000 999 105.35 6.833300e+02 6.833300e+02 14 13 2.480000e+00
BMS_058_TS1 1 9 PopTartsCinnamon.bmp 1.063372e+02 12 999000 120 999000 999 107.34 6.833300e+02 6.833300e+02 29 43 1.433333e+00
BMS_058_TS1 1 9 KitKat_small.bmp 1.083408e+02 12 999000 120 999000 999 109.34 6.833300e+02 6.833300e+02 27 31 1.980000e+00
