subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_031_TS1 2 9 FlamingCheetos.bmp 2.336364e+00 12 999000 120 999000 999 3.34 750 8.166700e+02 6 17 2.966667e+00
BMS_031_TS1 2 9 Whatchamacallit.bmp 5.325246e+00 24 999000 240 999000 999 6.33 750 8.166700e+02 50 60 1.000000e-01
BMS_031_TS1 2 9 FamousAmos_small.bmp 7.312152e+00 24 999000 240 999000 999 8.33 750 8.166700e+02 33 15 1.013333e+00
BMS_031_TS1 2 9 Snickers.bmp 9.315938e+00 11 9.289323e+02 110 7.501820e+02 98 10.32 7.666667e+02 8.166700e+02 21 51 1.080000e+00
BMS_031_TS1 2 9 Nutterbutter.bmp 1.131963e+01 24 999000 240 999000 999 12.34 7.666667e+02 8.166700e+02 42 39 5.066667e-01
BMS_031_TS1 2 9 Milano.bmp 1.432513e+01 12 999000 120 999000 999 15.34 7.666667e+02 8.166700e+02 20 35 1.480000e+00
BMS_031_TS1 2 9 HoHo.bmp 1.631214e+01 24 999000 240 999000 999 17.31 7.666667e+02 8.166700e+02 46 27 4.200000e-01
BMS_031_TS1 2 9 PeanutMMs.bmp 2.031955e+01 12 999000 120 999000 999 21.34 7.666667e+02 8.166700e+02 27 42 1.046667e+00
BMS_031_TS1 2 9 Ghiradelli_milk.bmp 2.232337e+01 22 8.875185e+02 220 8.168512e+02 98 23.33 7.666667e+02 8.333367e+02 51 21 8.000000e-02
BMS_031_TS1 2 9 Hersheykisses.bmp 2.731635e+01 12 999000 120 999000 999 28.33 7.666667e+02 8.333367e+02 28 25 1.040000e+00
BMS_031_TS1 2 9 SnoBall.bmp 2.931945e+01 24 999000 240 999000 999 30.32 7.666667e+02 8.333367e+02 56 52 6.666667e-02
BMS_031_TS1 2 9 Oreos.bmp 3.332695e+01 24 999000 240 999000 999 34.33 7.666667e+02 8.333367e+02 59 40 4.666667e-02
BMS_031_TS1 2 9 PopTartsStrawberry.bmp 3.531385e+01 12 999000 120 999000 999 36.33 7.666667e+02 8.333367e+02 11 44 2.913333e+00
BMS_031_TS1 2 9 Hersheymilk_several.bmp 3.831943e+01 24 999000 240 999000 999 39.34 7.666667e+02 8.333367e+02 31 26 1.020000e+00
BMS_031_TS1 2 9 FrootLoops.bmp 4.331203e+01 11 9.408206e+02 110 7.668277e+02 98 44.33 7.833333e+02 8.333367e+02 13 19 2.360000e+00
BMS_031_TS1 2 9 3Musketeers.bmp 4.531579e+01 24 999000 240 999000 999 46.32 7.833333e+02 8.333367e+02 37 2 6.466667e-01
BMS_031_TS1 2 9 Funyuns_small.bmp 4.731944e+01 11 9.384512e+02 110 7.834755e+02 98 48.34 8.000000e+02 8.333367e+02 10 20 2.940000e+00
