subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_052_TS1 1 2 CheesyDoritos.bmp 4.815455e-01 11 9.601843e+02 110 7.002063e+02 98 1.50 7.166667e+02 6.333333e+02 8 7 1.033333e+00
BMS_052_TS1 1 2 Jollyrancherred.bmp 3.470455e+00 12 999000 120 999000 999 4.49 7.166667e+02 6.333333e+02 27 29 2.666667e-01
BMS_052_TS1 1 2 ChipsAhoy_small.bmp 7.461024e+00 11 1.018731e+03 1100 7.168186e+02 98 8.48 6.666667e+02 6.333333e+02 23 10 5.200000e-01
BMS_052_TS1 1 2 Milkduds.bmp 9.464772e+00 24 999000 240 999000 999 10.47 6.666667e+02 6.333333e+02 35 36 7.333333e-02
BMS_052_TS1 1 2 BabyRuth.bmp 1.146848e+01 24 999000 240 999000 999 12.47 6.666667e+02 6.333333e+02 60 5 1.333333e-02
BMS_052_TS1 1 2 PeanutMMs.bmp 1.545923e+01 24 999000 240 999000 999 16.48 6.666667e+02 6.333333e+02 31 42 8.000000e-02
BMS_052_TS1 1 2 HoHo.bmp 1.746286e+01 22 9.149015e+02 220 6.335346e+02 98 18.46 6.666667e+02 6.500000e+02 53 27 3.333333e-02
BMS_052_TS1 1 2 FrootLoops.bmp 2.245548e+01 22 9.252984e+02 220 6.501893e+02 98 23.47 6.666667e+02 6.666667e+02 49 19 4.000000e-02
BMS_052_TS1 1 2 FamousAmos_small.bmp 2.445905e+01 24 999000 240 999000 999 25.46 6.666667e+02 6.666667e+02 33 15 7.333333e-02
BMS_052_TS1 1 2 100grand_small.bmp 2.746485e+01 24 999000 240 999000 999 28.48 6.666667e+02 6.666667e+02 48 1 4.000000e-02
BMS_052_TS1 1 2 Chocolate_mm.bmp 3.047014e+01 12 999000 120 999000 999 31.49 6.666667e+02 6.666667e+02 22 11 5.333333e-01
BMS_052_TS1 1 2 Twinkie.bmp 3.446093e+01 22 8.778861e+02 220 6.668269e+02 98 35.48 6.666667e+02 6.833333e+02 41 58 6.000000e-02
BMS_052_TS1 1 2 Fritos.bmp 3.746655e+01 12 999000 120 999000 999 38.48 6.666667e+02 6.833333e+02 28 18 2.600000e-01
BMS_052_TS1 1 2 PayDay.bmp 3.947022e+01 24 999000 240 999000 999 40.47 6.666667e+02 6.833333e+02 56 41 2.666667e-02
BMS_052_TS1 1 2 KitKat_small.bmp 4.245899e+01 11 9.347877e+02 110 6.668165e+02 98 43.48 6.833333e+02 6.833333e+02 16 31 7.800000e-01
BMS_052_TS1 1 2 FigNewton_small.bmp 4.646638e+01 12 999000 120 999000 999 47.47 6.833333e+02 6.833333e+02 29 16 1.200000e-01
BMS_052_TS1 1 2 PringlesRed.bmp 4.945523e+01 12 999000 120 999000 999 50.47 6.833333e+02 6.833333e+02 26 45 4.266667e-01
BMS_052_TS1 1 2 FlamingCheetos.bmp 5.145894e+01 24 999000 240 999000 999 52.46 6.833333e+02 6.833333e+02 34 17 7.333333e-02
BMS_052_TS1 1 2 Skittles.bmp 5.346261e+01 12 999000 120 999000 999 54.48 6.833333e+02 6.833333e+02 10 49 1.006667e+00
BMS_052_TS1 1 2 AnimalCrackers.bmp 5.845515e+01 11 9.756302e+02 110 6.835013e+02 98 59.47 7.000000e+02 6.833333e+02 20 4 5.866667e-01
BMS_052_TS1 1 2 PopTartsCinnamon.bmp 6.246259e+01 24 999000 240 999000 999 63.48 7.000000e+02 6.833333e+02 44 43 5.333333e-02
BMS_052_TS1 1 2 Streusel.bmp 6.646993e+01 24 999000 240 999000 999 67.47 7.000000e+02 6.833333e+02 58 55 2.666667e-02
BMS_052_TS1 1 2 Snickers.bmp 7.246433e+01 24 999000 240 999000 999 73.48 7.000000e+02 6.833333e+02 40 51 6.000000e-02
BMS_052_TS1 1 2 Milano.bmp 7.446802e+01 12 999000 120 999000 999 75.47 7.000000e+02 6.833333e+02 2 35 1.473333e+00
BMS_052_TS1 1 2 Ghiradelli_milk_Almonds.bmp 7.645503e+01 12 999000 120 999000 999 77.47 7.000000e+02 6.833333e+02 3 22 1.226667e+00
BMS_052_TS1 1 2 Twix.bmp 7.845871e+01 24 999000 240 999000 999 79.46 7.000000e+02 6.833333e+02 37 59 6.666667e-02
BMS_052_TS1 1 2 RitzBitz2.bmp 8.046244e+01 24 999000 240 999000 999 81.48 7.000000e+02 6.833333e+02 39 48 6.000000e-02
BMS_052_TS1 1 2 Oreos.bmp 8.446975e+01 12 999000 120 999000 999 85.47 7.000000e+02 6.833333e+02 30 40 8.000000e-02
BMS_052_TS1 1 2 Whatchamacallit.bmp 8.645673e+01 22 9.420280e+02 220 6.835214e+02 98 87.46 7.000000e+02 7.000000e+02 45 60 5.333333e-02
BMS_052_TS1 1 2 Butterfinger.bmp 9.046419e+01 24 999000 240 999000 999 91.48 7.000000e+02 7.000000e+02 52 6 3.333333e-02
BMS_052_TS1 1 2 Doritosranch.bmp 9.246784e+01 12 999000 120 999000 999 93.47 7.000000e+02 7.000000e+02 5 13 1.093333e+00
BMS_052_TS1 1 2 Cheetos.bmp 9.445502e+01 22 9.847405e+02 220 7.001708e+02 98 95.47 7.000000e+02 7.166667e+02 46 8 4.666667e-02
BMS_052_TS1 1 2 SnoBall.bmp 9.645857e+01 24 999000 240 999000 999 97.46 7.000000e+02 7.166667e+02 59 52 2.000000e-02
BMS_052_TS1 1 2 Reeses.bmp 1.014678e+02 24 999000 240 999000 999 102.47 7.000000e+02 7.166667e+02 47 46 4.666667e-02
BMS_052_TS1 1 2 Cheezits.bmp 1.034549e+02 12 999000 120 999000 999 104.47 7.000000e+02 7.166667e+02 25 9 4.800000e-01
BMS_052_TS1 1 2 Hersheykisses.bmp 1.054585e+02 12 999000 120 999000 999 106.46 7.000000e+02 7.166667e+02 24 25 5.066667e-01
BMS_052_TS1 1 2 Sourpatch.bmp 1.084641e+02 12 999000 120 999000 999 109.48 7.000000e+02 7.166667e+02 1 54 1.486667e+00
BMS_052_TS1 1 2 Laffytaffyred_one.bmp 1.154603e+02 12 999000 120 999000 999 116.48 7.000000e+02 7.166667e+02 4 32 1.213333e+00
BMS_052_TS1 1 2 Ghiradelli_milk.bmp 1.194677e+02 12 999000 120 999000 999 120.47 7.000000e+02 7.166667e+02 6 21 1.080000e+00
BMS_052_TS1 1 2 MrGoodbar.bmp 1.264640e+02 22 1.034860e+03 2200 7.168201e+02 98 127.48 7.000000e+02 6.666667e+02 42 38 5.333333e-02
BMS_052_TS1 1 2 Dots_one.bmp 1.284677e+02 12 999000 120 999000 999 129.47 7.000000e+02 6.666667e+02 13 14 8.800000e-01
BMS_052_TS1 1 2 Cupcakes.bmp 1.324584e+02 24 999000 240 999000 999 133.48 7.000000e+02 6.666667e+02 32 12 7.333333e-02
BMS_052_TS1 1 2 PopTartsStrawberry.bmp 1.364657e+02 24 999000 240 999000 999 137.48 7.000000e+02 6.666667e+02 57 44 2.666667e-02
BMS_052_TS1 1 2 Jollyranchergreen.bmp 1.384694e+02 22 9.433470e+02 220 6.668104e+02 98 139.47 7.000000e+02 6.833333e+02 50 28 4.000000e-02
BMS_052_TS1 1 2 3Musketeers.bmp 1.424606e+02 22 9.711731e+02 220 6.834832e+02 98 143.48 7.000000e+02 7.000000e+02 38 2 6.000000e-02
BMS_052_TS1 1 2 Goldfish.bmp 1.444638e+02 11 1.136054e+03 1100 7.001509e+02 98 145.47 6.500000e+02 7.000000e+02 19 23 6.266667e-01
BMS_052_TS1 1 2 TeddyGrahamschocolate.bmp 1.464676e+02 12 999000 120 999000 999 147.47 6.500000e+02 7.000000e+02 21 56 5.800000e-01
BMS_052_TS1 1 2 Slimjim.bmp 1.524619e+02 12 999000 120 999000 999 153.48 6.500000e+02 7.000000e+02 17 50 7.466667e-01
BMS_052_TS1 1 2 Granolabar.bmp 1.544657e+02 11 9.030987e+02 110 6.501336e+02 98 155.47 6.666667e+02 7.000000e+02 15 24 8.333333e-01
BMS_052_TS1 1 2 Nutterbutter.bmp 1.574551e+02 24 999000 240 999000 999 158.47 6.666667e+02 7.000000e+02 43 39 5.333333e-02
BMS_052_TS1 1 2 Funyuns_small.bmp 1.604600e+02 11 9.058653e+02 110 6.668562e+02 98 161.48 6.833333e+02 7.000000e+02 12 20 9.533333e-01
