subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_058_TS1 1 4 Jollyranchergreen.bmp 4.895071e-01 11 8.937367e+02 110 6.835098e+02 98 1.49 7.000033e+02 6.833300e+02 16 28 2.460000e+00
BMS_058_TS1 1 4 Nutterbutter.bmp 2.459737e+00 24 999000 240 999000 999 3.48 7.000033e+02 6.833300e+02 32 39 1.046667e+00
BMS_058_TS1 1 4 Reeses.bmp 6.467004e+00 12 999000 120 999000 999 7.47 7.000033e+02 6.833300e+02 5 46 2.953333e+00
BMS_058_TS1 1 4 Milano.bmp 9.456270e+00 24 999000 240 999000 999 10.47 7.000033e+02 6.833300e+02 36 35 1.013333e+00
BMS_058_TS1 1 4 Riprolls.bmp 1.145957e+01 11 1.027607e+03 1100 7.001651e+02 98 12.46 6.500033e+02 6.833300e+02 23 47 2.013333e+00
BMS_058_TS1 1 4 Jollyrancherred.bmp 1.446517e+01 22 9.840753e+02 220 6.835355e+02 98 15.48 6.500033e+02 6.999967e+02 53 29 6.000000e-02
BMS_058_TS1 1 4 AnimalCrackers.bmp 1.845623e+01 11 9.090143e+02 110 6.501631e+02 98 19.47 6.666700e+02 6.999967e+02 20 4 2.013333e+00
BMS_058_TS1 1 4 100grand_small.bmp 2.246320e+01 22 9.810142e+02 220 7.001828e+02 98 23.48 6.666700e+02 7.166633e+02 45 1 7.333333e-02
BMS_058_TS1 1 4 PringlesRed.bmp 2.446686e+01 12 999000 120 999000 999 25.47 6.666700e+02 7.166633e+02 25 45 1.986667e+00
BMS_058_TS1 1 4 FamousAmos_small.bmp 2.945948e+01 11 1.117674e+03 1100 6.668371e+02 98 30.48 6.166700e+02 7.166633e+02 15 15 2.480000e+00
BMS_058_TS1 1 4 BabyRuth.bmp 3.146308e+01 22 1.004110e+03 2200 7.168263e+02 98 32.47 6.166700e+02 6.666633e+02 46 5 7.333333e-02
BMS_058_TS1 1 4 Hersheykisses.bmp 3.346683e+01 12 999000 120 999000 999 34.47 6.166700e+02 6.666633e+02 26 25 1.980000e+00
BMS_058_TS1 1 4 FlamingCheetos.bmp 3.946119e+01 22 9.919893e+02 220 6.668077e+02 98 40.48 6.166700e+02 6.833300e+02 49 17 6.666667e-02
BMS_058_TS1 1 4 Streusel.bmp 4.146492e+01 22 1.023256e+03 2200 6.834741e+02 98 42.47 6.166700e+02 6.333300e+02 42 55 4.933333e-01
BMS_058_TS1 1 4 Butterfinger.bmp 4.346859e+01 12 999000 120 999000 999 44.47 6.166700e+02 6.333300e+02 3 6 2.980000e+00
BMS_058_TS1 1 4 Dots_one.bmp 4.545614e+01 22 8.930680e+02 220 6.334990e+02 98 46.47 6.166700e+02 6.499967e+02 38 14 5.866667e-01
BMS_058_TS1 1 4 SnoBall.bmp 4.946306e+01 24 999000 240 999000 999 50.48 6.166700e+02 6.499967e+02 44 52 8.000000e-02
BMS_058_TS1 1 4 Lollipopred.bmp 5.347040e+01 24 999000 240 999000 999 54.47 6.166700e+02 6.499967e+02 59 34 2.666667e-02
BMS_058_TS1 1 4 FrootLoops.bmp 5.645921e+01 12 999000 120 999000 999 57.48 6.166700e+02 6.499967e+02 4 19 2.953333e+00
BMS_058_TS1 1 4 Ghiradelli_milk_Almonds.bmp 6.046664e+01 12 999000 120 999000 999 61.49 6.166700e+02 6.499967e+02 21 22 2.013333e+00
BMS_058_TS1 1 4 PeanutMMs.bmp 6.345630e+01 12 999000 120 999000 999 64.47 6.166700e+02 6.499967e+02 9 42 2.533333e+00
BMS_058_TS1 1 4 Oreos.bmp 6.545915e+01 12 999000 120 999000 999 66.46 6.166700e+02 6.499967e+02 22 40 2.013333e+00
BMS_058_TS1 1 4 Toberlorone.bmp 6.946655e+01 12 999000 120 999000 999 70.49 6.166700e+02 6.499967e+02 28 57 1.980000e+00
BMS_058_TS1 1 4 Laysclassic.bmp 7.147030e+01 11 8.399033e+02 110 6.168261e+02 98 72.47 6.333367e+02 6.499967e+02 8 33 2.573333e+00
BMS_058_TS1 1 4 Cupcakes.bmp 7.345729e+01 22 1.071921e+03 2200 6.501446e+02 98 74.48 6.333367e+02 5.999967e+02 41 12 5.400000e-01
BMS_058_TS1 1 4 RitzBitz2.bmp 7.746467e+01 12 999000 120 999000 999 78.48 6.333367e+02 5.999967e+02 6 48 2.953333e+00
BMS_058_TS1 1 4 Twix.bmp 7.946828e+01 12 999000 120 999000 999 80.47 6.333367e+02 5.999967e+02 13 59 2.500000e+00
BMS_058_TS1 1 4 KitKat_small.bmp 8.345896e+01 12 999000 120 999000 999 84.48 6.333367e+02 5.999967e+02 27 31 1.980000e+00
BMS_058_TS1 1 4 Cheezits.bmp 8.746646e+01 11 9.307835e+02 110 6.334886e+02 98 88.47 6.500033e+02 5.999967e+02 19 9 2.026667e+00
BMS_058_TS1 1 4 TeddyGrahamschocolate.bmp 9.045596e+01 24 999000 240 999000 999 91.47 6.500033e+02 5.999967e+02 39 56 5.800000e-01
BMS_058_TS1 1 4 Keeblerfudgestripes.bmp 9.646659e+01 12 999000 120 999000 999 97.48 6.500033e+02 5.999967e+02 30 30 1.060000e+00
BMS_058_TS1 1 4 Laffytaffyred_one.bmp 9.847011e+01 22 8.890710e+02 220 6.001668e+02 98 99.47 6.500033e+02 6.166633e+02 50 32 6.666667e-02
BMS_058_TS1 1 4 Funyuns_small.bmp 1.024612e+02 24 999000 240 999000 999 103.48 6.500033e+02 6.166633e+02 58 20 4.000000e-02
BMS_058_TS1 1 4 Slimjim.bmp 1.044644e+02 24 999000 240 999000 999 105.47 6.500033e+02 6.166633e+02 47 50 7.333333e-02
BMS_058_TS1 1 4 PayDay.bmp 1.064681e+02 24 999000 240 999000 999 107.47 6.500033e+02 6.166633e+02 55 41 5.333333e-02
BMS_058_TS1 1 4 HoHo.bmp 1.084558e+02 24 999000 240 999000 999 109.47 6.500033e+02 6.166633e+02 43 27 8.666667e-02
BMS_058_TS1 1 4 Skittles.bmp 1.134644e+02 12 999000 120 999000 999 114.48 6.500033e+02 6.166633e+02 2 49 2.986667e+00
BMS_058_TS1 1 4 Granolabar.bmp 1.154681e+02 24 999000 240 999000 999 116.47 6.500033e+02 6.166633e+02 35 24 1.020000e+00
BMS_058_TS1 1 4 MrGoodbar.bmp 1.174558e+02 24 999000 240 999000 999 118.47 6.500033e+02 6.166633e+02 31 38 1.053333e+00
BMS_058_TS1 1 4 Sourpatch.bmp 1.204606e+02 12 999000 120 999000 999 121.48 6.500033e+02 6.166633e+02 24 54 2
BMS_058_TS1 1 4 SourSkittles.bmp 1.234662e+02 12 999000 120 999000 999 124.48 6.500033e+02 6.166633e+02 1 53 2.993333e+00
BMS_058_TS1 1 4 3Musketeers.bmp 1.274570e+02 24 999000 240 999000 999 128.48 6.500033e+02 6.166633e+02 37 2 6.066667e-01
BMS_058_TS1 1 4 FigNewton_small.bmp 1.294606e+02 24 999000 240 999000 999 130.46 6.500033e+02 6.166633e+02 56 16 4.666667e-02
BMS_058_TS1 1 4 ChipsAhoy_small.bmp 1.314642e+02 12 999000 120 999000 999 132.48 6.500033e+02 6.166633e+02 7 10 2.946667e+00
BMS_058_TS1 1 4 Twinkie.bmp 1.344698e+02 24 999000 240 999000 999 135.49 6.500033e+02 6.166633e+02 33 58 1.033333e+00
BMS_058_TS1 1 4 PopTartsCinnamon.bmp 1.374587e+02 12 999000 120 999000 999 138.48 6.500033e+02 6.166633e+02 29 43 1.433333e+00
BMS_058_TS1 1 4 Milkduds.bmp 1.394624e+02 24 999000 240 999000 999 140.46 6.500033e+02 6.166633e+02 54 36 6.000000e-02
BMS_058_TS1 1 4 Cheetos.bmp 1.414660e+02 24 999000 240 999000 999 142.48 6.500033e+02 6.166633e+02 57 8 4.000000e-02
BMS_058_TS1 1 4 Snickers.bmp 1.434697e+02 12 999000 120 999000 999 144.47 6.500033e+02 6.166633e+02 18 51 2.420000e+00
BMS_058_TS1 1 4 Ghiradelli_milk.bmp 1.484623e+02 11 9.628517e+02 110 6.501735e+02 98 149.48 6.666700e+02 6.166633e+02 11 21 2.506667e+00
BMS_058_TS1 1 4 Fritos.bmp 1.504659e+02 24 999000 240 999000 999 151.47 6.666700e+02 6.166633e+02 40 18 5.733333e-01
BMS_058_TS1 1 4 MilkyWay.bmp 1.524696e+02 24 999000 240 999000 999 153.47 6.666700e+02 6.166633e+02 34 37 1.026667e+00
BMS_058_TS1 1 4 CheesyDoritos.bmp 1.544567e+02 24 999000 240 999000 999 155.48 6.666700e+02 6.166633e+02 60 7 1.333333e-02
BMS_058_TS1 1 4 Hersheymilk_several.bmp 1.614697e+02 11 1.039516e+03 1100 6.668555e+02 98 162.47 6.166700e+02 6.166633e+02 12 26 2.506667e+00
BMS_058_TS1 1 4 Almondjoy.bmp 1.634565e+02 24 999000 240 999000 999 164.48 6.166700e+02 6.166633e+02 48 3 6.666667e-02
BMS_058_TS1 1 4 Whatchamacallit.bmp 1.704695e+02 24 999000 240 999000 999 171.47 6.166700e+02 6.166633e+02 51 60 6.666667e-02
BMS_058_TS1 1 4 Goldfish.bmp 1.734585e+02 24 999000 240 999000 999 174.48 6.166700e+02 6.166633e+02 52 23 6.000000e-02
BMS_058_TS1 1 4 Doritosranch.bmp 1.764639e+02 12 999000 120 999000 999 177.48 6.166700e+02 6.166633e+02 14 13 2.480000e+00
BMS_058_TS1 1 4 PopTartsStrawberry.bmp 1.824583e+02 12 999000 120 999000 999 183.48 6.166700e+02 6.166633e+02 10 44 2.533333e+00
