subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_032_TS1 1 12 Cheetos.bmp 3.338741e-01 12 999000 120 999000 999 1.34 8.166667e+02 8.166700e+02 17 8 2.020000e+00
BMS_032_TS1 1 12 PopTartsStrawberry.bmp 3.306133e+00 22 9.765808e+02 220 8.168303e+02 98 4.32 8.166667e+02 8.333367e+02 50 44 7.533333e-01
BMS_032_TS1 1 12 SnoBall.bmp 5.309889e+00 24 999000 240 999000 999 6.31 8.166667e+02 8.333367e+02 55 52 5.200000e-01
BMS_032_TS1 1 12 Goldfish.bmp 7.313472e+00 12 999000 120 999000 999 8.32 8.166667e+02 8.333367e+02 14 23 2.200000e+00
BMS_032_TS1 1 12 PayDay.bmp 9.317173e+00 24 999000 240 999000 999 10.34 8.166667e+02 8.333367e+02 40 41 1.200000e+00
BMS_032_TS1 1 12 Keeblerfudgestripes.bmp 1.230604e+01 11 9.277304e+02 110 8.168205e+02 98 13.32 8.333333e+02 8.333367e+02 8 30 2.513333e+00
BMS_032_TS1 1 12 Hersheykisses.bmp 1.430967e+01 12 999000 120 999000 999 15.31 8.333333e+02 8.333367e+02 18 25 2.020000e+00
BMS_032_TS1 1 12 HoHo.bmp 1.831723e+01 11 1.021552e+03 1100 8.334741e+02 98 19.34 7.833333e+02 8.333367e+02 11 27 2.233333e+00
BMS_032_TS1 1 12 Jollyranchergreen.bmp 2.030416e+01 24 999000 240 999000 999 21.32 7.833333e+02 8.333367e+02 57 28 4.800000e-01
BMS_032_TS1 1 12 KitKat_small.bmp 2.531333e+01 12 999000 120 999000 999 26.32 7.833333e+02 8.333367e+02 5 31 2.746667e+00
BMS_032_TS1 1 12 Reeses.bmp 2.731703e+01 12 999000 120 999000 999 28.34 7.833333e+02 8.333367e+02 13 46 2.206667e+00
BMS_032_TS1 1 12 Fritos.bmp 3.130781e+01 24 999000 240 999000 999 32.33 7.833333e+02 8.333367e+02 59 18 4.466667e-01
BMS_032_TS1 1 12 FamousAmos_small.bmp 3.331154e+01 12 999000 120 999000 999 34.31 7.833333e+02 8.333367e+02 6 15 2.640000e+00
BMS_032_TS1 1 12 BabyRuth.bmp 3.631691e+01 11 1.283869e+03 1100 7.834927e+02 98 37.32 7.333333e+02 8.333367e+02 16 5 2.020000e+00
BMS_032_TS1 1 12 Ghiradelli_milk.bmp 4.130958e+01 12 999000 120 999000 999 42.33 7.333333e+02 8.333367e+02 2 21 2.973333e+00
BMS_032_TS1 1 12 PeanutMMs.bmp 4.331320e+01 12 999000 120 999000 999 44.32 7.333333e+02 8.333367e+02 7 42 2.520000e+00
BMS_032_TS1 1 12 CheesyDoritos.bmp 4.531704e+01 12 999000 120 999000 999 46.32 7.333333e+02 8.333367e+02 28 7 1.453333e+00
BMS_032_TS1 1 12 Laffytaffyred_one.bmp 4.930764e+01 24 999000 240 999000 999 50.33 7.333333e+02 8.333367e+02 52 32 7.133333e-01
BMS_032_TS1 1 12 Funyuns_small.bmp 5.331509e+01 24 999000 240 999000 999 54.32 7.333333e+02 8.333367e+02 54 20 5.533333e-01
BMS_032_TS1 1 12 Granolabar.bmp 5.730579e+01 12 999000 120 999000 999 58.32 7.333333e+02 8.333367e+02 22 24 1.680000e+00
BMS_032_TS1 1 12 Twix.bmp 5.930941e+01 12 999000 120 999000 999 60.31 7.333333e+02 8.333367e+02 9 59 2.293333e+00
BMS_032_TS1 1 12 Twinkie.bmp 6.131316e+01 12 999000 120 999000 999 62.32 7.333333e+02 8.333367e+02 30 58 1.446667e+00
BMS_032_TS1 1 12 Oreos.bmp 6.331684e+01 11 9.049100e+02 110 7.334856e+02 98 64.34 7.500000e+02 8.333367e+02 19 40 1.973333e+00
BMS_032_TS1 1 12 PringlesRed.bmp 6.530383e+01 24 999000 240 999000 999 66.31 7.500000e+02 8.333367e+02 36 45 1.266667e+00
