subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_058_TS1 1 3 Milkduds.bmp 2.358967e+00 24 999000 240 999000 999 3.36 6.166700e+02 6.833300e+02 54 36 6.000000e-02
BMS_058_TS1 1 3 Sourpatch.bmp 5.331087e+00 12 999000 120 999000 999 6.35 6.166700e+02 6.833300e+02 24 54 2
BMS_058_TS1 1 3 Doritosranch.bmp 9.321743e+00 12 999000 120 999000 999 10.34 6.166700e+02 6.833300e+02 14 13 2.480000e+00
BMS_058_TS1 1 3 Granolabar.bmp 1.132538e+01 24 999000 240 999000 999 12.33 6.166700e+02 6.833300e+02 35 24 1.020000e+00
BMS_058_TS1 1 3 PeanutMMs.bmp 1.332920e+01 12 999000 120 999000 999 14.35 6.166700e+02 6.833300e+02 9 42 2.533333e+00
BMS_058_TS1 1 3 Hersheykisses.bmp 1.733652e+01 12 999000 120 999000 999 18.34 6.166700e+02 6.833300e+02 26 25 1.980000e+00
BMS_058_TS1 1 3 MrGoodbar.bmp 1.932350e+01 24 999000 240 999000 999 20.34 6.166700e+02 6.833300e+02 31 38 1.053333e+00
BMS_058_TS1 1 3 Fritos.bmp 2.433276e+01 24 999000 240 999000 999 25.33 6.166700e+02 6.833300e+02 40 18 5.733333e-01
BMS_058_TS1 1 3 Slimjim.bmp 2.633649e+01 24 999000 240 999000 999 27.35 6.166700e+02 6.833300e+02 47 50 7.333333e-02
BMS_058_TS1 1 3 Cheetos.bmp 2.932534e+01 24 999000 240 999000 999 30.34 6.166700e+02 6.833300e+02 57 8 4.000000e-02
BMS_058_TS1 1 3 Jollyrancherred.bmp 3.233095e+01 22 1.013727e+03 2200 6.835340e+02 98 33.35 6.166700e+02 6.333300e+02 53 29 6.000000e-02
BMS_058_TS1 1 3 Twix.bmp 3.632153e+01 12 999000 120 999000 999 37.34 6.166700e+02 6.333300e+02 13 59 2.500000e+00
BMS_058_TS1 1 3 BabyRuth.bmp 3.932713e+01 22 9.354934e+02 220 6.334681e+02 98 40.35 6.166700e+02 6.499967e+02 46 5 7.333333e-02
BMS_058_TS1 1 3 Funyuns_small.bmp 4.133094e+01 24 999000 240 999000 999 42.33 6.166700e+02 6.499967e+02 58 20 4.000000e-02
BMS_058_TS1 1 3 Twinkie.bmp 4.433634e+01 24 999000 240 999000 999 45.34 6.166700e+02 6.499967e+02 33 58 1.033333e+00
BMS_058_TS1 1 3 FigNewton_small.bmp 4.832710e+01 24 999000 240 999000 999 49.35 6.166700e+02 6.499967e+02 56 16 4.666667e-02
BMS_058_TS1 1 3 Oreos.bmp 5.133261e+01 12 999000 120 999000 999 52.35 6.166700e+02 6.499967e+02 22 40 2.013333e+00
BMS_058_TS1 1 3 FrootLoops.bmp 5.333638e+01 12 999000 120 999000 999 54.34 6.166700e+02 6.499967e+02 4 19 2.953333e+00
BMS_058_TS1 1 3 Toberlorone.bmp 5.532323e+01 12 999000 120 999000 999 56.34 6.166700e+02 6.499967e+02 28 57 1.980000e+00
BMS_058_TS1 1 3 Nutterbutter.bmp 6.033255e+01 24 999000 240 999000 999 61.33 6.166700e+02 6.499967e+02 32 39 1.046667e+00
