subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_030_TS1 1 2 Snickers.bmp 3.327903e-01 12 999000 120 999000 999 1.34 7.000000e+02 7.666667e+02 6 51 2.226667e+00
BMS_030_TS1 1 2 Cupcakes.bmp 5.308670e+00 24 999000 240 999000 999 6.33 7.000000e+02 7.666667e+02 48 12 6.266667e-01
BMS_030_TS1 1 2 Laffytaffyred_one.bmp 7.312256e+00 22 9.662453e+02 220 7.668276e+02 98 8.31 7.000000e+02 7.833333e+02 41 32 6.800000e-01
BMS_030_TS1 1 2 MilkyWay.bmp 9.316070e+00 24 999000 240 999000 999 10.33 7.000000e+02 7.833333e+02 47 37 6.400000e-01
BMS_030_TS1 1 2 FrootLoops.bmp 1.531046e+01 12 999000 120 999000 999 16.33 7.000000e+02 7.833333e+02 18 19 1.320000e+00
BMS_030_TS1 1 2 FigNewton_small.bmp 1.731415e+01 24 999000 240 999000 999 18.32 7.000000e+02 7.833333e+02 60 16 1.000000e-01
BMS_030_TS1 1 2 FamousAmos_small.bmp 2.031969e+01 12 999000 120 999000 999 21.32 7.000000e+02 7.833333e+02 14 15 1.573333e+00
BMS_030_TS1 1 2 Sourpatch.bmp 2.230657e+01 24 999000 240 999000 999 23.33 7.000000e+02 7.833333e+02 56 54 4.733333e-01
BMS_030_TS1 1 2 PopTartsCinnamon.bmp 2.631402e+01 24 999000 240 999000 999 27.33 7.000000e+02 7.833333e+02 51 43 5.666667e-01
BMS_030_TS1 1 2 Slimjim.bmp 2.831767e+01 12 999000 120 999000 999 29.32 7.000000e+02 7.833333e+02 22 50 1.073333e+00
BMS_030_TS1 1 2 Hersheykisses.bmp 3.331025e+01 12 999000 120 999000 999 34.33 7.000000e+02 7.833333e+02 29 25 9.800000e-01
BMS_030_TS1 1 2 SnoBall.bmp 4.030641e+01 24 999000 240 999000 999 41.32 7.000000e+02 7.833333e+02 31 52 9.466667e-01
BMS_030_TS1 1 2 Laysclassic.bmp 4.231008e+01 12 999000 120 999000 999 43.31 7.000000e+02 7.833333e+02 25 33 1.060000e+00
BMS_030_TS1 1 2 Granolabar.bmp 4.531576e+01 12 999000 120 999000 999 46.33 7.000000e+02 7.833333e+02 1 24 2.633333e+00
BMS_030_TS1 1 2 RitzBitz2.bmp 4.832125e+01 12 999000 120 999000 999 49.34 7.000000e+02 7.833333e+02 24 48 1.066667e+00
BMS_030_TS1 1 2 Cheezits.bmp 5.231193e+01 12 999000 120 999000 999 53.33 7.000000e+02 7.833333e+02 27 9 1.053333e+00
BMS_030_TS1 1 2 Butterfinger.bmp 5.631930e+01 24 999000 240 999000 999 57.32 7.000000e+02 7.833333e+02 35 6 8.333333e-01
BMS_030_TS1 1 2 MrGoodbar.bmp 6.030996e+01 12 999000 120 999000 999 61.33 7.000000e+02 7.833333e+02 26 38 1.060000e+00
BMS_030_TS1 1 2 Funyuns_small.bmp 6.331566e+01 12 999000 120 999000 999 64.33 7.000000e+02 7.833333e+02 7 20 2.206667e+00
BMS_030_TS1 1 2 Skittles.bmp 6.931013e+01 12 999000 120 999000 999 70.33 7.000000e+02 7.833333e+02 10 49 1.760000e+00
BMS_030_TS1 1 2 PringlesRed.bmp 7.131388e+01 11 9.575634e+02 110 7.001714e+02 98 72.32 7.166667e+02 7.833333e+02 20 45 1.286667e+00
BMS_030_TS1 1 2 Twinkie.bmp 7.431919e+01 12 999000 120 999000 999 75.32 7.166667e+02 7.833333e+02 30 58 9.600000e-01
BMS_030_TS1 1 2 Nutterbutter.bmp 7.630622e+01 24 999000 240 999000 999 77.32 7.166667e+02 7.833333e+02 43 39 6.733333e-01
BMS_030_TS1 1 2 ChipsAhoy_small.bmp 7.830981e+01 11 9.867000e+02 110 7.168360e+02 98 79.31 7.333333e+02 7.833333e+02 15 10 1.433333e+00
BMS_030_TS1 1 2 PayDay.bmp 8.031354e+01 24 999000 240 999000 999 81.33 7.333333e+02 7.833333e+02 32 41 9.266667e-01
BMS_030_TS1 1 2 Hersheymilk_several.bmp 8.331910e+01 11 1.021407e+03 1100 7.334879e+02 98 84.34 6.833333e+02 7.833333e+02 23 26 1.066667e+00
BMS_030_TS1 1 2 Goldfish.bmp 8.730995e+01 12 999000 120 999000 999 88.33 6.833333e+02 7.833333e+02 9 23 2
BMS_030_TS1 1 2 100grand_small.bmp 8.931358e+01 22 1.039900e+03 2200 7.834677e+02 98 90.32 6.833333e+02 7.333333e+02 50 1 5.733333e-01
BMS_030_TS1 1 2 Streusel.bmp 9.131735e+01 24 999000 240 999000 999 92.34 6.833333e+02 7.333333e+02 44 55 6.733333e-01
BMS_030_TS1 1 2 Reeses.bmp 9.332106e+01 11 8.854422e+02 110 6.834851e+02 98 94.32 7.000000e+02 7.333333e+02 19 46 1.306667e+00
BMS_030_TS1 1 2 Riprolls.bmp 9.530796e+01 24 999000 240 999000 999 96.33 7.000000e+02 7.333333e+02 54 47 4.933333e-01
BMS_030_TS1 1 2 CheesyDoritos.bmp 9.731167e+01 12 999000 120 999000 999 98.31 7.000000e+02 7.333333e+02 2 7 2.573333e+00
BMS_030_TS1 1 2 BabyRuth.bmp 1.013191e+02 24 999000 240 999000 999 102.32 7.000000e+02 7.333333e+02 33 5 8.466667e-01
BMS_030_TS1 1 2 Doritosranch.bmp 1.053098e+02 12 999000 120 999000 999 106.33 7.000000e+02 7.333333e+02 4 13 2.260000e+00
BMS_030_TS1 1 2 HoHo.bmp 1.073135e+02 24 999000 240 999000 999 108.32 7.000000e+02 7.333333e+02 37 27 7.866667e-01
BMS_030_TS1 1 2 Twix.bmp 1.093173e+02 22 9.552118e+02 220 7.334564e+02 98 110.34 7.000000e+02 7.500000e+02 38 59 7.866667e-01
BMS_030_TS1 1 2 Milkduds.bmp 1.113210e+02 24 999000 240 999000 999 112.32 7.000000e+02 7.500000e+02 36 36 8.266667e-01
BMS_030_TS1 1 2 Keeblerfudgestripes.bmp 1.133080e+02 12 999000 120 999000 999 114.33 7.000000e+02 7.500000e+02 21 30 1.080000e+00
BMS_030_TS1 1 2 Jollyrancherred.bmp 1.193191e+02 24 999000 240 999000 999 120.32 7.000000e+02 7.500000e+02 57 29 4.066667e-01
BMS_030_TS1 1 2 Chocolate_mm.bmp 1.213065e+02 12 999000 120 999000 999 122.32 7.000000e+02 7.500000e+02 17 11 1.326667e+00
BMS_030_TS1 1 2 Jollyranchergreen.bmp 1.233097e+02 24 999000 240 999000 999 124.31 7.000000e+02 7.500000e+02 59 28 3.333333e-01
BMS_030_TS1 1 2 Cheetos.bmp 1.253134e+02 11 9.211095e+02 110 7.001242e+02 98 126.33 7.166667e+02 7.500000e+02 16 8 1.393333e+00
BMS_030_TS1 1 2 Dots_one.bmp 1.283188e+02 22 1.034694e+03 2200 7.501459e+02 98 129.34 7.166667e+02 7.000000e+02 53 14 5.000000e-01
BMS_030_TS1 1 2 Ghiradelli_milk_Almonds.bmp 1.303062e+02 22 9.173103e+02 220 7.001405e+02 98 131.31 7.166667e+02 7.166667e+02 45 22 6.600000e-01
BMS_030_TS1 1 2 3Musketeers.bmp 1.373189e+02 24 999000 240 999000 999 138.32 7.166667e+02 7.166667e+02 40 2 6.800000e-01
BMS_030_TS1 1 2 Almondjoy.bmp 1.393063e+02 22 1.038172e+03 2200 7.168204e+02 98 140.32 7.166667e+02 6.666667e+02 46 3 6.466667e-01
BMS_030_TS1 1 2 Whatchamacallit.bmp 1.433133e+02 24 999000 240 999000 999 144.33 7.166667e+02 6.666667e+02 39 60 7.666667e-01
BMS_030_TS1 1 2 Toberlorone.bmp 1.473207e+02 24 999000 240 999000 999 148.32 7.166667e+02 6.666667e+02 52 57 5.600000e-01
BMS_030_TS1 1 2 AnimalCrackers.bmp 1.503094e+02 12 999000 120 999000 999 151.33 7.166667e+02 6.666667e+02 5 4 2.233333e+00
BMS_030_TS1 1 2 SourSkittles.bmp 1.523131e+02 22 9.473865e+02 220 6.668086e+02 98 153.32 7.166667e+02 6.833333e+02 42 53 6.800000e-01
BMS_030_TS1 1 2 Milano.bmp 1.563205e+02 11 1.002044e+03 1100 7.168377e+02 98 157.32 6.666667e+02 6.833333e+02 8 35 2.033333e+00
BMS_030_TS1 1 2 TeddyGrahamschocolate.bmp 1.583075e+02 11 8.320411e+02 110 6.668169e+02 98 159.33 6.833333e+02 6.833333e+02 11 56 1.760000e+00
BMS_030_TS1 1 2 PeanutMMs.bmp 1.613132e+02 12 999000 120 999000 999 162.33 6.833333e+02 6.833333e+02 13 42 1.713333e+00
BMS_030_TS1 1 2 KitKat_small.bmp 1.653205e+02 11 8.689042e+02 110 6.834591e+02 98 166.32 7.000000e+02 6.833333e+02 12 31 1.726667e+00
BMS_030_TS1 1 2 PopTartsStrawberry.bmp 1.673075e+02 24 999000 240 999000 999 168.33 7.000000e+02 6.833333e+02 34 44 8.466667e-01
BMS_030_TS1 1 2 Fritos.bmp 1.723166e+02 12 999000 120 999000 999 173.34 7.000000e+02 6.833333e+02 28 18 9.866667e-01
BMS_030_TS1 1 2 Oreos.bmp 1.743203e+02 12 999000 120 999000 999 175.32 7.000000e+02 6.833333e+02 3 40 2.333333e+00
BMS_030_TS1 1 2 FlamingCheetos.bmp 1.783110e+02 22 9.114585e+02 220 6.834788e+02 98 179.33 7.000000e+02 7.000000e+02 49 17 6.200000e-01
BMS_030_TS1 1 2 Lollipopred.bmp 1.813168e+02 24 999000 240 999000 999 182.34 7.000000e+02 7.000000e+02 58 34 4.066667e-01
