subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_034_TS1 1 11 KitKat_small.bmp 2.365537e+00 11 1.008388e+03 1100 7.668912e+02 98 3.37 7.166700e+02 750 20 31 1.493333e+00
BMS_034_TS1 1 11 Keeblerfudgestripes.bmp 5.337655e+00 12 999000 120 999000 999 6.36 7.166700e+02 750 18 30 1.520000e+00
BMS_034_TS1 1 11 Almondjoy.bmp 9.344991e+00 12 999000 120 999000 999 10.35 7.166700e+02 750 2 3 2.973333e+00
BMS_034_TS1 1 11 BabyRuth.bmp 1.133206e+01 12 999000 120 999000 999 12.35 7.166700e+02 750 26 5 1.086667e+00
BMS_034_TS1 1 11 Cheetos.bmp 1.333559e+01 22 9.902871e+02 220 7.501931e+02 98 14.34 7.166700e+02 7.666667e+02 45 8 5.400000e-01
BMS_034_TS1 1 11 PeanutMMs.bmp 1.734307e+01 11 9.248247e+02 110 7.168007e+02 98 18.34 7.333367e+02 7.666667e+02 23 42 1.180000e+00
BMS_034_TS1 1 11 Jollyranchergreen.bmp 1.933019e+01 24 999000 240 999000 999 20.35 7.333367e+02 7.666667e+02 59 28 1.333333e-02
BMS_034_TS1 1 11 RitzBitz2.bmp 2.433933e+01 12 999000 120 999000 999 25.36 7.333367e+02 7.666667e+02 27 48 1.086667e+00
BMS_034_TS1 1 11 Cupcakes.bmp 2.634301e+01 24 999000 240 999000 999 27.35 7.333367e+02 7.666667e+02 31 12 1.066667e+00
BMS_034_TS1 1 11 Skittles.bmp 2.933181e+01 24 999000 240 999000 999 30.35 7.333367e+02 7.666667e+02 55 49 2.666667e-02
BMS_034_TS1 1 11 3Musketeers.bmp 3.233743e+01 24 999000 240 999000 999 33.36 7.333367e+02 7.666667e+02 39 2 6.866667e-01
BMS_034_TS1 1 11 Sourpatch.bmp 3.632881e+01 24 999000 240 999000 999 37.35 7.333367e+02 7.666667e+02 52 54 3.333333e-02
BMS_034_TS1 1 11 Whatchamacallit.bmp 3.933366e+01 12 999000 120 999000 999 40.35 7.333367e+02 7.666667e+02 29 60 1.080000e+00
BMS_034_TS1 1 11 Chocolate_mm.bmp 4.133737e+01 24 999000 240 999000 999 42.34 7.333367e+02 7.666667e+02 32 11 1.053333e+00
BMS_034_TS1 1 11 Laffytaffyred_one.bmp 4.434291e+01 22 1.021990e+03 2200 7.668006e+02 98 45.34 7.333367e+02 7.166667e+02 53 32 2.666667e-02
BMS_034_TS1 1 11 Hersheymilk_several.bmp 4.833422e+01 24 999000 240 999000 999 49.35 7.333367e+02 7.166667e+02 33 26 1.053333e+00
BMS_034_TS1 1 11 Goldfish.bmp 5.133909e+01 22 9.027788e+02 220 7.168199e+02 98 52.36 7.333367e+02 7.333333e+02 41 23 6.066667e-01
BMS_034_TS1 1 11 Toberlorone.bmp 5.334278e+01 12 999000 120 999000 999 54.35 7.333367e+02 7.333333e+02 3 57 2.466667e+00
BMS_034_TS1 1 11 PopTartsStrawberry.bmp 5.532979e+01 12 999000 120 999000 999 56.35 7.333367e+02 7.333333e+02 13 44 1.933333e+00
BMS_034_TS1 1 11 FigNewton_small.bmp 6.033901e+01 12 999000 120 999000 999 61.36 7.333367e+02 7.333333e+02 9 16 2.033333e+00
BMS_034_TS1 1 11 SourSkittles.bmp 6.432974e+01 24 999000 240 999000 999 65.35 7.333367e+02 7.333333e+02 60 53 1.333333e-02
BMS_034_TS1 1 11 MilkyWay.bmp 6.833709e+01 11 9.627811e+02 110 7.334818e+02 98 69.36 7.500033e+02 7.333333e+02 19 37 1.500000e+00
BMS_034_TS1 1 11 MrGoodbar.bmp 7.433159e+01 24 999000 240 999000 999 75.35 7.500033e+02 7.333333e+02 36 38 8.066667e-01
BMS_034_TS1 1 11 Nutterbutter.bmp 7.633518e+01 11 1.144702e+03 1100 7.501536e+02 98 77.34 7.000033e+02 7.333333e+02 15 39 1.740000e+00
BMS_034_TS1 1 11 AnimalCrackers.bmp 7.833903e+01 12 999000 120 999000 999 79.36 7.000033e+02 7.333333e+02 17 4 1.520000e+00
BMS_034_TS1 1 11 Hersheykisses.bmp 8.034258e+01 12 999000 120 999000 999 81.34 7.000033e+02 7.333333e+02 22 25 1.366667e+00
BMS_034_TS1 1 11 Snickers.bmp 8.232964e+01 12 999000 120 999000 999 83.35 7.000033e+02 7.333333e+02 25 51 1.093333e+00
BMS_034_TS1 1 11 Ghiradelli_milk.bmp 8.633695e+01 12 999000 120 999000 999 87.36 7.000033e+02 7.333333e+02 7 21 2.166667e+00
