subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_049_TS1 2 1 SourSkittles.bmp 2.545919e+00 22 1.080112e+03 2200 7.519649e+02 98 3.56 750 700 48 53 7.400000e-01
BMS_049_TS1 2 1 Ghiradelli_milk.bmp 5.476780e+00 12 999000 120 999000 999 6.50 750 700 5 21 1.973333e+00
BMS_049_TS1 2 1 Jollyranchergreen.bmp 9.492557e+00 24 999000 240 999000 999 10.50 750 700 53 28 5.400000e-01
BMS_049_TS1 2 1 Sourpatch.bmp 1.147110e+01 24 999000 240 999000 999 12.49 750 700 59 54 2.533333e-01
BMS_049_TS1 2 1 100grand_small.bmp 1.347483e+01 24 999000 240 999000 999 14.48 750 700 45 1 8.333333e-01
BMS_049_TS1 2 1 Laffytaffyred_one.bmp 1.748228e+01 24 999000 240 999000 999 18.48 750 700 58 32 4.400000e-01
BMS_049_TS1 2 1 Lollipopred.bmp 1.948586e+01 24 999000 240 999000 999 20.50 750 700 56 34 4.533333e-01
BMS_049_TS1 2 1 MrGoodbar.bmp 2.447848e+01 12 999000 120 999000 999 25.50 750 700 11 38 1.860000e+00
BMS_049_TS1 2 1 FrootLoops.bmp 2.648223e+01 12 999000 120 999000 999 27.48 750 700 12 19 1.800000e+00
BMS_049_TS1 2 1 Whatchamacallit.bmp 2.947103e+01 24 999000 240 999000 999 30.49 750 700 42 60 1.046667e+00
BMS_049_TS1 2 1 Twinkie.bmp 3.247656e+01 12 999000 120 999000 999 33.50 750 700 16 58 1.753333e+00
BMS_049_TS1 2 1 Reeses.bmp 3.648395e+01 12 999000 120 999000 999 37.49 750 700 19 46 1.640000e+00
BMS_049_TS1 2 1 TeddyGrahamschocolate.bmp 3.947284e+01 12 999000 120 999000 999 40.49 750 700 24 56 1.606667e+00
BMS_049_TS1 2 1 Funyuns_small.bmp 4.147648e+01 11 1.054566e+03 1100 7.519837e+02 98 42.48 700 700 17 20 1.686667e+00
BMS_049_TS1 2 1 PeanutMMs.bmp 4.448204e+01 22 1.023995e+03 2200 7.020467e+02 98 45.48 700 650 39 42 1.093333e+00
BMS_049_TS1 2 1 PayDay.bmp 4.847279e+01 22 8.492355e+02 220 6.501423e+02 98 49.49 700 6.666667e+02 51 41 6.000000e-01
BMS_049_TS1 2 1 Cheezits.bmp 5.147824e+01 12 999000 120 999000 999 52.50 700 6.666667e+02 15 9 1.773333e+00
BMS_049_TS1 2 1 Goldfish.bmp 5.348201e+01 12 999000 120 999000 999 54.48 700 6.666667e+02 8 23 1.886667e+00
