subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_053_TS1 2 9 Granolabar.bmp 2.368822e+00 24 999000 240 999000 999 3.37 683 7.666700e+02 37 24 1.113333e+00
BMS_053_TS1 2 9 Hersheykisses.bmp 4.338930e+00 24 999000 240 999000 999 5.36 683 7.666700e+02 35 25 1.133333e+00
BMS_053_TS1 2 9 Cheetos.bmp 8.346436e+00 24 999000 240 999000 999 9.35 683 7.666700e+02 36 8 1.120000e+00
BMS_053_TS1 2 9 FamousAmos_small.bmp 1.133536e+01 12 999000 120 999000 999 12.35 683 7.666700e+02 25 15 1.480000e+00
BMS_053_TS1 2 9 Laysclassic.bmp 1.333892e+01 12 999000 120 999000 999 14.34 683 7.666700e+02 30 33 1.300000e+00
BMS_053_TS1 2 9 Twinkie.bmp 1.634452e+01 11 1.019631e+03 1100 6.832154e+02 98 17.35 633 7.666700e+02 10 58 2.013333e+00
BMS_053_TS1 2 9 Goldfish.bmp 2.033531e+01 12 999000 120 999000 999 21.35 633 7.666700e+02 23 23 1.493333e+00
BMS_053_TS1 2 9 Oreos.bmp 2.434263e+01 12 999000 120 999000 999 25.36 633 7.666700e+02 8 40 2.026667e+00
BMS_053_TS1 2 9 Laffytaffyred_one.bmp 2.634630e+01 24 999000 240 999000 999 27.35 633 7.666700e+02 60 32 1.200000e-01
BMS_053_TS1 2 9 BabyRuth.bmp 3.133880e+01 24 999000 240 999000 999 32.36 633 7.666700e+02 32 5 1.186667e+00
BMS_053_TS1 2 9 FrootLoops.bmp 3.334257e+01 24 999000 240 999000 999 34.34 633 7.666700e+02 56 19 3.533333e-01
BMS_053_TS1 2 9 Whatchamacallit.bmp 3.534619e+01 22 1.039033e+03 2200 7.668528e+02 98 36.35 633 7.166700e+02 52 60 6.266667e-01
BMS_053_TS1 2 9 Jollyrancherred.bmp 4.134056e+01 24 999000 240 999000 999 42.36 633 7.166700e+02 59 29 1.200000e-01
BMS_053_TS1 2 9 FlamingCheetos.bmp 4.334435e+01 12 999000 120 999000 999 44.35 633 7.166700e+02 15 17 1.973333e+00
BMS_053_TS1 2 9 ChipsAhoy_small.bmp 4.534806e+01 22 9.641275e+02 220 7.168070e+02 98 46.35 633 7.333367e+02 51 10 6.600000e-01
BMS_053_TS1 2 9 Hersheymilk_several.bmp 4.733491e+01 22 9.682760e+02 220 7.335079e+02 98 48.35 633 7.500033e+02 39 26 1.060000e+00
BMS_053_TS1 2 9 Dots_one.bmp 5.134239e+01 24 999000 240 999000 999 52.36 633 7.500033e+02 57 14 1.400000e-01
BMS_053_TS1 2 9 HoHo.bmp 5.533327e+01 11 8.519087e+02 110 6.331627e+02 98 56.35 6.496667e+02 7.500033e+02 21 27 1.520000e+00
BMS_053_TS1 2 9 Milano.bmp 5.833862e+01 12 999000 120 999000 999 59.36 6.496667e+02 7.500033e+02 5 35 2.446667e+00
BMS_053_TS1 2 9 Cupcakes.bmp 6.234606e+01 11 8.921702e+02 110 6.498123e+02 98 63.35 6.663333e+02 7.500033e+02 22 12 1.500000e+00
BMS_053_TS1 2 9 Reeses.bmp 6.533486e+01 22 9.933250e+02 220 7.501583e+02 98 66.35 6.663333e+02 7.666700e+02 40 46 1.040000e+00
BMS_053_TS1 2 9 AnimalCrackers.bmp 6.733867e+01 24 999000 240 999000 999 68.34 6.663333e+02 7.666700e+02 55 4 3.866667e-01
BMS_053_TS1 2 9 PopTartsCinnamon.bmp 7.134590e+01 12 999000 120 999000 999 72.35 6.663333e+02 7.666700e+02 16 43 1.746667e+00
BMS_053_TS1 2 9 Snickers.bmp 7.333354e+01 12 999000 120 999000 999 74.35 6.663333e+02 7.666700e+02 28 51 1.446667e+00
BMS_053_TS1 2 9 Streusel.bmp 7.533665e+01 11 9.585336e+02 110 6.664846e+02 98 76.34 6.830000e+02 7.666700e+02 17 55 1.740000e+00
BMS_053_TS1 2 9 Chocolate_mm.bmp 7.934415e+01 12 999000 120 999000 999 80.35 6.830000e+02 7.666700e+02 26 11 1.473333e+00
BMS_053_TS1 2 9 CheesyDoritos.bmp 8.134772e+01 24 999000 240 999000 999 82.37 6.830000e+02 7.666700e+02 50 7 6.866667e-01
BMS_053_TS1 2 9 Keeblerfudgestripes.bmp 8.533887e+01 24 999000 240 999000 999 86.36 6.830000e+02 7.666700e+02 42 30 8.400000e-01
BMS_053_TS1 2 9 PayDay.bmp 8.934580e+01 24 999000 240 999000 999 90.35 6.830000e+02 7.666700e+02 33 41 1.160000e+00
BMS_053_TS1 2 9 Milkduds.bmp 9.233479e+01 22 1.150430e+03 2200 7.668056e+02 98 93.35 6.830000e+02 7.166700e+02 48 36 7.266667e-01
BMS_053_TS1 2 9 Twix.bmp 9.834579e+01 11 9.373718e+02 110 6.831535e+02 98 99.35 6.996667e+02 7.166700e+02 14 59 1.980000e+00
BMS_053_TS1 2 9 FigNewton_small.bmp 1.003333e+02 22 1.020849e+03 2200 7.168108e+02 98 101.35 6.996667e+02 6.666700e+02 43 16 8.200000e-01
BMS_053_TS1 2 9 100grand_small.bmp 1.043402e+02 22 9.240504e+02 220 6.668314e+02 98 105.36 6.996667e+02 6.833367e+02 44 1 8.066667e-01
BMS_053_TS1 2 9 Toberlorone.bmp 1.063438e+02 12 999000 120 999000 999 107.35 6.996667e+02 6.833367e+02 2 57 2.653333e+00
BMS_053_TS1 2 9 TeddyGrahamschocolate.bmp 1.083475e+02 12 999000 120 999000 999 109.35 6.996667e+02 6.833367e+02 29 56 1.413333e+00
BMS_053_TS1 2 9 SnoBall.bmp 1.103346e+02 11 9.385877e+02 110 6.997921e+02 98 111.35 7.163333e+02 6.833367e+02 9 52 2.013333e+00
BMS_053_TS1 2 9 Butterfinger.bmp 1.153438e+02 24 999000 240 999000 999 116.35 7.163333e+02 6.833367e+02 53 6 5.666667e-01
