subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_058_TS1 1 7 Butterfinger.bmp 2.353074e+00 12 999000 120 999000 999 3.36 6.833300e+02 6.833300e+02 3 6 2.980000e+00
BMS_058_TS1 1 7 ChipsAhoy_small.bmp 5.325329e+00 12 999000 120 999000 999 6.34 6.833300e+02 6.833300e+02 7 10 2.946667e+00
BMS_058_TS1 1 7 Cupcakes.bmp 7.328899e+00 22 9.732432e+02 220 6.835499e+02 98 8.33 6.833300e+02 6.999967e+02 41 12 5.400000e-01
BMS_058_TS1 1 7 Riprolls.bmp 9.332600e+00 11 9.345252e+02 110 6.835155e+02 98 10.33 6.999967e+02 6.999967e+02 23 47 2.013333e+00
BMS_058_TS1 1 7 PopTartsCinnamon.bmp 1.131965e+01 12 999000 120 999000 999 12.34 6.999967e+02 6.999967e+02 29 43 1.433333e+00
BMS_058_TS1 1 7 Ghiradelli_milk.bmp 1.432523e+01 11 1.010997e+03 1100 7.001482e+02 98 15.34 6.499967e+02 6.999967e+02 11 21 2.506667e+00
BMS_058_TS1 1 7 Laffytaffyred_one.bmp 1.632894e+01 22 9.842252e+02 220 7.001616e+02 98 17.33 6.499967e+02 7.166633e+02 50 32 6.666667e-02
BMS_058_TS1 1 7 Lollipopred.bmp 2.031961e+01 24 999000 240 999000 999 21.34 6.499967e+02 7.166633e+02 59 34 2.666667e-02
BMS_058_TS1 1 7 Milano.bmp 2.232324e+01 24 999000 240 999000 999 23.33 6.499967e+02 7.166633e+02 36 35 1.013333e+00
BMS_058_TS1 1 7 Hersheykisses.bmp 2.733249e+01 12 999000 120 999000 999 28.33 6.499967e+02 7.166633e+02 26 25 1.980000e+00
BMS_058_TS1 1 7 TeddyGrahamschocolate.bmp 2.931946e+01 24 999000 240 999000 999 30.34 6.499967e+02 7.166633e+02 39 56 5.800000e-01
BMS_058_TS1 1 7 Oreos.bmp 3.332700e+01 12 999000 120 999000 999 34.35 6.499967e+02 7.166633e+02 22 40 2.013333e+00
BMS_058_TS1 1 7 MilkyWay.bmp 3.533053e+01 24 999000 240 999000 999 36.33 6.499967e+02 7.166633e+02 34 37 1.026667e+00
BMS_058_TS1 1 7 Dots_one.bmp 3.831958e+01 22 9.455843e+02 220 7.168165e+02 98 39.34 6.499967e+02 7.333300e+02 38 14 5.866667e-01
