subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_058_TS1 1 12 BabyRuth.bmp 3.411688e-01 22 9.407963e+02 220 6.168596e+02 98 1.36 6.833300e+02 6.333300e+02 46 5 7.333333e-02
BMS_058_TS1 1 12 Streusel.bmp 5.333226e+00 22 8.667391e+02 220 6.334826e+02 98 6.34 6.833300e+02 6.499967e+02 42 55 4.933333e-01
BMS_058_TS1 1 12 Butterfinger.bmp 7.336923e+00 12 999000 120 999000 999 8.36 6.833300e+02 6.499967e+02 3 6 2.980000e+00
BMS_058_TS1 1 12 Skittles.bmp 9.323880e+00 12 999000 120 999000 999 10.33 6.833300e+02 6.499967e+02 2 49 2.986667e+00
BMS_058_TS1 1 12 RitzBitz2.bmp 1.533508e+01 12 999000 120 999000 999 16.34 6.833300e+02 6.499967e+02 6 48 2.953333e+00
BMS_058_TS1 1 12 SnoBall.bmp 1.732200e+01 24 999000 240 999000 999 18.34 6.833300e+02 6.499967e+02 44 52 8.000000e-02
BMS_058_TS1 1 12 Fritos.bmp 2.032756e+01 24 999000 240 999000 999 21.35 6.833300e+02 6.499967e+02 40 18 5.733333e-01
BMS_058_TS1 1 12 SourSkittles.bmp 2.233124e+01 12 999000 120 999000 999 23.33 6.833300e+02 6.499967e+02 1 53 2.993333e+00
BMS_058_TS1 1 12 Sourpatch.bmp 2.632199e+01 12 999000 120 999000 999 27.34 6.833300e+02 6.499967e+02 24 54 2
BMS_058_TS1 1 12 KitKat_small.bmp 2.832581e+01 12 999000 120 999000 999 29.33 6.833300e+02 6.499967e+02 27 31 1.980000e+00
BMS_058_TS1 1 12 Laysclassic.bmp 3.333487e+01 11 1.000059e+03 1100 6.834987e+02 98 34.34 6.333300e+02 6.499967e+02 8 33 2.573333e+00
BMS_058_TS1 1 12 Milano.bmp 4.033116e+01 24 999000 240 999000 999 41.35 6.333300e+02 6.499967e+02 36 35 1.013333e+00
BMS_058_TS1 1 12 Laffytaffyred_one.bmp 4.233482e+01 22 9.231067e+02 220 6.501428e+02 98 43.34 6.333300e+02 6.666633e+02 50 32 6.666667e-02
BMS_058_TS1 1 12 Goldfish.bmp 4.532367e+01 24 999000 240 999000 999 46.34 6.333300e+02 6.666633e+02 52 23 6.000000e-02
BMS_058_TS1 1 12 Almondjoy.bmp 4.832924e+01 24 999000 240 999000 999 49.35 6.333300e+02 6.666633e+02 48 3 6.666667e-02
BMS_058_TS1 1 12 Reeses.bmp 5.233665e+01 12 999000 120 999000 999 53.34 6.333300e+02 6.666633e+02 5 46 2.953333e+00
BMS_058_TS1 1 12 PopTartsStrawberry.bmp 5.632731e+01 12 999000 120 999000 999 57.35 6.333300e+02 6.666633e+02 10 44 2.533333e+00
BMS_058_TS1 1 12 Hersheykisses.bmp 6.033463e+01 12 999000 120 999000 999 61.34 6.333300e+02 6.666633e+02 26 25 1.980000e+00
BMS_058_TS1 1 12 PayDay.bmp 6.332355e+01 24 999000 240 999000 999 64.34 6.333300e+02 6.666633e+02 55 41 5.333333e-02
BMS_058_TS1 1 12 Chocolate_mm.bmp 6.933468e+01 12 999000 120 999000 999 70.34 6.333300e+02 6.666633e+02 17 11 2.446667e+00
BMS_058_TS1 1 12 Toberlorone.bmp 7.132164e+01 12 999000 120 999000 999 72.34 6.333300e+02 6.666633e+02 28 57 1.980000e+00
BMS_058_TS1 1 12 Lollipopred.bmp 7.432715e+01 24 999000 240 999000 999 75.35 6.333300e+02 6.666633e+02 59 34 2.666667e-02
BMS_058_TS1 1 12 PopTartsCinnamon.bmp 7.633078e+01 12 999000 120 999000 999 77.33 6.333300e+02 6.666633e+02 29 43 1.433333e+00
BMS_058_TS1 1 12 Doritosranch.bmp 7.833461e+01 12 999000 120 999000 999 79.34 6.333300e+02 6.666633e+02 14 13 2.480000e+00
BMS_058_TS1 1 12 Twix.bmp 8.032162e+01 12 999000 120 999000 999 81.34 6.333300e+02 6.666633e+02 13 59 2.500000e+00
BMS_058_TS1 1 12 3Musketeers.bmp 8.332709e+01 24 999000 240 999000 999 84.35 6.333300e+02 6.666633e+02 37 2 6.066667e-01
BMS_058_TS1 1 12 Hersheymilk_several.bmp 8.733449e+01 11 9.664734e+02 110 6.334620e+02 98 88.34 6.499967e+02 6.666633e+02 12 26 2.506667e+00
BMS_058_TS1 1 12 MrGoodbar.bmp 8.932144e+01 24 999000 240 999000 999 90.34 6.499967e+02 6.666633e+02 31 38 1.053333e+00
BMS_058_TS1 1 12 Ghiradelli_milk.bmp 9.132520e+01 11 8.997281e+02 110 6.501374e+02 98 92.33 6.666633e+02 6.666633e+02 11 21 2.506667e+00
BMS_058_TS1 1 12 Funyuns_small.bmp 9.332887e+01 24 999000 240 999000 999 94.35 6.666633e+02 6.666633e+02 58 20 4.000000e-02
BMS_058_TS1 1 12 Milkduds.bmp 9.533251e+01 24 999000 240 999000 999 96.33 6.666633e+02 6.666633e+02 54 36 6.000000e-02
BMS_058_TS1 1 12 Nutterbutter.bmp 9.733634e+01 24 999000 240 999000 999 98.34 6.666633e+02 6.666633e+02 32 39 1.046667e+00
BMS_058_TS1 1 12 100grand_small.bmp 1.013270e+02 22 9.559549e+02 220 6.668237e+02 98 102.35 6.666633e+02 6.833300e+02 45 1 7.333333e-02
BMS_058_TS1 1 12 FigNewton_small.bmp 1.053344e+02 24 999000 240 999000 999 106.34 6.666633e+02 6.833300e+02 56 16 4.666667e-02
BMS_058_TS1 1 12 ChipsAhoy_small.bmp 1.073214e+02 12 999000 120 999000 999 108.34 6.666633e+02 6.833300e+02 7 10 2.946667e+00
BMS_058_TS1 1 12 Granolabar.bmp 1.093251e+02 24 999000 240 999000 999 110.33 6.666633e+02 6.833300e+02 35 24 1.020000e+00
BMS_058_TS1 1 12 AnimalCrackers.bmp 1.113287e+02 11 9.172179e+02 110 6.668232e+02 98 112.35 6.833300e+02 6.833300e+02 20 4 2.013333e+00
BMS_058_TS1 1 12 Cheetos.bmp 1.133325e+02 24 999000 240 999000 999 114.33 6.833300e+02 6.833300e+02 57 8 4.000000e-02
BMS_058_TS1 1 12 CheesyDoritos.bmp 1.193269e+02 24 999000 240 999000 999 120.35 6.833300e+02 6.833300e+02 60 7 1.333333e-02
BMS_058_TS1 1 12 MilkyWay.bmp 1.213306e+02 24 999000 240 999000 999 122.33 6.833300e+02 6.833300e+02 34 37 1.026667e+00
BMS_058_TS1 1 12 PringlesRed.bmp 1.233342e+02 12 999000 120 999000 999 124.34 6.833300e+02 6.833300e+02 25 45 1.986667e+00
BMS_058_TS1 1 12 FamousAmos_small.bmp 1.253212e+02 11 9.907101e+02 110 6.835013e+02 98 126.34 6.999967e+02 6.833300e+02 15 15 2.480000e+00
BMS_058_TS1 1 12 Cupcakes.bmp 1.283267e+02 22 1.025253e+03 2200 6.835007e+02 98 129.35 6.999967e+02 6.333300e+02 41 12 5.400000e-01
BMS_058_TS1 1 12 FlamingCheetos.bmp 1.303306e+02 22 8.864063e+02 220 6.334957e+02 98 131.33 6.999967e+02 6.499967e+02 49 17 6.666667e-02
BMS_058_TS1 1 12 Snickers.bmp 1.373268e+02 12 999000 120 999000 999 138.35 6.999967e+02 6.499967e+02 18 51 2.420000e+00
BMS_058_TS1 1 12 Oreos.bmp 1.393305e+02 12 999000 120 999000 999 140.33 6.999967e+02 6.499967e+02 22 40 2.013333e+00
BMS_058_TS1 1 12 Ghiradelli_milk_Almonds.bmp 1.433211e+02 12 999000 120 999000 999 144.34 6.999967e+02 6.499967e+02 21 22 2.013333e+00
BMS_058_TS1 1 12 Riprolls.bmp 1.473284e+02 11 9.934961e+02 110 7.001558e+02 98 148.35 7.166633e+02 6.499967e+02 23 47 2.013333e+00
BMS_058_TS1 1 12 Jollyrancherred.bmp 1.503340e+02 22 8.988901e+02 220 6.501625e+02 98 151.35 7.166633e+02 6.666633e+02 53 29 6.000000e-02
BMS_058_TS1 1 12 Twinkie.bmp 1.523210e+02 24 999000 240 999000 999 153.32 7.166633e+02 6.666633e+02 33 58 1.033333e+00
BMS_058_TS1 1 12 PeanutMMs.bmp 1.563284e+02 12 999000 120 999000 999 157.35 7.166633e+02 6.666633e+02 9 42 2.533333e+00
BMS_058_TS1 1 12 FrootLoops.bmp 1.583321e+02 12 999000 120 999000 999 159.33 7.166633e+02 6.666633e+02 4 19 2.953333e+00
BMS_058_TS1 1 12 HoHo.bmp 1.613210e+02 24 999000 240 999000 999 162.34 7.166633e+02 6.666633e+02 43 27 8.666667e-02
BMS_058_TS1 1 12 Dots_one.bmp 1.653284e+02 22 9.764743e+02 220 6.668458e+02 98 166.35 7.166633e+02 6.833300e+02 38 14 5.866667e-01
BMS_058_TS1 1 12 TeddyGrahamschocolate.bmp 1.673321e+02 24 999000 240 999000 999 168.33 7.166633e+02 6.833300e+02 39 56 5.800000e-01
BMS_058_TS1 1 12 Keeblerfudgestripes.bmp 1.723246e+02 12 999000 120 999000 999 173.34 7.166633e+02 6.833300e+02 30 30 1.060000e+00
BMS_058_TS1 1 12 Jollyranchergreen.bmp 1.743283e+02 11 9.667056e+02 110 7.168146e+02 98 175.33 7.333300e+02 6.833300e+02 16 28 2.460000e+00
BMS_058_TS1 1 12 Cheezits.bmp 1.783357e+02 11 1.052210e+03 1100 7.334726e+02 98 179.34 6.833300e+02 6.833300e+02 19 9 2.026667e+00
BMS_058_TS1 1 12 Slimjim.bmp 1.813245e+02 24 999000 240 999000 999 182.34 6.833300e+02 6.833300e+02 47 50 7.333333e-02
BMS_058_TS1 1 12 Whatchamacallit.bmp 1.843300e+02 24 999000 240 999000 999 185.35 6.833300e+02 6.833300e+02 51 60 6.666667e-02
