subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_058_TS1 1 8 Granolabar.bmp 3.542937e-01 24 999000 240 999000 999 1.36 7.499967e+02 6.833300e+02 35 24 1.020000e+00
BMS_058_TS1 1 8 Skittles.bmp 3.326387e+00 12 999000 120 999000 999 4.35 7.499967e+02 6.833300e+02 2 49 2.986667e+00
BMS_058_TS1 1 8 Laffytaffyred_one.bmp 5.330195e+00 22 9.928975e+02 220 6.835323e+02 98 6.33 7.499967e+02 6.999967e+02 50 32 6.666667e-02
BMS_058_TS1 1 8 PringlesRed.bmp 7.333857e+00 12 999000 120 999000 999 8.34 7.499967e+02 6.999967e+02 25 45 1.986667e+00
BMS_058_TS1 1 8 MilkyWay.bmp 9.320850e+00 24 999000 240 999000 999 10.34 7.499967e+02 6.999967e+02 34 37 1.026667e+00
BMS_058_TS1 1 8 Goldfish.bmp 1.232651e+01 24 999000 240 999000 999 13.34 7.499967e+02 6.999967e+02 52 23 6.000000e-02
BMS_058_TS1 1 8 Hersheymilk_several.bmp 1.433015e+01 11 1.063978e+03 1100 7.501851e+02 98 15.33 6.999967e+02 6.999967e+02 12 26 2.506667e+00
BMS_058_TS1 1 8 Fritos.bmp 1.832094e+01 24 999000 240 999000 999 19.34 6.999967e+02 6.999967e+02 40 18 5.733333e-01
BMS_058_TS1 1 8 FlamingCheetos.bmp 2.032456e+01 22 9.965346e+02 220 7.001465e+02 98 21.33 6.999967e+02 7.166633e+02 49 17 6.666667e-02
BMS_058_TS1 1 8 Riprolls.bmp 2.533371e+01 11 9.033860e+02 110 7.001374e+02 98 26.34 7.166633e+02 7.166633e+02 23 47 2.013333e+00
BMS_058_TS1 1 8 AnimalCrackers.bmp 2.732077e+01 11 9.463504e+02 110 7.168409e+02 98 28.34 7.333300e+02 7.166633e+02 20 4 2.013333e+00
BMS_058_TS1 1 8 Snickers.bmp 3.132814e+01 12 4.269527e+02 12 999000 98 32.35 7.333300e+02 7.166633e+02 18 51 2.420000e+00
BMS_058_TS1 1 8 Dots_one.bmp 3.333178e+01 22 1.037302e+03 2200 7.168652e+02 98 34.33 7.333300e+02 6.666633e+02 38 14 5.866667e-01
BMS_058_TS1 1 8 Laysclassic.bmp 3.632070e+01 11 9.783510e+02 110 7.334911e+02 98 37.34 7.499967e+02 6.666633e+02 8 33 2.573333e+00
BMS_058_TS1 1 8 Twix.bmp 4.132997e+01 12 999000 120 999000 999 42.33 7.499967e+02 6.666633e+02 13 59 2.500000e+00
BMS_058_TS1 1 8 100grand_small.bmp 4.333364e+01 22 9.534580e+02 220 6.667924e+02 98 44.35 7.499967e+02 6.833300e+02 45 1 7.333333e-02
BMS_058_TS1 1 8 PopTartsStrawberry.bmp 4.532055e+01 12 999000 120 999000 999 46.32 7.499967e+02 6.833300e+02 10 44 2.533333e+00
BMS_058_TS1 1 8 BabyRuth.bmp 4.932801e+01 22 9.481132e+02 220 6.834654e+02 98 50.35 7.499967e+02 6.999967e+02 46 5 7.333333e-02
BMS_058_TS1 1 8 Streusel.bmp 5.331938e+01 22 9.766823e+02 220 7.001893e+02 98 54.34 7.499967e+02 7.166633e+02 42 55 4.933333e-01
BMS_058_TS1 1 8 PayDay.bmp 5.732611e+01 24 999000 240 999000 999 58.34 7.499967e+02 7.166633e+02 55 41 5.333333e-02
BMS_058_TS1 1 8 Ghiradelli_milk.bmp 5.932982e+01 11 1.065268e+03 1100 7.501763e+02 98 60.33 6.999967e+02 7.166633e+02 11 21 2.506667e+00
BMS_058_TS1 1 8 Oreos.bmp 6.133347e+01 12 999000 120 999000 999 62.34 6.999967e+02 7.166633e+02 22 40 2.013333e+00
BMS_058_TS1 1 8 Ghiradelli_milk_Almonds.bmp 6.332037e+01 12 999000 120 999000 999 64.34 6.999967e+02 7.166633e+02 21 22 2.013333e+00
BMS_058_TS1 1 8 Whatchamacallit.bmp 6.532415e+01 24 999000 240 999000 999 66.33 6.999967e+02 7.166633e+02 51 60 6.666667e-02
BMS_058_TS1 1 8 Jollyrancherred.bmp 7.131923e+01 22 9.268911e+02 220 7.168458e+02 98 72.34 6.999967e+02 7.333300e+02 53 29 6.000000e-02
BMS_058_TS1 1 8 PeanutMMs.bmp 7.432405e+01 12 999000 120 999000 999 75.34 6.999967e+02 7.333300e+02 9 42 2.533333e+00
BMS_058_TS1 1 8 FamousAmos_small.bmp 7.632780e+01 11 1.019316e+03 1100 7.001263e+02 98 77.33 6.499967e+02 7.333300e+02 15 15 2.480000e+00
BMS_058_TS1 1 8 Funyuns_small.bmp 7.833151e+01 24 999000 240 999000 999 79.33 6.499967e+02 7.333300e+02 58 20 4.000000e-02
BMS_058_TS1 1 8 Milkduds.bmp 8.132048e+01 24 999000 240 999000 999 82.34 6.499967e+02 7.333300e+02 54 36 6.000000e-02
BMS_058_TS1 1 8 Lollipopred.bmp 8.332409e+01 24 999000 240 999000 999 84.33 6.499967e+02 7.333300e+02 59 34 2.666667e-02
BMS_058_TS1 1 8 Hersheykisses.bmp 8.532766e+01 12 999000 120 999000 999 86.35 6.499967e+02 7.333300e+02 26 25 1.980000e+00
BMS_058_TS1 1 8 Jollyranchergreen.bmp 8.733153e+01 11 8.695515e+02 110 6.501707e+02 98 88.33 6.666633e+02 7.333300e+02 16 28 2.460000e+00
BMS_058_TS1 1 8 ChipsAhoy_small.bmp 9.032034e+01 12 999000 120 999000 999 91.34 6.666633e+02 7.333300e+02 7 10 2.946667e+00
BMS_058_TS1 1 8 Toberlorone.bmp 9.232406e+01 12 999000 120 999000 999 93.33 6.666633e+02 7.333300e+02 28 57 1.980000e+00
BMS_058_TS1 1 8 Nutterbutter.bmp 9.432769e+01 24 999000 240 999000 999 95.35 6.666633e+02 7.333300e+02 32 39 1.046667e+00
BMS_058_TS1 1 8 Butterfinger.bmp 9.633133e+01 12 999000 120 999000 999 97.33 6.666633e+02 7.333300e+02 3 6 2.980000e+00
BMS_058_TS1 1 8 Sourpatch.bmp 9.831929e+01 12 999000 120 999000 999 99.34 6.666633e+02 7.333300e+02 24 54 2
BMS_058_TS1 1 8 PopTartsCinnamon.bmp 1.043294e+02 12 999000 120 999000 999 105.35 6.666633e+02 7.333300e+02 29 43 1.433333e+00
BMS_058_TS1 1 8 SnoBall.bmp 1.073350e+02 24 999000 240 999000 999 108.35 6.666633e+02 7.333300e+02 44 52 8.000000e-02
BMS_058_TS1 1 8 Slimjim.bmp 1.113257e+02 24 999000 240 999000 999 112.34 6.666633e+02 7.333300e+02 47 50 7.333333e-02
BMS_058_TS1 1 8 Chocolate_mm.bmp 1.173202e+02 12 999000 120 999000 999 118.34 6.666633e+02 7.333300e+02 17 11 2.446667e+00
BMS_058_TS1 1 8 CheesyDoritos.bmp 1.193237e+02 24 999000 240 999000 999 120.33 6.666633e+02 7.333300e+02 60 7 1.333333e-02
BMS_058_TS1 1 8 Keeblerfudgestripes.bmp 1.243330e+02 12 999000 120 999000 999 125.34 6.666633e+02 7.333300e+02 30 30 1.060000e+00
BMS_058_TS1 1 8 FrootLoops.bmp 1.273218e+02 12 999000 120 999000 999 128.34 6.666633e+02 7.333300e+02 4 19 2.953333e+00
BMS_058_TS1 1 8 SourSkittles.bmp 1.293256e+02 12 999000 120 999000 999 130.33 6.666633e+02 7.333300e+02 1 53 2.993333e+00
BMS_058_TS1 1 8 Cheezits.bmp 1.323311e+02 11 9.540208e+02 110 6.668041e+02 98 133.33 6.833300e+02 7.333300e+02 19 9 2.026667e+00
BMS_058_TS1 1 8 TeddyGrahamschocolate.bmp 1.343348e+02 24 999000 240 999000 999 135.35 6.833300e+02 7.333300e+02 39 56 5.800000e-01
BMS_058_TS1 1 8 Reeses.bmp 1.383256e+02 12 999000 120 999000 999 139.34 6.833300e+02 7.333300e+02 5 46 2.953333e+00
BMS_058_TS1 1 8 Doritosranch.bmp 1.423329e+02 12 999000 120 999000 999 143.34 6.833300e+02 7.333300e+02 14 13 2.480000e+00
BMS_058_TS1 1 8 Milano.bmp 1.443199e+02 24 999000 240 999000 999 145.34 6.833300e+02 7.333300e+02 36 35 1.013333e+00
BMS_058_TS1 1 8 Almondjoy.bmp 1.513327e+02 24 999000 240 999000 999 152.33 6.833300e+02 7.333300e+02 48 3 6.666667e-02
BMS_058_TS1 1 8 FigNewton_small.bmp 1.533199e+02 24 999000 240 999000 999 154.34 6.833300e+02 7.333300e+02 56 16 4.666667e-02
BMS_058_TS1 1 8 Cupcakes.bmp 1.563254e+02 22 1.078715e+03 2200 7.334701e+02 98 157.34 6.833300e+02 6.833300e+02 41 12 5.400000e-01
BMS_058_TS1 1 8 Cheetos.bmp 1.603327e+02 24 999000 240 999000 999 161.33 6.833300e+02 6.833300e+02 57 8 4.000000e-02
BMS_058_TS1 1 8 HoHo.bmp 1.643235e+02 24 999000 240 999000 999 165.34 6.833300e+02 6.833300e+02 43 27 8.666667e-02
BMS_058_TS1 1 8 MrGoodbar.bmp 1.683308e+02 24 999000 240 999000 999 169.33 6.833300e+02 6.833300e+02 31 38 1.053333e+00
BMS_058_TS1 1 8 RitzBitz2.bmp 1.713197e+02 12 999000 120 999000 999 172.34 6.833300e+02 6.833300e+02 6 48 2.953333e+00
BMS_058_TS1 1 8 Twinkie.bmp 1.733234e+02 24 999000 240 999000 999 174.33 6.833300e+02 6.833300e+02 33 58 1.033333e+00
BMS_058_TS1 1 8 3Musketeers.bmp 1.773308e+02 24 999000 240 999000 999 178.33 6.833300e+02 6.833300e+02 37 2 6.066667e-01
BMS_058_TS1 1 8 KitKat_small.bmp 1.843271e+02 12 999000 120 999000 999 185.35 6.833300e+02 6.833300e+02 27 31 1.980000e+00
