subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_052_TS1 1 5 Jollyrancherred.bmp 2.362569e+00 12 999000 120 999000 999 3.36 700 6.333300e+02 27 29 2.666667e-01
BMS_052_TS1 1 5 Toberlorone.bmp 5.334585e+00 24 999000 240 999000 999 6.35 700 6.333300e+02 36 57 6.666667e-02
BMS_052_TS1 1 5 Slimjim.bmp 9.326011e+00 12 999000 120 999000 999 10.34 700 6.333300e+02 17 50 7.466667e-01
BMS_052_TS1 1 5 Nutterbutter.bmp 1.132906e+01 24 999000 240 999000 999 12.33 700 6.333300e+02 43 39 5.333333e-02
BMS_052_TS1 1 5 PopTartsStrawberry.bmp 1.333276e+01 24 999000 240 999000 999 14.35 700 6.333300e+02 57 44 2.666667e-02
BMS_052_TS1 1 5 Cheetos.bmp 1.734004e+01 22 9.642856e+02 220 6.335108e+02 98 18.34 700 6.499967e+02 46 8 4.666667e-02
BMS_052_TS1 1 5 100grand_small.bmp 1.932704e+01 24 999000 240 999000 999 20.35 700 6.499967e+02 48 1 4.000000e-02
BMS_052_TS1 1 5 SourSkittles.bmp 2.433635e+01 11 9.599237e+02 110 7.002203e+02 98 25.35 7.166667e+02 6.499967e+02 11 53 1.006667e+00
BMS_052_TS1 1 5 Almondjoy.bmp 2.634006e+01 12 999000 120 999000 999 27.34 7.166667e+02 6.499967e+02 14 3 8.400000e-01
BMS_052_TS1 1 5 RitzBitz2.bmp 2.932890e+01 24 999000 240 999000 999 30.35 7.166667e+02 6.499967e+02 39 48 6.000000e-02
BMS_052_TS1 1 5 Ghiradelli_milk.bmp 3.233447e+01 12 999000 120 999000 999 33.35 7.166667e+02 6.499967e+02 6 21 1.080000e+00
BMS_052_TS1 1 5 AnimalCrackers.bmp 3.634186e+01 11 1.128434e+03 1100 7.168457e+02 98 37.34 6.666667e+02 6.499967e+02 20 4 5.866667e-01
BMS_052_TS1 1 5 ChipsAhoy_small.bmp 3.933114e+01 11 9.141667e+02 110 6.667918e+02 98 40.35 6.833333e+02 6.499967e+02 23 10 5.200000e-01
BMS_052_TS1 1 5 Hersheymilk_several.bmp 4.133442e+01 12 999000 120 999000 999 42.34 6.833333e+02 6.499967e+02 18 26 6.400000e-01
BMS_052_TS1 1 5 Chocolate_mm.bmp 4.433985e+01 12 999000 120 999000 999 45.34 6.833333e+02 6.499967e+02 22 11 5.333333e-01
BMS_052_TS1 1 5 Laysclassic.bmp 4.833122e+01 12 999000 120 999000 999 49.35 6.833333e+02 6.499967e+02 7 33 1.046667e+00
BMS_052_TS1 1 5 Dots_one.bmp 5.133617e+01 12 999000 120 999000 999 52.35 6.833333e+02 6.499967e+02 13 14 8.800000e-01
BMS_052_TS1 1 5 Laffytaffyred_one.bmp 5.333980e+01 12 999000 120 999000 999 54.34 6.833333e+02 6.499967e+02 4 32 1.213333e+00
BMS_052_TS1 1 5 BabyRuth.bmp 5.532687e+01 24 999000 240 999000 999 56.35 6.833333e+02 6.499967e+02 60 5 1.333333e-02
BMS_052_TS1 1 5 Jollyranchergreen.bmp 6.033620e+01 22 1.033085e+03 2200 6.501659e+02 98 61.35 6.833333e+02 5.999967e+02 50 28 4.000000e-02
BMS_052_TS1 1 5 Milano.bmp 6.432678e+01 12 999000 120 999000 999 65.35 6.833333e+02 5.999967e+02 2 35 1.473333e+00
BMS_052_TS1 1 5 Cupcakes.bmp 6.833420e+01 24 999000 240 999000 999 69.35 6.833333e+02 5.999967e+02 32 12 7.333333e-02
BMS_052_TS1 1 5 Keeblerfudgestripes.bmp 7.432859e+01 24 999000 240 999000 999 75.35 6.833333e+02 5.999967e+02 55 30 2.666667e-02
BMS_052_TS1 1 5 Twinkie.bmp 7.633235e+01 22 9.109597e+02 220 6.001494e+02 98 77.33 6.833333e+02 6.166633e+02 41 58 6.000000e-02
BMS_052_TS1 1 5 PopTartsCinnamon.bmp 7.833596e+01 24 999000 240 999000 999 79.35 6.833333e+02 6.166633e+02 44 43 5.333333e-02
BMS_052_TS1 1 5 KitKat_small.bmp 8.033966e+01 11 1.026647e+03 1100 6.834699e+02 98 81.34 6.333333e+02 6.166633e+02 16 31 7.800000e-01
BMS_052_TS1 1 5 CheesyDoritos.bmp 8.232671e+01 11 8.565609e+02 110 6.334967e+02 98 83.35 6.500000e+02 6.166633e+02 8 7 1.033333e+00
BMS_052_TS1 1 5 Hersheykisses.bmp 8.633402e+01 12 999000 120 999000 999 87.35 6.500000e+02 6.166633e+02 24 25 5.066667e-01
BMS_052_TS1 1 5 SnoBall.bmp 8.833777e+01 24 999000 240 999000 999 89.34 6.500000e+02 6.166633e+02 59 52 2.000000e-02
BMS_052_TS1 1 5 Riprolls.bmp 9.232850e+01 12 999000 120 999000 999 93.35 6.500000e+02 6.166633e+02 9 47 1.020000e+00
BMS_052_TS1 1 5 Snickers.bmp 9.433214e+01 24 999000 240 999000 999 95.33 6.500000e+02 6.166633e+02 40 51 6.000000e-02
BMS_052_TS1 1 5 Oreos.bmp 9.633578e+01 12 999000 120 999000 999 97.35 6.500000e+02 6.166633e+02 30 40 8.000000e-02
BMS_052_TS1 1 5 Twix.bmp 9.833954e+01 24 999000 240 999000 999 99.34 6.500000e+02 6.166633e+02 37 59 6.666667e-02
BMS_052_TS1 1 5 Granolabar.bmp 1.033320e+02 11 9.112608e+02 110 6.502056e+02 98 104.35 6.666667e+02 6.166633e+02 15 24 8.333333e-01
BMS_052_TS1 1 5 FamousAmos_small.bmp 1.053358e+02 24 999000 240 999000 999 106.34 6.666667e+02 6.166633e+02 33 15 7.333333e-02
BMS_052_TS1 1 5 Whatchamacallit.bmp 1.073395e+02 22 9.717570e+02 220 6.168261e+02 98 108.34 6.666667e+02 6.333300e+02 45 60 5.333333e-02
BMS_052_TS1 1 5 Reeses.bmp 1.103284e+02 24 999000 240 999000 999 111.35 6.666667e+02 6.333300e+02 47 46 4.666667e-02
BMS_052_TS1 1 5 PayDay.bmp 1.173412e+02 24 999000 240 999000 999 118.34 6.666667e+02 6.333300e+02 56 41 2.666667e-02
BMS_052_TS1 1 5 FrootLoops.bmp 1.213320e+02 22 9.233740e+02 220 6.334831e+02 98 122.35 6.666667e+02 6.499967e+02 49 19 4.000000e-02
BMS_052_TS1 1 5 Fritos.bmp 1.283283e+02 12 999000 120 999000 999 129.35 6.666667e+02 6.499967e+02 28 18 2.600000e-01
BMS_052_TS1 1 5 MilkyWay.bmp 1.303319e+02 24 999000 240 999000 999 131.33 6.666667e+02 6.499967e+02 54 37 3.333333e-02
BMS_052_TS1 1 5 PeanutMMs.bmp 1.343393e+02 24 999000 240 999000 999 135.34 6.666667e+02 6.499967e+02 31 42 8.000000e-02
BMS_052_TS1 1 5 Cheezits.bmp 1.383300e+02 12 999000 120 999000 999 139.35 6.666667e+02 6.499967e+02 25 9 4.800000e-01
BMS_052_TS1 1 5 Skittles.bmp 1.403338e+02 12 999000 120 999000 999 141.34 6.666667e+02 6.499967e+02 10 49 1.006667e+00
BMS_052_TS1 1 5 FlamingCheetos.bmp 1.443413e+02 24 999000 240 999000 999 145.34 6.666667e+02 6.499967e+02 34 17 7.333333e-02
BMS_052_TS1 1 5 Goldfish.bmp 1.463281e+02 11 9.602283e+02 110 6.668222e+02 98 147.35 6.833333e+02 6.499967e+02 19 23 6.266667e-01
BMS_052_TS1 1 5 Milkduds.bmp 1.483317e+02 24 999000 240 999000 999 149.33 6.833333e+02 6.499967e+02 35 36 7.333333e-02
BMS_052_TS1 1 5 HoHo.bmp 1.543262e+02 22 9.640960e+02 220 6.501473e+02 98 155.34 6.833333e+02 6.666633e+02 53 27 3.333333e-02
BMS_052_TS1 1 5 FigNewton_small.bmp 1.563298e+02 12 999000 120 999000 999 157.33 6.833333e+02 6.666633e+02 29 16 1.200000e-01
BMS_052_TS1 1 5 TeddyGrahamschocolate.bmp 1.593355e+02 12 999000 120 999000 999 160.35 6.833333e+02 6.666633e+02 21 56 5.800000e-01
BMS_052_TS1 1 5 Doritosranch.bmp 1.623410e+02 12 999000 120 999000 999 163.36 6.833333e+02 6.666633e+02 5 13 1.093333e+00
BMS_052_TS1 1 5 Lollipopred.bmp 1.643279e+02 24 999000 240 999000 999 165.33 6.833333e+02 6.666633e+02 51 34 4.000000e-02
BMS_052_TS1 1 5 Butterfinger.bmp 1.663316e+02 24 999000 240 999000 999 167.35 6.833333e+02 6.666633e+02 52 6 3.333333e-02
BMS_052_TS1 1 5 Sourpatch.bmp 1.683353e+02 12 999000 120 999000 999 169.34 6.833333e+02 6.666633e+02 1 54 1.486667e+00
BMS_052_TS1 1 5 Ghiradelli_milk_Almonds.bmp 1.743299e+02 12 999000 120 999000 999 175.35 6.833333e+02 6.666633e+02 3 22 1.226667e+00
BMS_052_TS1 1 5 Streusel.bmp 1.763334e+02 24 999000 240 999000 999 177.34 6.833333e+02 6.666633e+02 58 55 2.666667e-02
BMS_052_TS1 1 5 PringlesRed.bmp 1.783371e+02 12 999000 120 999000 999 179.34 6.833333e+02 6.666633e+02 26 45 4.266667e-01
