subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_042_TS1 1 2 Toberlorone.bmp 3.160780e-01 12 999000 120 999000 999 1.32 6.833333e+02 6.333333e+02 4 57 2.506667e+00
BMS_042_TS1 1 2 PringlesRed.bmp 2.303101e+00 12 999000 120 999000 999 3.32 6.833333e+02 6.333333e+02 26 45 1.073333e+00
BMS_042_TS1 1 2 Streusel.bmp 6.293747e+00 12 999000 120 999000 999 7.31 6.833333e+02 6.333333e+02 10 55 1.526667e+00
BMS_042_TS1 1 2 Laysclassic.bmp 9.299291e+00 24 999000 240 999000 999 10.32 6.833333e+02 6.333333e+02 37 33 1.053333e+00
BMS_042_TS1 1 2 100grand_small.bmp 1.130298e+01 24 999000 240 999000 999 12.31 6.833333e+02 6.333333e+02 44 1 1.033333e+00
BMS_042_TS1 1 2 Twinkie.bmp 1.430861e+01 24 999000 240 999000 999 15.31 6.833333e+02 6.333333e+02 51 58 7.600000e-01
BMS_042_TS1 1 2 Ghiradelli_milk.bmp 1.829918e+01 12 999000 120 999000 999 19.32 6.833333e+02 6.333333e+02 1 21 2.986667e+00
BMS_042_TS1 1 2 KitKat_small.bmp 2.230665e+01 24 999000 240 999000 999 23.31 6.833333e+02 6.333333e+02 34 31 1.060000e+00
BMS_042_TS1 1 2 PeanutMMs.bmp 2.429368e+01 12 999000 120 999000 999 25.31 6.833333e+02 6.333333e+02 25 42 1.073333e+00
BMS_042_TS1 1 2 Hersheymilk_several.bmp 2.930293e+01 24 999000 240 999000 999 30.32 6.833333e+02 6.333333e+02 55 26 5.266667e-01
BMS_042_TS1 1 2 ChipsAhoy_small.bmp 3.130653e+01 12 999000 120 999000 999 32.31 6.833333e+02 6.333333e+02 9 10 1.533333e+00
BMS_042_TS1 1 2 Fritos.bmp 3.329371e+01 22 9.908287e+02 220 6.335072e+02 98 34.31 6.833333e+02 6.500000e+02 45 18 1.033333e+00
BMS_042_TS1 1 2 SnoBall.bmp 3.930468e+01 24 999000 240 999000 999 40.31 6.833333e+02 6.500000e+02 43 52 1.040000e+00
BMS_042_TS1 1 2 MrGoodbar.bmp 4.130837e+01 12 999000 120 999000 999 42.33 6.833333e+02 6.500000e+02 27 38 1.066667e+00
BMS_042_TS1 1 2 Chocolate_mm.bmp 4.329543e+01 11 1.010197e+03 1100 6.835259e+02 98 44.30 6.333333e+02 6.500000e+02 16 11 1.306667e+00
BMS_042_TS1 1 2 PopTartsStrawberry.bmp 4.529902e+01 12 999000 120 999000 999 46.32 6.333333e+02 6.500000e+02 28 44 1.066667e+00
BMS_042_TS1 1 2 Lollipopred.bmp 4.930650e+01 24 999000 240 999000 999 50.31 6.333333e+02 6.500000e+02 58 34 2.066667e-01
BMS_042_TS1 1 2 Keeblerfudgestripes.bmp 5.329718e+01 12 999000 120 999000 999 54.32 6.333333e+02 6.500000e+02 7 30 1.546667e+00
BMS_042_TS1 1 2 Ghiradelli_milk_Almonds.bmp 5.630269e+01 12 999000 120 999000 999 57.32 6.333333e+02 6.500000e+02 2 22 2.986667e+00
BMS_042_TS1 1 2 TeddyGrahamschocolate.bmp 6.029346e+01 11 1.005243e+03 1100 6.334795e+02 98 61.31 5.833333e+02 6.500000e+02 12 56 1.493333e+00
BMS_042_TS1 1 2 Milano.bmp 6.329894e+01 12 999000 120 999000 999 64.32 5.833333e+02 6.500000e+02 3 35 2.513333e+00
BMS_042_TS1 1 2 Sourpatch.bmp 6.530268e+01 12 999000 120 999000 999 66.30 5.833333e+02 6.500000e+02 22 54 1.266667e+00
BMS_042_TS1 1 2 FrootLoops.bmp 6.929333e+01 24 999000 240 999000 999 70.31 5.833333e+02 6.500000e+02 47 19 1.026667e+00
BMS_042_TS1 1 2 AnimalCrackers.bmp 7.129701e+01 24 999000 240 999000 999 72.30 5.833333e+02 6.500000e+02 31 4 1.060000e+00
BMS_042_TS1 1 2 Cupcakes.bmp 7.330073e+01 22 9.668396e+02 220 6.501664e+02 98 74.32 5.833333e+02 6.666667e+02 38 12 1.046667e+00
BMS_042_TS1 1 2 Reeses.bmp 7.730806e+01 11 1.003505e+03 1100 5.834575e+02 98 78.31 5.333333e+02 6.666667e+02 19 46 1.293333e+00
BMS_042_TS1 1 2 BabyRuth.bmp 7.929503e+01 11 8.375667e+02 110 5.334639e+02 98 80.31 5.500000e+02 6.666667e+02 20 5 1.266667e+00
BMS_042_TS1 1 2 RitzBitz2.bmp 8.330252e+01 12 999000 120 999000 999 84.32 5.500000e+02 6.666667e+02 13 48 1.486667e+00
BMS_042_TS1 1 2 Snickers.bmp 8.729347e+01 12 999000 120 999000 999 88.31 5.500000e+02 6.666667e+02 29 51 1.066667e+00
BMS_042_TS1 1 2 FigNewton_small.bmp 9.029867e+01 22 1.001022e+03 2200 6.667951e+02 98 91.30 5.500000e+02 6.166667e+02 42 16 1.040000e+00
BMS_042_TS1 1 2 Almondjoy.bmp 9.629310e+01 12 999000 120 999000 999 97.31 5.500000e+02 6.166667e+02 17 3 1.300000e+00
BMS_042_TS1 1 2 Doritosranch.bmp 9.829686e+01 22 9.627645e+02 220 6.168055e+02 98 99.30 5.500000e+02 6.333333e+02 41 13 1.040000e+00
BMS_042_TS1 1 2 Cheezits.bmp 1.023042e+02 22 9.074094e+02 220 6.334722e+02 98 103.31 5.500000e+02 6.500000e+02 49 9 1.020000e+00
BMS_042_TS1 1 2 Butterfinger.bmp 1.043079e+02 24 999000 240 999000 999 105.33 5.500000e+02 6.500000e+02 59 6 2.000000e-02
BMS_042_TS1 1 2 FlamingCheetos.bmp 1.062950e+02 24 999000 240 999000 999 107.30 5.500000e+02 6.500000e+02 36 17 1.053333e+00
BMS_042_TS1 1 2 Cheetos.bmp 1.082988e+02 24 999000 240 999000 999 109.32 5.500000e+02 6.500000e+02 32 8 1.060000e+00
BMS_042_TS1 1 2 Jollyranchergreen.bmp 1.133078e+02 24 999000 240 999000 999 114.31 5.500000e+02 6.500000e+02 54 28 5.333333e-01
BMS_042_TS1 1 2 PayDay.bmp 1.152948e+02 12 999000 120 999000 999 116.31 5.500000e+02 6.500000e+02 21 41 1.266667e+00
BMS_042_TS1 1 2 Slimjim.bmp 1.172986e+02 24 999000 240 999000 999 118.30 5.500000e+02 6.500000e+02 60 50 2.000000e-02
BMS_042_TS1 1 2 Milkduds.bmp 1.203042e+02 22 9.743630e+02 220 6.501318e+02 98 121.31 5.500000e+02 6.666667e+02 53 36 6.800000e-01
BMS_042_TS1 1 2 SourSkittles.bmp 1.232936e+02 11 9.290426e+02 110 5.501286e+02 98 124.31 5.666667e+02 6.666667e+02 15 53 1.313333e+00
BMS_042_TS1 1 2 Jollyrancherred.bmp 1.273005e+02 24 999000 240 999000 999 128.32 5.666667e+02 6.666667e+02 57 29 5.133333e-01
BMS_042_TS1 1 2 Goldfish.bmp 1.293040e+02 11 8.836448e+02 110 5.668189e+02 98 130.31 5.833333e+02 6.666667e+02 11 23 1.493333e+00
BMS_042_TS1 1 2 Twix.bmp 1.313078e+02 12 999000 120 999000 999 132.31 5.833333e+02 6.666667e+02 24 59 1.093333e+00
BMS_042_TS1 1 2 MilkyWay.bmp 1.342965e+02 11 9.470818e+02 110 5.834777e+02 98 135.32 6.000000e+02 6.666667e+02 23 37 1.206667e+00
