subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_034_TS1 1 8 MilkyWay.bmp 3.172475e-01 11 9.250879e+02 110 7.001623e+02 98 1.32 7.166700e+02 7.500000e+02 19 37 1.500000e+00
BMS_034_TS1 1 8 CheesyDoritos.bmp 3.306126e+00 22 9.622378e+02 220 7.501650e+02 98 4.31 7.166700e+02 7.666667e+02 38 7 7.266667e-01
BMS_034_TS1 1 8 Laysclassic.bmp 5.309703e+00 12 999000 120 999000 999 6.33 7.166700e+02 7.666667e+02 24 33 1.146667e+00
BMS_034_TS1 1 8 Ghiradelli_milk_Almonds.bmp 7.296760e+00 11 9.166156e+02 110 7.168269e+02 98 8.30 7.333367e+02 7.666667e+02 8 22 2.040000e+00
BMS_034_TS1 1 8 Hersheymilk_several.bmp 9.300583e+00 24 999000 240 999000 999 10.32 7.333367e+02 7.666667e+02 33 26 1.053333e+00
BMS_034_TS1 1 8 Hersheykisses.bmp 1.230601e+01 12 999000 120 999000 999 13.32 7.333367e+02 7.666667e+02 22 25 1.366667e+00
BMS_034_TS1 1 8 Whatchamacallit.bmp 1.430969e+01 12 999000 120 999000 999 15.31 7.333367e+02 7.666667e+02 29 60 1.080000e+00
BMS_034_TS1 1 8 Milkduds.bmp 1.830047e+01 24 999000 240 999000 999 19.32 7.333367e+02 7.666667e+02 48 36 4.200000e-01
BMS_034_TS1 1 8 TeddyGrahamschocolate.bmp 2.030410e+01 24 999000 240 999000 999 21.31 7.333367e+02 7.666667e+02 43 56 5.600000e-01
BMS_034_TS1 1 8 Cupcakes.bmp 2.529667e+01 24 999000 240 999000 999 26.32 7.333367e+02 7.666667e+02 31 12 1.066667e+00
BMS_034_TS1 1 8 Cheezits.bmp 2.730040e+01 24 999000 240 999000 999 28.30 7.333367e+02 7.666667e+02 35 9 8.066667e-01
BMS_034_TS1 1 8 PeanutMMs.bmp 3.130784e+01 11 9.295128e+02 110 7.334635e+02 98 32.31 7.500033e+02 7.666667e+02 23 42 1.180000e+00
BMS_034_TS1 1 8 Cheetos.bmp 3.329469e+01 22 1.048661e+03 2200 7.667861e+02 98 34.31 7.500033e+02 7.166667e+02 45 8 5.400000e-01
BMS_034_TS1 1 8 SourSkittles.bmp 3.630010e+01 24 999000 240 999000 999 37.32 7.500033e+02 7.166667e+02 60 53 1.333333e-02
