subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_051_TS1 2 2 Butterfinger.bmp 4.338013e-01 11 9.013948e+02 110 6.335373e+02 98 1.45 6.500000e+02 5.666667e+02 9 6 2.920000e+00
BMS_051_TS1 2 2 Streusel.bmp 3.405786e+00 24 999000 240 999000 999 4.42 6.500000e+02 5.666667e+02 58 55 1.933333e-01
BMS_051_TS1 2 2 FrootLoops.bmp 5.409589e+00 24 999000 240 999000 999 6.41 6.500000e+02 5.666667e+02 45 19 1.006667e+00
BMS_051_TS1 2 2 BabyRuth.bmp 7.413259e+00 12 999000 120 999000 999 8.42 6.500000e+02 5.666667e+02 28 5 2.013333e+00
BMS_051_TS1 2 2 Ghiradelli_milk_Almonds.bmp 9.400245e+00 12 999000 120 999000 999 10.42 6.500000e+02 5.666667e+02 1 22 2.993333e+00
BMS_051_TS1 2 2 Twinkie.bmp 1.240569e+01 24 999000 240 999000 999 13.42 6.500000e+02 5.666667e+02 59 58 1.600000e-01
BMS_051_TS1 2 2 Twix.bmp 1.440946e+01 12 999000 120 999000 999 15.41 6.500000e+02 5.666667e+02 2 59 2.980000e+00
BMS_051_TS1 2 2 CheesyDoritos.bmp 1.840016e+01 12 999000 120 999000 999 19.42 6.500000e+02 5.666667e+02 30 7 2
BMS_051_TS1 2 2 Milano.bmp 2.040385e+01 24 999000 240 999000 999 21.41 6.500000e+02 5.666667e+02 35 35 1.986667e+00
BMS_051_TS1 2 2 Nutterbutter.bmp 2.541306e+01 24 999000 240 999000 999 26.42 6.500000e+02 5.666667e+02 54 39 2.800000e-01
BMS_051_TS1 2 2 Fritos.bmp 2.740014e+01 24 999000 240 999000 999 28.42 6.500000e+02 5.666667e+02 32 18 1.993333e+00
BMS_051_TS1 2 2 Chocolate_mm.bmp 3.140751e+01 12 999000 120 999000 999 32.43 6.500000e+02 5.666667e+02 12 11 2.633333e+00
BMS_051_TS1 2 2 TeddyGrahamschocolate.bmp 3.341112e+01 11 1.005051e+03 1100 6.502130e+02 98 34.41 6.000000e+02 5.666667e+02 10 56 2.846667e+00
BMS_051_TS1 2 2 Riprolls.bmp 3.640006e+01 22 9.181163e+02 220 5.668446e+02 98 37.42 6.000000e+02 5.833333e+02 39 47 1.526667e+00
BMS_051_TS1 2 2 Laysclassic.bmp 4.140926e+01 12 999000 120 999000 999 42.41 6.000000e+02 5.833333e+02 16 33 2.520000e+00
BMS_051_TS1 2 2 MilkyWay.bmp 4.341295e+01 11 9.362498e+02 110 6.001521e+02 98 44.43 6.166667e+02 5.833333e+02 14 37 2.540000e+00
BMS_051_TS1 2 2 PeanutMMs.bmp 4.539998e+01 12 999000 120 999000 999 46.40 6.166667e+02 5.833333e+02 11 42 2.660000e+00
BMS_051_TS1 2 2 Jollyrancherred.bmp 4.940731e+01 22 9.238885e+02 220 5.834687e+02 98 50.43 6.166667e+02 6.000000e+02 47 29 6.533333e-01
