subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_051_TS1 2 7 3Musketeers.bmp 2.356345e+00 12 999000 120 999000 999 3.37 6.333300e+02 700 4 2 2.953333e+00
BMS_051_TS1 2 7 Twix.bmp 4.324884e+00 12 999000 120 999000 999 5.34 6.333300e+02 700 2 59 2.980000e+00
BMS_051_TS1 2 7 Lollipopred.bmp 8.332396e+00 22 1.035347e+03 2200 7.001580e+02 98 9.33 6.333300e+02 650 44 34 1.020000e+00
BMS_051_TS1 2 7 Cheezits.bmp 1.132133e+01 12 999000 120 999000 999 12.34 6.333300e+02 650 25 9 2.233333e+00
BMS_051_TS1 2 7 CheesyDoritos.bmp 1.332482e+01 12 999000 120 999000 999 14.33 6.333300e+02 650 30 7 2
BMS_051_TS1 2 7 Funyuns_small.bmp 1.633034e+01 24 999000 240 999000 999 17.33 6.333300e+02 650 33 20 1.993333e+00
BMS_051_TS1 2 7 MilkyWay.bmp 2.032116e+01 11 8.446145e+02 110 6.334623e+02 98 21.34 6.499967e+02 650 14 37 2.540000e+00
BMS_051_TS1 2 7 Keeblerfudgestripes.bmp 2.432843e+01 11 9.333150e+02 110 6.500943e+02 98 25.33 6.666633e+02 650 22 30 2.446667e+00
BMS_051_TS1 2 7 Milano.bmp 2.633216e+01 24 999000 240 999000 999 27.35 6.666633e+02 650 35 35 1.986667e+00
BMS_051_TS1 2 7 FigNewton_small.bmp 3.132476e+01 12 999000 120 999000 999 32.34 6.666633e+02 650 3 16 2.960000e+00
BMS_051_TS1 2 7 FlamingCheetos.bmp 3.332843e+01 22 9.012653e+02 220 6.500937e+02 98 34.33 6.666633e+02 6.666667e+02 40 17 1.453333e+00
BMS_051_TS1 2 7 Cupcakes.bmp 3.533215e+01 24 999000 240 999000 999 36.33 6.666633e+02 6.666667e+02 41 12 1.346667e+00
BMS_051_TS1 2 7 FamousAmos_small.bmp 4.132657e+01 12 999000 120 999000 999 42.35 6.666633e+02 6.666667e+02 29 15 2.013333e+00
BMS_051_TS1 2 7 AnimalCrackers.bmp 4.333031e+01 24 999000 240 999000 999 44.33 6.666633e+02 6.666667e+02 46 4 9.400000e-01
BMS_051_TS1 2 7 Toberlorone.bmp 4.531770e+01 12 999000 120 999000 999 46.34 6.666633e+02 6.666667e+02 23 57 2.433333e+00
