subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_039_TS1 2 10 Fritos.bmp 3.170707e-01 24 999000 240 999000 999 1.32 8.166667e+02 7.000000e+02 33 18 5.400000e-01
BMS_039_TS1 2 10 PopTartsCinnamon.bmp 3.306092e+00 12 999000 120 999000 999 4.32 8.166667e+02 7.000000e+02 27 43 7.600000e-01
BMS_039_TS1 2 10 Granolabar.bmp 5.309714e+00 11 1.030157e+03 1100 8.168155e+02 98 6.31 7.666667e+02 7.000000e+02 14 24 1.053333e+00
BMS_039_TS1 2 10 PringlesRed.bmp 7.313482e+00 22 8.944557e+02 220 7.002186e+02 98 8.32 7.666667e+02 7.166667e+02 43 45 3.133333e-01
BMS_039_TS1 2 10 Chocolate_mm.bmp 9.300522e+00 12 999000 120 999000 999 10.32 7.666667e+02 7.166667e+02 28 11 7.533333e-01
BMS_039_TS1 2 10 Jollyranchergreen.bmp 1.230613e+01 24 999000 240 999000 999 13.32 7.666667e+02 7.166667e+02 60 28 4.000000e-02
BMS_039_TS1 2 10 FlamingCheetos.bmp 1.430973e+01 22 9.341895e+02 220 7.168303e+02 98 15.31 7.666667e+02 7.333333e+02 48 17 2.733333e-01
BMS_039_TS1 2 10 3Musketeers.bmp 1.830036e+01 12 999000 120 999000 999 19.32 7.666667e+02 7.333333e+02 20 2 8.000000e-01
BMS_039_TS1 2 10 MilkyWay.bmp 2.030411e+01 22 9.128248e+02 220 7.335000e+02 98 21.31 7.666667e+02 7.500000e+02 40 37 3.400000e-01
BMS_039_TS1 2 10 Cheezits.bmp 2.531333e+01 24 999000 240 999000 999 26.32 7.666667e+02 7.500000e+02 42 9 3.200000e-01
BMS_039_TS1 2 10 Hersheykisses.bmp 2.730036e+01 24 999000 240 999000 999 28.32 7.666667e+02 7.500000e+02 46 25 2.800000e-01
BMS_039_TS1 2 10 SnoBall.bmp 3.130768e+01 24 999000 240 999000 999 32.33 7.666667e+02 7.500000e+02 56 52 6.666667e-02
BMS_039_TS1 2 10 FigNewton_small.bmp 3.331146e+01 12 999000 120 999000 999 34.31 7.666667e+02 7.500000e+02 15 16 1.020000e+00
BMS_039_TS1 2 10 Milkduds.bmp 3.630018e+01 24 999000 240 999000 999 37.32 7.666667e+02 7.500000e+02 45 36 2.933333e-01
