subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_031_TS1 2 10 PeanutMMs.bmp 3.172487e-01 12 999000 120 999000 999 1.32 8.166667e+02 8.166700e+02 27 42 1.046667e+00
BMS_031_TS1 2 10 PayDay.bmp 2.304124e+00 22 9.321236e+02 220 8.168490e+02 98 3.32 8.166667e+02 8.333367e+02 47 41 3.733333e-01
BMS_031_TS1 2 10 CheesyDoritos.bmp 6.311563e+00 12 999000 120 999000 999 7.31 8.166667e+02 8.333367e+02 3 7 2.973333e+00
BMS_031_TS1 2 10 Almondjoy.bmp 9.300482e+00 22 9.387267e+02 220 8.334552e+02 98 10.32 8.166667e+02 8.500033e+02 48 3 1.000000e-01
BMS_031_TS1 2 10 Snickers.bmp 1.130407e+01 11 9.711474e+02 110 8.168320e+02 98 12.31 8.333333e+02 8.500033e+02 21 51 1.080000e+00
BMS_031_TS1 2 10 MrGoodbar.bmp 1.430979e+01 12 999000 120 999000 999 15.31 8.333333e+02 8.500033e+02 29 38 1.033333e+00
BMS_031_TS1 2 10 KitKat_small.bmp 1.830040e+01 24 999000 240 999000 999 19.32 8.333333e+02 8.500033e+02 32 31 1.020000e+00
BMS_031_TS1 2 10 Ghiradelli_milk.bmp 2.230787e+01 22 1.009419e+03 2200 8.501361e+02 98 23.33 8.333333e+02 8.000033e+02 51 21 8.000000e-02
BMS_031_TS1 2 10 Hersheykisses.bmp 2.431152e+01 12 999000 120 999000 999 25.31 8.333333e+02 8.000033e+02 28 25 1.040000e+00
BMS_031_TS1 2 10 Hersheymilk_several.bmp 2.930414e+01 24 999000 240 999000 999 30.32 8.333333e+02 8.000033e+02 31 26 1.020000e+00
BMS_031_TS1 2 10 Dots_one.bmp 3.130776e+01 24 999000 240 999000 999 32.31 8.333333e+02 8.000033e+02 45 14 4.333333e-01
BMS_031_TS1 2 10 AnimalCrackers.bmp 3.331139e+01 22 6.808555e+02 22 8.001625e+02 98 34.31 8.333333e+02 8.166700e+02 52 4 7.333333e-02
BMS_031_TS1 2 10 Fritos.bmp 3.930592e+01 12 999000 120 999000 999 40.32 8.333333e+02 8.166700e+02 16 18 1.953333e+00
BMS_031_TS1 2 10 Goldfish.bmp 4.130953e+01 12 999000 120 999000 999 42.31 8.333333e+02 8.166700e+02 1 23 2.986667e+00
BMS_031_TS1 2 10 Jollyrancherred.bmp 4.331314e+01 24 999000 240 999000 999 44.32 8.333333e+02 8.166700e+02 36 29 7.400000e-01
BMS_031_TS1 2 10 Funyuns_small.bmp 4.530017e+01 11 1.031020e+03 1100 8.334801e+02 98 46.32 7.833333e+02 8.166700e+02 10 20 2.940000e+00
BMS_031_TS1 2 10 Doritosranch.bmp 4.930752e+01 11 9.346999e+02 110 7.834765e+02 98 50.33 8.000000e+02 8.166700e+02 9 13 2.940000e+00
BMS_031_TS1 2 10 Cupcakes.bmp 5.329872e+01 24 999000 240 999000 999 54.32 8.000000e+02 8.166700e+02 60 12 4.000000e-02
BMS_031_TS1 2 10 Sourpatch.bmp 5.630376e+01 12 999000 120 999000 999 57.32 8.000000e+02 8.166700e+02 7 54 2.966667e+00
BMS_031_TS1 2 10 FigNewton_small.bmp 6.031107e+01 12 999000 120 999000 999 61.31 8.000000e+02 8.166700e+02 25 16 1.053333e+00
BMS_031_TS1 2 10 Whatchamacallit.bmp 6.330015e+01 24 999000 240 999000 999 64.32 8.000000e+02 8.166700e+02 50 60 1.000000e-01
BMS_031_TS1 2 10 ChipsAhoy_small.bmp 6.530367e+01 11 9.795802e+02 110 8.001889e+02 98 66.31 8.166667e+02 8.166700e+02 22 10 1.060000e+00
BMS_031_TS1 2 10 Reeses.bmp 6.931130e+01 22 1.144952e+03 2200 8.168180e+02 98 70.31 8.166667e+02 7.666700e+02 44 46 4.866667e-01
BMS_031_TS1 2 10 Ghiradelli_milk_Almonds.bmp 7.129858e+01 22 9.046416e+02 220 7.668245e+02 98 72.32 8.166667e+02 7.833367e+02 40 22 5.400000e-01
BMS_031_TS1 2 10 Skittles.bmp 7.330189e+01 12 999000 120 999000 999 74.30 8.166667e+02 7.833367e+02 5 49 2.973333e+00
BMS_031_TS1 2 10 TeddyGrahamschocolate.bmp 7.730926e+01 12 999000 120 999000 999 78.31 8.166667e+02 7.833367e+02 12 56 2.486667e+00
BMS_031_TS1 2 10 FlamingCheetos.bmp 7.931298e+01 12 999000 120 999000 999 80.33 8.166667e+02 7.833367e+02 6 17 2.966667e+00
BMS_031_TS1 2 10 SnoBall.bmp 8.330385e+01 24 999000 240 999000 999 84.32 8.166667e+02 7.833367e+02 56 52 6.666667e-02
BMS_031_TS1 2 10 HoHo.bmp 8.731113e+01 24 999000 240 999000 999 88.31 8.166667e+02 7.833367e+02 46 27 4.200000e-01
BMS_031_TS1 2 10 FrootLoops.bmp 9.029979e+01 11 9.733915e+02 110 8.168294e+02 98 91.32 8.333333e+02 7.833367e+02 13 19 2.360000e+00
BMS_031_TS1 2 10 Cheetos.bmp 9.631082e+01 12 999000 120 999000 999 97.31 8.333333e+02 7.833367e+02 2 8 2.980000e+00
BMS_031_TS1 2 10 Milano.bmp 9.829839e+01 12 999000 120 999000 999 99.32 8.333333e+02 7.833367e+02 20 35 1.480000e+00
BMS_031_TS1 2 10 Laffytaffyred_one.bmp 1.023053e+02 12 999000 120 999000 999 103.32 8.333333e+02 7.833367e+02 24 32 1.060000e+00
BMS_031_TS1 2 10 100grand_small.bmp 1.043089e+02 24 999000 240 999000 999 105.31 8.333333e+02 7.833367e+02 34 1 8.466667e-01
