subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_060_TS1 1 2 ChipsAhoy_small.bmp 3.249804e-01 12 999000 120 999000 999 1.34 6.333333e+02 6.333333e+02 26 10 9.200000e-01
BMS_060_TS1 1 2 Whatchamacallit.bmp 2.311903e+00 11 1.002194e+03 1100 6.335406e+02 98 3.31 5.833333e+02 6.333333e+02 15 60 1.180000e+00
BMS_060_TS1 1 2 Funyuns_small.bmp 6.303333e+00 12 999000 120 999000 999 7.32 5.833333e+02 6.333333e+02 29 20 8.266667e-01
BMS_060_TS1 1 2 Reeses.bmp 9.308161e+00 24 999000 240 999000 999 10.33 5.833333e+02 6.333333e+02 35 46 6.400000e-01
BMS_060_TS1 1 2 FrootLoops.bmp 1.131177e+01 22 9.953142e+02 220 6.334936e+02 98 12.31 5.833333e+02 6.500000e+02 46 19 3.866667e-01
BMS_060_TS1 1 2 Sourpatch.bmp 1.431751e+01 24 999000 240 999000 999 15.32 5.833333e+02 6.500000e+02 55 54 3.333333e-02
BMS_060_TS1 1 2 Keeblerfudgestripes.bmp 1.830814e+01 12 999000 120 999000 999 19.33 5.833333e+02 6.500000e+02 21 30 1.033333e+00
BMS_060_TS1 1 2 BabyRuth.bmp 2.231541e+01 22 1.083635e+03 2200 6.501304e+02 98 23.32 5.833333e+02 6.000000e+02 49 5 3.266667e-01
BMS_060_TS1 1 2 SnoBall.bmp 2.430320e+01 12 999000 120 999000 999 25.32 5.833333e+02 6.000000e+02 27 52 8.733333e-01
BMS_060_TS1 1 2 RitzBitz2.bmp 2.931169e+01 24 999000 240 999000 999 30.33 5.833333e+02 6.000000e+02 37 48 5.800000e-01
BMS_060_TS1 1 2 PeanutMMs.bmp 3.131555e+01 24 999000 240 999000 999 32.32 5.833333e+02 6.000000e+02 48 42 3.400000e-01
BMS_060_TS1 1 2 Twix.bmp 3.330313e+01 12 999000 120 999000 999 34.32 5.833333e+02 6.000000e+02 24 59 9.933333e-01
BMS_060_TS1 1 2 Laysclassic.bmp 3.931348e+01 11 9.385956e+02 110 5.834702e+02 98 40.32 6.000000e+02 6.000000e+02 19 33 1.060000e+00
BMS_060_TS1 1 2 Chocolate_mm.bmp 4.131723e+01 24 999000 240 999000 999 42.34 6.000000e+02 6.000000e+02 36 11 6.266667e-01
BMS_060_TS1 1 2 3Musketeers.bmp 4.330418e+01 24 999000 240 999000 999 44.31 6.000000e+02 6.000000e+02 34 2 7.133333e-01
BMS_060_TS1 1 2 Milkduds.bmp 4.530862e+01 22 9.535015e+02 220 6.001549e+02 98 46.33 6.000000e+02 6.166667e+02 50 36 1.200000e-01
BMS_060_TS1 1 2 Skittles.bmp 4.931534e+01 22 1.007779e+03 2200 6.168209e+02 98 50.32 6.000000e+02 5.666667e+02 41 49 4.800000e-01
BMS_060_TS1 1 2 Laffytaffyred_one.bmp 5.330603e+01 24 999000 240 999000 999 54.32 6.000000e+02 5.666667e+02 59 32 1.333333e-02
BMS_060_TS1 1 2 FlamingCheetos.bmp 5.631147e+01 24 999000 240 999000 999 57.33 6.000000e+02 5.666667e+02 32 17 7.533333e-01
BMS_060_TS1 1 2 Hersheymilk_several.bmp 6.030295e+01 24 999000 240 999000 999 61.32 6.000000e+02 5.666667e+02 51 26 8.000000e-02
BMS_060_TS1 1 2 Oreos.bmp 6.330778e+01 11 9.563046e+02 110 6.001620e+02 98 64.33 6.166667e+02 5.666667e+02 23 40 1
BMS_060_TS1 1 2 FamousAmos_small.bmp 6.531157e+01 11 1.030467e+03 1100 6.168512e+02 98 66.31 5.666667e+02 5.666667e+02 11 15 1.233333e+00
BMS_060_TS1 1 2 Lollipopred.bmp 6.931886e+01 22 8.692062e+02 220 5.668756e+02 98 70.32 5.666667e+02 5.833333e+02 53 34 4.666667e-02
BMS_060_TS1 1 2 Doritosranch.bmp 7.130593e+01 11 8.601892e+02 110 5.668441e+02 98 72.32 5.833333e+02 5.833333e+02 20 13 1.053333e+00
BMS_060_TS1 1 2 HoHo.bmp 7.330959e+01 24 999000 240 999000 999 74.31 5.833333e+02 5.833333e+02 39 27 5.000000e-01
BMS_060_TS1 1 2 TeddyGrahamschocolate.bmp 7.731696e+01 12 999000 120 999000 999 78.32 5.833333e+02 5.833333e+02 13 56 1.200000e+00
BMS_060_TS1 1 2 Twinkie.bmp 7.930398e+01 24 999000 240 999000 999 80.32 5.833333e+02 5.833333e+02 33 58 7.533333e-01
BMS_060_TS1 1 2 Granolabar.bmp 8.331153e+01 11 9.585351e+02 110 5.835358e+02 98 84.33 6.000000e+02 5.833333e+02 8 24 1.273333e+00
BMS_060_TS1 1 2 Snickers.bmp 8.731869e+01 12 999000 120 999000 999 88.32 6.000000e+02 5.833333e+02 25 51 9.866667e-01
BMS_060_TS1 1 2 KitKat_small.bmp 9.030770e+01 12 999000 120 999000 999 91.33 6.000000e+02 5.833333e+02 22 31 1.026667e+00
BMS_060_TS1 1 2 Nutterbutter.bmp 9.631866e+01 12 999000 120 999000 999 97.32 6.000000e+02 5.833333e+02 9 39 1.260000e+00
