subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_052_TS1 1 3 PringlesRed.bmp 2.375097e+00 12 999000 120 999000 999 3.38 700 700 26 45 4.266667e-01
BMS_052_TS1 1 3 Milkduds.bmp 4.362110e+00 24 999000 240 999000 999 5.38 700 700 35 36 7.333333e-02
BMS_052_TS1 1 3 Oreos.bmp 8.352816e+00 12 999000 120 999000 999 9.37 700 700 30 40 8.000000e-02
BMS_052_TS1 1 3 PeanutMMs.bmp 1.135829e+01 24 999000 240 999000 999 12.38 700 700 31 42 8.000000e-02
BMS_052_TS1 1 3 Riprolls.bmp 1.336201e+01 12 999000 120 999000 999 14.36 700 700 9 47 1.020000e+00
BMS_052_TS1 1 3 Twix.bmp 1.635082e+01 24 999000 240 999000 999 17.37 700 700 37 59 6.666667e-02
BMS_052_TS1 1 3 Nutterbutter.bmp 2.035826e+01 24 999000 240 999000 999 21.36 700 700 43 39 5.333333e-02
BMS_052_TS1 1 3 Cupcakes.bmp 2.434897e+01 24 999000 240 999000 999 25.37 700 700 32 12 7.333333e-02
BMS_052_TS1 1 3 MrGoodbar.bmp 2.635276e+01 22 9.616014e+02 220 7.001938e+02 98 27.35 700 7.166667e+02 42 38 5.333333e-02
BMS_052_TS1 1 3 Almondjoy.bmp 3.136197e+01 12 999000 120 999000 999 32.36 700 7.166667e+02 14 3 8.400000e-01
BMS_052_TS1 1 3 Fritos.bmp 3.334896e+01 12 999000 120 999000 999 34.37 700 7.166667e+02 28 18 2.600000e-01
BMS_052_TS1 1 3 100grand_small.bmp 3.535257e+01 24 999000 240 999000 999 36.35 700 7.166667e+02 48 1 4.000000e-02
BMS_052_TS1 1 3 Ghiradelli_milk_Almonds.bmp 4.134727e+01 12 999000 120 999000 999 42.37 700 7.166667e+02 3 22 1.226667e+00
BMS_052_TS1 1 3 Laffytaffyred_one.bmp 4.335071e+01 12 999000 120 999000 999 44.35 700 7.166667e+02 4 32 1.213333e+00
BMS_052_TS1 1 3 Doritosranch.bmp 4.535445e+01 12 999000 120 999000 999 46.37 700 7.166667e+02 5 13 1.093333e+00
BMS_052_TS1 1 3 HoHo.bmp 4.735805e+01 22 9.732816e+02 220 7.168358e+02 98 48.36 700 7.333333e+02 53 27 3.333333e-02
BMS_052_TS1 1 3 PopTartsStrawberry.bmp 5.134875e+01 24 999000 240 999000 999 52.37 700 7.333333e+02 57 44 2.666667e-02
BMS_052_TS1 1 3 Hersheymilk_several.bmp 5.535623e+01 12 999000 120 999000 999 56.37 700 7.333333e+02 18 26 6.400000e-01
BMS_052_TS1 1 3 Jollyrancherred.bmp 5.836169e+01 12 999000 120 999000 999 59.38 700 7.333333e+02 27 29 2.666667e-01
BMS_052_TS1 1 3 AnimalCrackers.bmp 6.235235e+01 11 9.450473e+02 110 7.002038e+02 98 63.37 7.166667e+02 7.333333e+02 20 4 5.866667e-01
BMS_052_TS1 1 3 BabyRuth.bmp 6.535787e+01 24 999000 240 999000 999 66.38 7.166667e+02 7.333333e+02 60 5 1.333333e-02
BMS_052_TS1 1 3 Dots_one.bmp 6.736162e+01 12 999000 120 999000 999 68.36 7.166667e+02 7.333333e+02 13 14 8.800000e-01
BMS_052_TS1 1 3 TeddyGrahamschocolate.bmp 7.135228e+01 12 999000 120 999000 999 72.37 7.166667e+02 7.333333e+02 21 56 5.800000e-01
BMS_052_TS1 1 3 Ghiradelli_milk.bmp 7.335604e+01 12 999000 120 999000 999 74.36 7.166667e+02 7.333333e+02 6 21 1.080000e+00
BMS_052_TS1 1 3 SnoBall.bmp 7.535978e+01 24 999000 240 999000 999 76.36 7.166667e+02 7.333333e+02 59 52 2.000000e-02
BMS_052_TS1 1 3 3Musketeers.bmp 7.935045e+01 22 1.074911e+03 2200 7.334912e+02 98 80.37 7.166667e+02 6.833333e+02 38 2 6.000000e-02
BMS_052_TS1 1 3 Butterfinger.bmp 8.135415e+01 24 999000 240 999000 999 82.36 7.166667e+02 6.833333e+02 52 6 3.333333e-02
BMS_052_TS1 1 3 Jollyranchergreen.bmp 8.536154e+01 22 9.307851e+02 220 6.834844e+02 98 86.36 7.166667e+02 7.000000e+02 50 28 4.000000e-02
BMS_052_TS1 1 3 Whatchamacallit.bmp 8.935236e+01 22 1.002991e+03 2200 7.001497e+02 98 90.37 7.166667e+02 6.500000e+02 45 60 5.333333e-02
BMS_052_TS1 1 3 FrootLoops.bmp 9.235772e+01 22 9.206444e+02 220 6.501369e+02 98 93.38 7.166667e+02 6.666667e+02 49 19 4.000000e-02
BMS_052_TS1 1 3 ChipsAhoy_small.bmp 9.835238e+01 11 1.153014e+03 1100 7.167969e+02 98 99.37 6.666667e+02 6.666667e+02 23 10 5.200000e-01
BMS_052_TS1 1 3 RitzBitz2.bmp 1.003558e+02 24 999000 240 999000 999 101.36 6.666667e+02 6.666667e+02 39 48 6.000000e-02
BMS_052_TS1 1 3 Sourpatch.bmp 1.043473e+02 12 999000 120 999000 999 105.36 6.666667e+02 6.666667e+02 1 54 1.486667e+00
BMS_052_TS1 1 3 PopTartsCinnamon.bmp 1.063502e+02 24 999000 240 999000 999 107.35 6.666667e+02 6.666667e+02 44 43 5.333333e-02
BMS_052_TS1 1 3 Twinkie.bmp 1.083539e+02 22 9.924228e+02 220 6.668025e+02 98 109.37 6.666667e+02 6.833333e+02 41 58 6.000000e-02
BMS_052_TS1 1 3 Funyuns_small.bmp 1.103577e+02 11 9.997055e+02 110 6.668245e+02 98 111.36 6.833333e+02 6.833333e+02 12 20 9.533333e-01
BMS_052_TS1 1 3 Toberlorone.bmp 1.153502e+02 24 999000 240 999000 999 116.37 6.833333e+02 6.833333e+02 36 57 6.666667e-02
BMS_052_TS1 1 3 Keeblerfudgestripes.bmp 1.173539e+02 24 999000 240 999000 999 118.36 6.833333e+02 6.833333e+02 55 30 2.666667e-02
BMS_052_TS1 1 3 Slimjim.bmp 1.193576e+02 12 999000 120 999000 999 120.38 6.833333e+02 6.833333e+02 17 50 7.466667e-01
BMS_052_TS1 1 3 FigNewton_small.bmp 1.223631e+02 12 999000 120 999000 999 123.38 6.833333e+02 6.833333e+02 29 16 1.200000e-01
BMS_052_TS1 1 3 Lollipopred.bmp 1.253519e+02 24 999000 240 999000 999 126.37 6.833333e+02 6.833333e+02 51 34 4.000000e-02
BMS_052_TS1 1 3 FlamingCheetos.bmp 1.293593e+02 24 999000 240 999000 999 130.36 6.833333e+02 6.833333e+02 34 17 7.333333e-02
BMS_052_TS1 1 3 PayDay.bmp 1.313631e+02 24 999000 240 999000 999 132.38 6.833333e+02 6.833333e+02 56 41 2.666667e-02
BMS_052_TS1 1 3 Milano.bmp 1.333501e+02 12 999000 120 999000 999 134.35 6.833333e+02 6.833333e+02 2 35 1.473333e+00
BMS_052_TS1 1 3 SourSkittles.bmp 1.363556e+02 11 9.037423e+02 110 6.834761e+02 98 137.37 7.000000e+02 6.833333e+02 11 53 1.006667e+00
BMS_052_TS1 1 3 Cheetos.bmp 1.393613e+02 22 9.810484e+02 220 6.834783e+02 98 140.38 7.000000e+02 7.000000e+02 46 8 4.666667e-02
BMS_052_TS1 1 3 Reeses.bmp 1.413481e+02 24 999000 240 999000 999 142.35 7.000000e+02 7.000000e+02 47 46 4.666667e-02
BMS_052_TS1 1 3 Goldfish.bmp 1.433518e+02 11 1.005599e+03 1100 7.001322e+02 98 144.37 6.500000e+02 7.000000e+02 19 23 6.266667e-01
BMS_052_TS1 1 3 MilkyWay.bmp 1.453555e+02 24 999000 240 999000 999 146.36 6.500000e+02 7.000000e+02 54 37 3.333333e-02
BMS_052_TS1 1 3 Laysclassic.bmp 1.503481e+02 12 999000 120 999000 999 151.37 6.500000e+02 7.000000e+02 7 33 1.046667e+00
BMS_052_TS1 1 3 KitKat_small.bmp 1.523518e+02 11 8.995671e+02 110 6.501604e+02 98 153.35 6.666667e+02 7.000000e+02 16 31 7.800000e-01
BMS_052_TS1 1 3 Snickers.bmp 1.543554e+02 24 999000 240 999000 999 155.37 6.666667e+02 7.000000e+02 40 51 6.000000e-02
BMS_052_TS1 1 3 Cheezits.bmp 1.563592e+02 12 999000 120 999000 999 157.36 6.666667e+02 7.000000e+02 25 9 4.800000e-01
BMS_052_TS1 1 3 Skittles.bmp 1.633554e+02 12 999000 120 999000 999 164.37 6.666667e+02 7.000000e+02 10 49 1.006667e+00
BMS_052_TS1 1 3 Streusel.bmp 1.653590e+02 24 999000 240 999000 999 166.36 6.666667e+02 7.000000e+02 58 55 2.666667e-02
BMS_052_TS1 1 3 FamousAmos_small.bmp 1.723554e+02 24 999000 240 999000 999 173.37 6.666667e+02 7.000000e+02 33 15 7.333333e-02
BMS_052_TS1 1 3 Chocolate_mm.bmp 1.753610e+02 12 999000 120 999000 999 176.38 6.666667e+02 7.000000e+02 22 11 5.333333e-01
BMS_052_TS1 1 3 Hersheykisses.bmp 1.783497e+02 12 999000 120 999000 999 179.37 6.666667e+02 7.000000e+02 24 25 5.066667e-01
BMS_052_TS1 1 3 CheesyDoritos.bmp 1.843609e+02 11 9.284575e+02 110 6.668012e+02 98 185.36 6.833333e+02 7.000000e+02 8 7 1.033333e+00
BMS_052_TS1 1 3 Granolabar.bmp 1.863478e+02 11 9.284953e+02 110 6.834967e+02 98 187.37 7.000000e+02 7.000000e+02 15 24 8.333333e-01
